Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;700;Genetic Algorithm;14;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;104427;7644;82,3137084989847;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;284;Genetic Algorithm;14;WithPattern;Octile;OnlyWhenNoObstacles;Yes;30532;3851;39,8284271247462;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;283;Genetic Algorithm;14;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;26717;3206;27,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;369;Genetic Algorithm;15;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;12184;1747;11,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;235;Genetic Algorithm;15;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;4612;773;7,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;243;Genetic Algorithm;15;WithPattern;Octile;OnlyWhenNoObstacles;Yes;6508;1460;13,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;257;Genetic Algorithm;15;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;10934;1781;16,8284271247462;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;180;Genetic Algorithm;16;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;4466;1063;8;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;194;Genetic Algorithm;16;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;3539;745;4,41421356237309;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;383;Genetic Algorithm;16;WithPattern;Octile;OnlyWhenNoObstacles;Yes;6995;726;6,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;317;Genetic Algorithm;16;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;5567;851;13,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;186;Genetic Algorithm;17;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;9969;1620;15,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;81;Genetic Algorithm;17;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;3783;1492;8,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;73;Genetic Algorithm;17;WithPattern;Octile;OnlyWhenNoObstacles;Yes;2160;848;11,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;85;Genetic Algorithm;17;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;3137;975;7,41421356237309;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;785;Genetic Algorithm;18;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;141772;6663;72,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;479;Genetic Algorithm;18;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;64928;4989;48,1421356237309;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;118;Genetic Algorithm;18;WithPattern;Octile;OnlyWhenNoObstacles;Yes;8015;2344;21;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;483;Genetic Algorithm;18;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;73122;5554;63,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;208;Genetic Algorithm;19;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;10572;2291;24,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;182;Genetic Algorithm;19;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;6504;1172;12,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;393;Genetic Algorithm;19;WithPattern;Octile;OnlyWhenNoObstacles;Yes;41163;3858;27,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;168;Genetic Algorithm;19;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;7666;2190;16,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;860;Genetic Algorithm;20;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;43126;3038;27,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;499;Genetic Algorithm;20;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;13477;916;7,82842712474619;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;20;WithPattern;Octile;OnlyWhenNoObstacles;No;62644;1721;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;813;Genetic Algorithm;20;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;72882;3627;34,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;174;Genetic Algorithm;21;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;6594;1277;10,4142135623731;
