Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);9;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;22;902;68,7989898732233;
Best First Search;9;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;1;190;75,7695526217004;
Best First Search;9;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;1;193;88,698484809835;
Best First Search;9;WithPattern;Octile;OnlyWhenNoObstacles;Yes;1;190;89,2842712474619;
Best First Search;9;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;1;164;68,7989898732233;
IDA* (IDA Star);9;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;0;77,4558441227157;
IDA* (IDA Star);9;WithPattern;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);9;WithPattern;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);9;WithPattern;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;9;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;269;3250;68,7989898732233;
Dijkstra;9;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;274;3250;68,7989898732233;
Dijkstra;9;WithPattern;Octile;OnlyWhenNoObstacles;Yes;267;3250;68,7989898732233;
Dijkstra;9;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;266;3250;68,7989898732233;
A* (A Star);10;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;145;52,6568542494924;
A* (A Star);10;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;4;355;52,6568542494924;
A* (A Star);10;WithPattern;Octile;OnlyWhenNoObstacles;Yes;3;271;52,6568542494924;
A* (A Star);10;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;7;396;52,6568542494924;
Best First Search;10;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;145;52,6568542494924;
Best First Search;10;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;1;145;52,6568542494924;
Best First Search;10;WithPattern;Octile;OnlyWhenNoObstacles;Yes;0;145;52,6568542494924;
Best First Search;10;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;0;130;52,6568542494924;
IDA* (IDA Star);10;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;0;52,6568542494924;
IDA* (IDA Star);10;WithPattern;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);10;WithPattern;Octile;OnlyWhenNoObstacles;Yes;0;0;52,6568542494924;
IDA* (IDA Star);10;WithPattern;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;10;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;322;3334;52,6568542494924;
Dijkstra;10;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;317;3334;52,6568542494924;
Dijkstra;10;WithPattern;Octile;OnlyWhenNoObstacles;Yes;319;3334;52,6568542494924;
Dijkstra;10;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;318;3334;52,6568542494924;
A* (A Star);11;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;145;52,6568542494924;
A* (A Star);11;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;4;355;52,6568542494924;
A* (A Star);11;WithPattern;Octile;OnlyWhenNoObstacles;Yes;3;271;52,6568542494924;
A* (A Star);11;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;7;396;52,6568542494924;
Best First Search;11;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;145;52,6568542494924;
Best First Search;11;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;1;145;52,6568542494924;
Best First Search;11;WithPattern;Octile;OnlyWhenNoObstacles;Yes;0;145;52,6568542494924;
Best First Search;11;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;0;130;52,6568542494924;
IDA* (IDA Star);11;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;0;52,6568542494924;
IDA* (IDA Star);11;WithPattern;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);11;WithPattern;Octile;OnlyWhenNoObstacles;Yes;1;0;52,6568542494924;
IDA* (IDA Star);11;WithPattern;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;11;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;317;3334;52,6568542494924;
Dijkstra;11;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;322;3334;52,6568542494924;
Dijkstra;11;WithPattern;Octile;OnlyWhenNoObstacles;Yes;322;3334;52,6568542494924;
Dijkstra;11;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;323;3334;52,6568542494924;
A* (A Star);12;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;9;465;91,6568542494924;
A* (A Star);12;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;26;745;91,6568542494924;
A* (A Star);12;WithPattern;Octile;OnlyWhenNoObstacles;Yes;9;480;91,6568542494924;
A* (A Star);12;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;30;830;91,6568542494924;
Best First Search;12;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;2;273;104,911688245431;
Best First Search;12;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;2;273;104,911688245431;
Best First Search;12;WithPattern;Octile;OnlyWhenNoObstacles;Yes;2;273;104,911688245431;
Best First Search;12;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;2;240;91,6568542494924;
IDA* (IDA Star);12;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;1;0;91,6568542494924;
IDA* (IDA Star);12;WithPattern;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);12;WithPattern;Octile;OnlyWhenNoObstacles;Yes;24;0;91,6568542494924;
IDA* (IDA Star);12;WithPattern;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;12;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;721;4786;91,6568542494924;
Dijkstra;12;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;721;4786;91,6568542494924;
Dijkstra;12;WithPattern;Octile;OnlyWhenNoObstacles;Yes;717;4786;91,6568542494924;
Dijkstra;12;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;721;4786;91,6568542494924;
A* (A Star);13;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;0;146;59,0710678118655;
A* (A Star);13;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;17;772;59,0710678118655;
A* (A Star);13;WithPattern;Octile;OnlyWhenNoObstacles;Yes;14;670;59,0710678118655;
A* (A Star);13;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;22;919;59,0710678118655;
