Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Dijkstra;4;File;Chebyshev;IfAtMostOneObstacle;Yes;2;179;24,3137084989848;
A* (A Star);5;File;Manhattan;IfAtMostOneObstacle;Yes;0;120;33,7279220613579;
A* (A Star);5;File;Euclidean;IfAtMostOneObstacle;Yes;0;140;33,7279220613579;
A* (A Star);5;File;Octile;IfAtMostOneObstacle;Yes;2;140;33,7279220613579;
A* (A Star);5;File;Chebyshev;IfAtMostOneObstacle;Yes;0;154;33,7279220613579;
Best First Search;5;File;Manhattan;IfAtMostOneObstacle;Yes;0;154;36,2132034355964;
Best First Search;5;File;Euclidean;IfAtMostOneObstacle;Yes;0;154;36,2132034355964;
Best First Search;5;File;Octile;IfAtMostOneObstacle;Yes;0;154;36,2132034355964;
Best First Search;5;File;Chebyshev;IfAtMostOneObstacle;Yes;0;154;33,7279220613579;
Dijkstra;5;File;Manhattan;IfAtMostOneObstacle;Yes;1;228;33,7279220613579;
Dijkstra;5;File;Euclidean;IfAtMostOneObstacle;Yes;1;228;33,7279220613579;
Dijkstra;5;File;Octile;IfAtMostOneObstacle;Yes;1;228;33,7279220613579;
Dijkstra;5;File;Chebyshev;IfAtMostOneObstacle;Yes;2;228;33,7279220613579;
A* (A Star);6;File;Manhattan;IfAtMostOneObstacle;Yes;0;61;17,6568542494924;
A* (A Star);6;File;Euclidean;IfAtMostOneObstacle;Yes;0;77;17,6568542494924;
A* (A Star);6;File;Octile;IfAtMostOneObstacle;Yes;0;77;17,6568542494924;
A* (A Star);6;File;Chebyshev;IfAtMostOneObstacle;Yes;0;108;17,6568542494924;
Best First Search;6;File;Manhattan;IfAtMostOneObstacle;Yes;0;108;18,7279220613579;
Best First Search;6;File;Euclidean;IfAtMostOneObstacle;Yes;0;108;20,142135623731;
Best First Search;6;File;Octile;IfAtMostOneObstacle;Yes;0;108;20,142135623731;
Best First Search;6;File;Chebyshev;IfAtMostOneObstacle;Yes;0;108;19,8994949366117;
Dijkstra;6;File;Manhattan;IfAtMostOneObstacle;Yes;1;186;17,6568542494924;
Dijkstra;6;File;Euclidean;IfAtMostOneObstacle;Yes;1;186;17,6568542494924;
Dijkstra;6;File;Octile;IfAtMostOneObstacle;Yes;1;186;17,6568542494924;
Dijkstra;6;File;Chebyshev;IfAtMostOneObstacle;Yes;1;186;17,6568542494924;
A* (A Star);7;File;Manhattan;IfAtMostOneObstacle;Yes;0;26;11,6568542494924;
A* (A Star);7;File;Euclidean;IfAtMostOneObstacle;Yes;0;26;11,6568542494924;
A* (A Star);7;File;Octile;IfAtMostOneObstacle;Yes;0;26;11,6568542494924;
A* (A Star);7;File;Chebyshev;IfAtMostOneObstacle;Yes;0;26;11,6568542494924;
Best First Search;7;File;Manhattan;IfAtMostOneObstacle;Yes;0;26;11,6568542494924;
Best First Search;7;File;Euclidean;IfAtMostOneObstacle;Yes;0;26;11,6568542494924;
Best First Search;7;File;Octile;IfAtMostOneObstacle;Yes;0;26;11,6568542494924;
Best First Search;7;File;Chebyshev;IfAtMostOneObstacle;Yes;0;26;11,6568542494924;
Dijkstra;7;File;Manhattan;IfAtMostOneObstacle;Yes;0;43;11,6568542494924;
Dijkstra;7;File;Euclidean;IfAtMostOneObstacle;Yes;0;43;11,6568542494924;
Dijkstra;7;File;Octile;IfAtMostOneObstacle;Yes;0;43;11,6568542494924;
Dijkstra;7;File;Chebyshev;IfAtMostOneObstacle;Yes;0;43;11,6568542494924;
A* (A Star);8;File;Manhattan;IfAtMostOneObstacle;Yes;0;26;10,2426406871193;
A* (A Star);8;File;Euclidean;IfAtMostOneObstacle;Yes;0;27;10,2426406871193;
A* (A Star);8;File;Octile;IfAtMostOneObstacle;Yes;0;27;10,2426406871193;
A* (A Star);8;File;Chebyshev;IfAtMostOneObstacle;Yes;0;31;10,2426406871193;
Best First Search;8;File;Manhattan;IfAtMostOneObstacle;Yes;0;31;10,2426406871193;
Best First Search;8;File;Euclidean;IfAtMostOneObstacle;Yes;0;31;10,2426406871193;
Best First Search;8;File;Octile;IfAtMostOneObstacle;Yes;0;31;10,2426406871193;
Best First Search;8;File;Chebyshev;IfAtMostOneObstacle;Yes;0;31;10,2426406871193;
Dijkstra;8;File;Manhattan;IfAtMostOneObstacle;Yes;0;75;10,2426406871193;
Dijkstra;8;File;Euclidean;IfAtMostOneObstacle;Yes;0;75;10,2426406871193;
Dijkstra;8;File;Octile;IfAtMostOneObstacle;Yes;0;75;10,2426406871193;
Dijkstra;8;File;Chebyshev;IfAtMostOneObstacle;Yes;0;75;10,2426406871193;
A* (A Star);9;File;Manhattan;IfAtMostOneObstacle;Yes;0;51;13,4852813742386;
A* (A Star);9;File;Euclidean;IfAtMostOneObstacle;Yes;0;55;13,4852813742386;
A* (A Star);9;File;Octile;IfAtMostOneObstacle;Yes;0;55;13,4852813742386;
A* (A Star);9;File;Chebyshev;IfAtMostOneObstacle;Yes;0;65;13,4852813742386;
