Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;18;File;Euclidean;Never;Yes;1;2698;133;
Best First Search;18;File;Octile;Never;Yes;2;2698;133;
Best First Search;18;File;Chebyshev;Never;Yes;2;2698;135;
Dijkstra;18;File;Manhattan;Never;Yes;352;4919;127;
Dijkstra;18;File;Euclidean;Never;Yes;349;4919;127;
Dijkstra;18;File;Octile;Never;Yes;349;4919;127;
Dijkstra;18;File;Chebyshev;Never;Yes;346;4919;127;
A* (A Star);19;File;Manhattan;Never;Yes;56;1693;125;
A* (A Star);19;File;Euclidean;Never;Yes;124;2789;125;
A* (A Star);19;File;Octile;Never;Yes;109;2789;125;
A* (A Star);19;File;Chebyshev;Never;Yes;134;2919;125;
Best First Search;19;File;Manhattan;Never;Yes;5;2919;171;
Best First Search;19;File;Euclidean;Never;Yes;4;2919;145;
Best First Search;19;File;Octile;Never;Yes;4;2919;145;
Best First Search;19;File;Chebyshev;Never;Yes;4;2919;141;
Dijkstra;19;File;Manhattan;Never;Yes;414;5323;125;
Dijkstra;19;File;Euclidean;Never;Yes;414;5323;125;
Dijkstra;19;File;Octile;Never;Yes;413;5323;125;
Dijkstra;19;File;Chebyshev;Never;Yes;413;5323;125;
A* (A Star);20;File;Manhattan;Never;Yes;22;961;105;
A* (A Star);20;File;Euclidean;Never;Yes;46;1550;105;
A* (A Star);20;File;Octile;Never;Yes;35;1550;105;
A* (A Star);20;File;Chebyshev;Never;Yes;66;1900;105;
Best First Search;20;File;Manhattan;Never;Yes;1;1900;113;
Best First Search;20;File;Euclidean;Never;Yes;1;1900;121;
Best First Search;20;File;Octile;Never;Yes;1;1900;109;
Best First Search;20;File;Chebyshev;Never;Yes;1;1900;113;
Dijkstra;20;File;Manhattan;Never;Yes;467;5606;105;
Dijkstra;20;File;Euclidean;Never;Yes;464;5606;105;
Dijkstra;20;File;Octile;Never;Yes;466;5606;105;
Dijkstra;20;File;Chebyshev;Never;Yes;469;5606;105;
A* (A Star);21;File;Manhattan;Never;Yes;1;245;47;
A* (A Star);21;File;Euclidean;Never;Yes;3;388;47;
A* (A Star);21;File;Octile;Never;Yes;3;388;47;
A* (A Star);21;File;Chebyshev;Never;Yes;5;489;47;
Best First Search;21;File;Manhattan;Never;Yes;0;489;47;
Best First Search;21;File;Euclidean;Never;Yes;0;489;47;
Best First Search;21;File;Octile;Never;Yes;0;489;47;
Best First Search;21;File;Chebyshev;Never;Yes;0;489;51;
Dijkstra;21;File;Manhattan;Never;Yes;83;2245;47;
Dijkstra;21;File;Euclidean;Never;Yes;82;2245;47;
Dijkstra;21;File;Octile;Never;Yes;82;2245;47;
Dijkstra;21;File;Chebyshev;Never;Yes;82;2245;47;
A* (A Star);22;File;Manhattan;Never;Yes;4;359;57;
A* (A Star);22;File;Euclidean;Never;Yes;9;624;57;
A* (A Star);22;File;Octile;Never;Yes;7;624;57;
A* (A Star);22;File;Chebyshev;Never;Yes;13;774;57;
Best First Search;22;File;Manhattan;Never;Yes;0;774;57;
Best First Search;22;File;Euclidean;Never;Yes;0;774;61;
Best First Search;22;File;Octile;Never;Yes;0;774;61;
Best First Search;22;File;Chebyshev;Never;Yes;0;774;61;
Dijkstra;22;File;Manhattan;Never;Yes;183;3415;57;
Dijkstra;22;File;Euclidean;Never;Yes;182;3415;57;
Dijkstra;22;File;Octile;Never;Yes;180;3415;57;
Dijkstra;22;File;Chebyshev;Never;Yes;182;3415;57;
A* (A Star);23;File;Manhattan;Never;Yes;1;205;37;
A* (A Star);23;File;Euclidean;Never;Yes;2;322;37;
A* (A Star);23;File;Octile;Never;Yes;2;322;37;
A* (A Star);23;File;Chebyshev;Never;Yes;3;397;37;
Best First Search;23;File;Manhattan;Never;Yes;0;397;43;
Best First Search;23;File;Euclidean;Never;Yes;0;397;43;
