alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
Best First Search;62;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;172;62,6274169979695;
Best First Search;62;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;164;62,6274169979695;
Best First Search;62;Octile;OnlyWhenNoObstacles;Yes (3ms );3;165;62,6274169979695;
Best First Search;62;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;151;65,3137084989848;
Dijkstra;62;Manhattan;OnlyWhenNoObstacles;Yes (2166ms );2166;3863;60,3847763108502;
Dijkstra;62;Euclidean;OnlyWhenNoObstacles;Yes (2169ms );2169;3863;60,3847763108502;
Dijkstra;62;Octile;OnlyWhenNoObstacles;Yes (2170ms );2170;3863;60,3847763108502;
Dijkstra;62;Chebyshev;OnlyWhenNoObstacles;Yes (2171ms );2171;3863;60,3847763108502;
A* (A Star);63;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;149;49,6568542494924;
A* (A Star);63;Euclidean;OnlyWhenNoObstacles;Yes (18ms );18;377;49,6568542494924;
A* (A Star);63;Octile;OnlyWhenNoObstacles;Yes (12ms );12;316;49,6568542494924;
A* (A Star);63;Chebyshev;OnlyWhenNoObstacles;Yes (33ms );33;506;49,6568542494924;
Best First Search;63;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;140;58,1421356237309;
Best First Search;63;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;119;53,3137084989848;
Best First Search;63;Octile;OnlyWhenNoObstacles;Yes (1ms );1;120;53,3137084989848;
Best First Search;63;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;166;56,9705627484771;
Dijkstra;63;Manhattan;OnlyWhenNoObstacles;Yes (640ms );640;2145;49,6568542494924;
Dijkstra;63;Euclidean;OnlyWhenNoObstacles;Yes (643ms );643;2145;49,6568542494924;
Dijkstra;63;Octile;OnlyWhenNoObstacles;Yes (641ms );641;2145;49,6568542494924;
Dijkstra;63;Chebyshev;OnlyWhenNoObstacles;Yes (645ms );645;2145;49,6568542494924;
A* (A Star);64;Manhattan;OnlyWhenNoObstacles;Yes (34ms );34;511;80,1421356237309;
A* (A Star);64;Euclidean;OnlyWhenNoObstacles;Yes (131ms );131;982;79,7989898732233;
A* (A Star);64;Octile;OnlyWhenNoObstacles;Yes (84ms );84;798;79,7989898732233;
A* (A Star);64;Chebyshev;OnlyWhenNoObstacles;Yes (200ms );200;1224;79,7989898732233;
Best First Search;64;Manhattan;OnlyWhenNoObstacles;Yes (4ms );4;204;86,9705627484771;
Best First Search;64;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;189;86,6274169979695;
Best First Search;64;Octile;OnlyWhenNoObstacles;Yes (5ms );5;196;86,3847763108502;
Best First Search;64;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;192;86,6274169979695;
Dijkstra;64;Manhattan;OnlyWhenNoObstacles;Yes (3171ms );3171;4655;79,7989898732233;
Dijkstra;64;Euclidean;OnlyWhenNoObstacles;Yes (3165ms );3165;4655;79,7989898732233;
Dijkstra;64;Octile;OnlyWhenNoObstacles;Yes (3162ms );3162;4655;79,7989898732233;
Dijkstra;64;Chebyshev;OnlyWhenNoObstacles;Yes (3162ms );3162;4655;79,7989898732233;
A* (A Star);65;Manhattan;OnlyWhenNoObstacles;Yes (8ms );8;224;52,9705627484771;
A* (A Star);65;Euclidean;OnlyWhenNoObstacles;Yes (47ms );47;597;52,9705627484771;
A* (A Star);65;Octile;OnlyWhenNoObstacles;Yes (41ms );41;538;52,9705627484771;
A* (A Star);65;Chebyshev;OnlyWhenNoObstacles;Yes (67ms );67;699;52,9705627484771;
Best First Search;65;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;146;62,0416305603426;
Best First Search;65;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;147;62,0416305603426;
Best First Search;65;Octile;OnlyWhenNoObstacles;Yes (2ms );2;147;62,0416305603426;
Best First Search;65;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;159;62,3847763108502;
Dijkstra;65;Manhattan;OnlyWhenNoObstacles;Yes (675ms );675;2246;52,9705627484771;
Dijkstra;65;Euclidean;OnlyWhenNoObstacles;Yes (676ms );676;2246;52,9705627484771;
Dijkstra;65;Octile;OnlyWhenNoObstacles;Yes (674ms );674;2246;52,9705627484771;
Dijkstra;65;Chebyshev;OnlyWhenNoObstacles;Yes (676ms );676;2246;52,9705627484771;
A* (A Star);66;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;185;70,7989898732233;
A* (A Star);66;Euclidean;OnlyWhenNoObstacles;Yes (74ms );74;731;67,2842712474619;
A* (A Star);66;Octile;OnlyWhenNoObstacles;Yes (45ms );45;583;67,2842712474619;
A* (A Star);66;Chebyshev;OnlyWhenNoObstacles;Yes (155ms );155;1075;67,2842712474619;
Best First Search;66;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;180;72,4558441227157;
Best First Search;66;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;179;71,8700576850888;
Best First Search;66;Octile;OnlyWhenNoObstacles;Yes (3ms );3;183;71,5269119345812;
Best First Search;66;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;189;74,7989898732233;
Dijkstra;66;Manhattan;OnlyWhenNoObstacles;Yes (1589ms );1589;3283;67,2842712474619;
Dijkstra;66;Euclidean;OnlyWhenNoObstacles;Yes (1589ms );1589;3283;67,2842712474619;
Dijkstra;66;Octile;OnlyWhenNoObstacles;Yes (1588ms );1588;3283;67,2842712474619;
Dijkstra;66;Chebyshev;OnlyWhenNoObstacles;Yes (1596ms );1596;3283;67,2842712474619;
A* (A Star);67;Manhattan;OnlyWhenNoObstacles;Yes (12ms );12;321;61,1421356237309;
A* (A Star);67;Euclidean;OnlyWhenNoObstacles;Yes (64ms );64;704;61,1421356237309;
A* (A Star);67;Octile;OnlyWhenNoObstacles;Yes (52ms );52;631;61,1421356237309;
A* (A Star);67;Chebyshev;OnlyWhenNoObstacles;Yes (104ms );104;888;61,1421356237309;
Best First Search;67;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;157;65,7279220613578;
Best First Search;67;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;197;65,7279220613578;
Best First Search;67;Octile;OnlyWhenNoObstacles;Yes (3ms );3;182;65,7279220613578;
Best First Search;67;Chebyshev;OnlyWhenNoObstacles;Yes (5ms );5;226;66,556349186104;
Dijkstra;67;Manhattan;OnlyWhenNoObstacles;Yes (1992ms );1992;3784;61,1421356237309;
Dijkstra;67;Euclidean;OnlyWhenNoObstacles;Yes (1991ms );1991;3784;61,1421356237309;
Dijkstra;67;Octile;OnlyWhenNoObstacles;Yes (1989ms );1989;3784;61,1421356237309;
Dijkstra;67;Chebyshev;OnlyWhenNoObstacles;Yes (1988ms );1988;3784;61,1421356237309;
A* (A Star);68;Manhattan;OnlyWhenNoObstacles;Yes (215ms );215;1253;105,041630560343;
A* (A Star);68;Euclidean;OnlyWhenNoObstacles;Yes (708ms );708;2256;105,041630560343;
A* (A Star);68;Octile;OnlyWhenNoObstacles;Yes (601ms );601;2058;105,041630560343;
A* (A Star);68;Chebyshev;OnlyWhenNoObstacles;Yes (1034ms );1034;2737;105,041630560343;
Best First Search;68;Manhattan;OnlyWhenNoObstacles;Yes (13ms );13;361;131,526911934581;
Best First Search;68;Euclidean;OnlyWhenNoObstacles;Yes (10ms );10;324;129,7695526217;
Best First Search;68;Octile;OnlyWhenNoObstacles;Yes (12ms );12;329;129,7695526217;
Best First Search;68;Chebyshev;OnlyWhenNoObstacles;Yes (11ms );11;310;127,284271247462;
Dijkstra;68;Manhattan;OnlyWhenNoObstacles;Yes (5228ms );5228;5987;105,041630560343;
Dijkstra;68;Euclidean;OnlyWhenNoObstacles;Yes (5228ms );5228;5987;105,041630560343;
Dijkstra;68;Octile;OnlyWhenNoObstacles;Yes (5240ms );5240;5987;105,041630560343;
Dijkstra;68;Chebyshev;OnlyWhenNoObstacles;Yes (5229ms );5229;5987;105,041630560343;
A* (A Star);69;Manhattan;OnlyWhenNoObstacles;Yes (9ms );9;288;106,840620433566;
A* (A Star);69;Euclidean;OnlyWhenNoObstacles;Yes (268ms );268;1418;106,254833995939;
A* (A Star);69;Octile;OnlyWhenNoObstacles;Yes (179ms );179;1143;106,254833995939;
A* (A Star);69;Chebyshev;OnlyWhenNoObstacles;Yes (535ms );535;1961;106,254833995939;
Best First Search;69;Manhattan;OnlyWhenNoObstacles;Yes (7ms );7;260;113,183766184074;
Best First Search;69;Euclidean;OnlyWhenNoObstacles;Yes (7ms );7;260;111,426406871193;
Best First Search;69;Octile;OnlyWhenNoObstacles;Yes (6ms );6;260;111,426406871193;
Best First Search;69;Chebyshev;OnlyWhenNoObstacles;Yes (7ms );7;262;109,183766184074;
Dijkstra;69;Manhattan;OnlyWhenNoObstacles;Yes (5030ms );5030;5880;106,254833995939;
Dijkstra;69;Euclidean;OnlyWhenNoObstacles;Yes (5022ms );5022;5880;106,254833995939;
Dijkstra;69;Octile;OnlyWhenNoObstacles;Yes (5012ms );5012;5880;106,254833995939;
Dijkstra;69;Chebyshev;OnlyWhenNoObstacles;Yes (5012ms );5012;5880;106,254833995939;
A* (A Star);70;Manhattan;OnlyWhenNoObstacles;Yes (183ms );183;1175;105,284271247462;
A* (A Star);70;Euclidean;OnlyWhenNoObstacles;Yes (501ms );501;1893;103,526911934581;
A* (A Star);70;Octile;OnlyWhenNoObstacles;Yes (410ms );410;1746;103,526911934581;
A* (A Star);70;Chebyshev;OnlyWhenNoObstacles;Yes (602ms );602;2078;103,526911934581;
Best First Search;70;Manhattan;OnlyWhenNoObstacles;Yes (12ms );12;329;122,355339059327;
Best First Search;70;Euclidean;OnlyWhenNoObstacles;Yes (8ms );8;278;114,01219330882;
Best First Search;70;Octile;OnlyWhenNoObstacles;Yes (8ms );8;277;114,01219330882;
Best First Search;70;Chebyshev;OnlyWhenNoObstacles;Yes (10ms );10;308;124,798989873223;
Dijkstra;70;Manhattan;OnlyWhenNoObstacles;Yes (3121ms );3121;4671;103,526911934581;
Dijkstra;70;Euclidean;OnlyWhenNoObstacles;Yes (3118ms );3118;4671;103,526911934581;
Dijkstra;70;Octile;OnlyWhenNoObstacles;Yes (3112ms );3112;4671;103,526911934581;
Dijkstra;70;Chebyshev;OnlyWhenNoObstacles;Yes (3121ms );3121;4671;103,526911934581;
A* (A Star);71;Manhattan;OnlyWhenNoObstacles;Yes (7ms );7;241;45,3137084989848;
A* (A Star);71;Euclidean;OnlyWhenNoObstacles;Yes (19ms );19;397;45,3137084989848;
A* (A Star);71;Octile;OnlyWhenNoObstacles;Yes (15ms );15;355;45,3137084989848;
A* (A Star);71;Chebyshev;OnlyWhenNoObstacles;Yes (33ms );33;510;45,3137084989848;
Best First Search;71;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;150;46,142135623731;
Best First Search;71;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;160;46,7279220613579;
Best First Search;71;Octile;OnlyWhenNoObstacles;Yes (2ms );2;156;50,142135623731;
Best First Search;71;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;126;53,3137084989848;
Dijkstra;71;Manhattan;OnlyWhenNoObstacles;Yes (793ms );793;2415;45,3137084989848;
Dijkstra;71;Euclidean;OnlyWhenNoObstacles;Yes (788ms );788;2415;45,3137084989848;
Dijkstra;71;Octile;OnlyWhenNoObstacles;Yes (792ms );792;2415;45,3137084989848;
Dijkstra;71;Chebyshev;OnlyWhenNoObstacles;Yes (790ms );790;2415;45,3137084989848;
A* (A Star);72;Manhattan;OnlyWhenNoObstacles;Yes (115ms );115;931;71,9705627484771;
A* (A Star);72;Euclidean;OnlyWhenNoObstacles;Yes (189ms );189;1183;68,7989898732233;
A* (A Star);72;Octile;OnlyWhenNoObstacles;Yes (164ms );164;1098;68,7989898732233;
A* (A Star);72;Chebyshev;OnlyWhenNoObstacles;Yes (266ms );266;1398;68,7989898732233;
Best First Search;72;Manhattan;OnlyWhenNoObstacles;Yes (4ms );4;201;73,1421356237309;
Best First Search;72;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;180;73,1421356237309;
Best First Search;72;Octile;OnlyWhenNoObstacles;Yes (4ms );4;180;73,1421356237309;
Best First Search;72;Chebyshev;OnlyWhenNoObstacles;Yes (7ms );7;269;79,1421356237309;
Dijkstra;72;Manhattan;OnlyWhenNoObstacles;Yes (2326ms );2326;4027;68,7989898732233;
Dijkstra;72;Euclidean;OnlyWhenNoObstacles;Yes (2325ms );2325;4027;68,7989898732233;
Dijkstra;72;Octile;OnlyWhenNoObstacles;Yes (2327ms );2327;4027;68,7989898732233;
Dijkstra;72;Chebyshev;OnlyWhenNoObstacles;Yes (2331ms );2331;4027;68,7989898732233;
A* (A Star);73;Manhattan;OnlyWhenNoObstacles;Yes (7ms );7;248;66,3137084989848;
A* (A Star);73;Euclidean;OnlyWhenNoObstacles;Yes (18ms );18;388;65,7279220613578;
A* (A Star);73;Octile;OnlyWhenNoObstacles;Yes (12ms );12;306;65,7279220613578;
A* (A Star);73;Chebyshev;OnlyWhenNoObstacles;Yes (50ms );50;588;65,7279220613578;
Best First Search;73;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;131;69,1421356237309;
Best First Search;73;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;128;69,1421356237309;
Best First Search;73;Octile;OnlyWhenNoObstacles;Yes (1ms );1;128;69,1421356237309;
Best First Search;73;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;138;66,3137084989848;
Dijkstra;73;Manhattan;OnlyWhenNoObstacles;Yes (548ms );548;2011;65,7279220613578;
Dijkstra;73;Euclidean;OnlyWhenNoObstacles;Yes (547ms );547;2011;65,7279220613578;
Dijkstra;73;Octile;OnlyWhenNoObstacles;Yes (548ms );548;2011;65,7279220613578;
Dijkstra;73;Chebyshev;OnlyWhenNoObstacles;Yes (547ms );547;2011;65,7279220613578;
A* (A Star);74;Manhattan;OnlyWhenNoObstacles;Yes (15ms );15;345;56,4852813742386;
A* (A Star);74;Euclidean;OnlyWhenNoObstacles;Yes (36ms );36;533;56,4852813742386;
A* (A Star);74;Octile;OnlyWhenNoObstacles;Yes (34ms );34;508;56,4852813742386;
A* (A Star);74;Chebyshev;OnlyWhenNoObstacles;Yes (43ms );43;583;56,4852813742386;
Best First Search;74;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;162;68,142135623731;
Best First Search;74;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;166;69,556349186104;
Best First Search;74;Octile;OnlyWhenNoObstacles;Yes (2ms );2;164;69,556349186104;
Best First Search;74;Chebyshev;OnlyWhenNoObstacles;Yes (6ms );6;247;75,8994949366117;
Dijkstra;74;Manhattan;OnlyWhenNoObstacles;Yes (669ms );669;2171;56,4852813742386;
Dijkstra;74;Euclidean;OnlyWhenNoObstacles;Yes (674ms );674;2171;56,4852813742386;
Dijkstra;74;Octile;OnlyWhenNoObstacles;Yes (668ms );668;2171;56,4852813742386;
Dijkstra;74;Chebyshev;OnlyWhenNoObstacles;Yes (667ms );667;2171;56,4852813742386;
A* (A Star);75;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;158;62,3137084989848;
A* (A Star);75;Euclidean;OnlyWhenNoObstacles;Yes (55ms );55;668;61,7279220613578;
A* (A Star);75;Octile;OnlyWhenNoObstacles;Yes (35ms );35;537;61,7279220613578;
A* (A Star);75;Chebyshev;OnlyWhenNoObstacles;Yes (98ms );98;875;61,7279220613578;
Best First Search;75;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;160;78,556349186104;
Best First Search;75;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;131;63,142135623731;
Best First Search;75;Octile;OnlyWhenNoObstacles;Yes (1ms );1;131;63,142135623731;
Best First Search;75;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;179;77,7279220613578;
Dijkstra;75;Manhattan;OnlyWhenNoObstacles;Yes (2086ms );2086;3772;61,7279220613578;
Dijkstra;75;Euclidean;OnlyWhenNoObstacles;Yes (2080ms );2080;3772;61,7279220613578;
Dijkstra;75;Octile;OnlyWhenNoObstacles;Yes (2076ms );2076;3772;61,7279220613578;
Dijkstra;75;Chebyshev;OnlyWhenNoObstacles;Yes (2080ms );2080;3772;61,7279220613578;
A* (A Star);76;Manhattan;OnlyWhenNoObstacles;Yes (41ms );41;596;106,38477631085;
A* (A Star);76;Euclidean;OnlyWhenNoObstacles;Yes (594ms );594;2089;103,840620433566;
A* (A Star);76;Octile;OnlyWhenNoObstacles;Yes (480ms );480;1877;103,840620433566;
A* (A Star);76;Chebyshev;OnlyWhenNoObstacles;Yes (1039ms );1039;2741;103,840620433566;
Best First Search;76;Manhattan;OnlyWhenNoObstacles;Yes (9ms );9;305;128,7695526217;
Best First Search;76;Euclidean;OnlyWhenNoObstacles;Yes (7ms );7;285;116,911688245431;
Best First Search;76;Octile;OnlyWhenNoObstacles;Yes (7ms );7;276;116,911688245431;
Best First Search;76;Chebyshev;OnlyWhenNoObstacles;Yes (10ms );10;304;115,698484809835;
Dijkstra;76;Manhattan;OnlyWhenNoObstacles;Yes (6005ms );6005;6339;103,840620433566;
Dijkstra;76;Euclidean;OnlyWhenNoObstacles;Yes (6023ms );6023;6339;103,840620433566;
Dijkstra;76;Octile;OnlyWhenNoObstacles;Yes (6002ms );6002;6339;103,840620433566;
Dijkstra;76;Chebyshev;OnlyWhenNoObstacles;Yes (6017ms );6017;6339;103,840620433566;
A* (A Star);77;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;74;22,4142135623731;
A* (A Star);77;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;88;22,4142135623731;
A* (A Star);77;Octile;OnlyWhenNoObstacles;Yes (1ms );1;86;22,4142135623731;
A* (A Star);77;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;105;22,4142135623731;
Best First Search;77;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;46;22,4142135623731;
Best First Search;77;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;50;22,4142135623731;
Best First Search;77;Octile;OnlyWhenNoObstacles;Yes (0ms );0;48;22,4142135623731;
Best First Search;77;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;64;22,4142135623731;
Dijkstra;77;Manhattan;OnlyWhenNoObstacles;Yes (16ms );16;352;22,4142135623731;
Dijkstra;77;Euclidean;OnlyWhenNoObstacles;Yes (16ms );16;352;22,4142135623731;
Dijkstra;77;Octile;OnlyWhenNoObstacles;Yes (16ms );16;352;22,4142135623731;
Dijkstra;77;Chebyshev;OnlyWhenNoObstacles;Yes (16ms );16;352;22,4142135623731;
A* (A Star);78;Manhattan;OnlyWhenNoObstacles;Yes (10ms );10;292;92,5269119345812;
A* (A Star);78;Euclidean;OnlyWhenNoObstacles;Yes (244ms );244;1356;89,698484809835;
A* (A Star);78;Octile;OnlyWhenNoObstacles;Yes (142ms );142;1057;89,698484809835;
A* (A Star);78;Chebyshev;OnlyWhenNoObstacles;Yes (371ms );371;1650;89,698484809835;
Best First Search;78;Manhattan;OnlyWhenNoObstacles;Yes (4ms );4;219;95,5979797464466;
Best First Search;78;Euclidean;OnlyWhenNoObstacles;Yes (4ms );4;219;95,5979797464466;
Best First Search;78;Octile;OnlyWhenNoObstacles;Yes (3ms );3;188;92,2842712474619;
Best First Search;78;Chebyshev;OnlyWhenNoObstacles;Yes (7ms );7;253;101,213203435596;
Dijkstra;78;Manhattan;OnlyWhenNoObstacles;Yes (2112ms );2112;3841;89,698484809835;
Dijkstra;78;Euclidean;OnlyWhenNoObstacles;Yes (2104ms );2104;3841;89,698484809835;
Dijkstra;78;Octile;OnlyWhenNoObstacles;Yes (2110ms );2110;3841;89,698484809835;
Dijkstra;78;Chebyshev;OnlyWhenNoObstacles;Yes (2107ms );2107;3841;89,698484809835;
A* (A Star);79;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;102;25,6568542494924;
A* (A Star);79;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;99;25,6568542494924;
A* (A Star);79;Octile;OnlyWhenNoObstacles;Yes (1ms );1;90;25,6568542494924;
A* (A Star);79;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;104;25,6568542494924;
Best First Search;79;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;72;28,2426406871193;
Best First Search;79;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;71;27,0710678118655;
Best First Search;79;Octile;OnlyWhenNoObstacles;Yes (0ms );0;71;27,0710678118655;
Best First Search;79;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;73;28,2426406871193;
Dijkstra;79;Manhattan;OnlyWhenNoObstacles;Yes (73ms );73;741;25,6568542494924;
Dijkstra;79;Euclidean;OnlyWhenNoObstacles;Yes (74ms );74;741;25,6568542494924;
Dijkstra;79;Octile;OnlyWhenNoObstacles;Yes (75ms );75;741;25,6568542494924;
Dijkstra;79;Chebyshev;OnlyWhenNoObstacles;Yes (72ms );72;741;25,6568542494924;
A* (A Star);80;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;46;21,2426406871193;
A* (A Star);80;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;141;21,2426406871193;
A* (A Star);80;Octile;OnlyWhenNoObstacles;Yes (2ms );2;129;21,2426406871193;
A* (A Star);80;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;164;21,2426406871193;
Best First Search;80;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;46;21,2426406871193;
Best First Search;80;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;42;21,2426406871193;
Best First Search;80;Octile;OnlyWhenNoObstacles;Yes (0ms );0;42;21,2426406871193;
Best First Search;80;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;85;26,4142135623731;
Dijkstra;80;Manhattan;OnlyWhenNoObstacles;Yes (64ms );64;661;21,2426406871193;
Dijkstra;80;Euclidean;OnlyWhenNoObstacles;Yes (64ms );64;661;21,2426406871193;
Dijkstra;80;Octile;OnlyWhenNoObstacles;Yes (63ms );63;661;21,2426406871193;
Dijkstra;80;Chebyshev;OnlyWhenNoObstacles;Yes (62ms );62;661;21,2426406871193;
A* (A Star);81;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;103;26,9705627484771;
A* (A Star);81;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;128;26,9705627484771;
A* (A Star);81;Octile;OnlyWhenNoObstacles;Yes (2ms );2;123;26,9705627484771;
A* (A Star);81;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;136;26,9705627484771;
Best First Search;81;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;66;26,9705627484771;
Best First Search;81;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;64;27,5563491861041;
Best First Search;81;Octile;OnlyWhenNoObstacles;Yes (0ms );0;64;27,5563491861041;
Best First Search;81;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;87;29,8994949366117;
Dijkstra;81;Manhattan;OnlyWhenNoObstacles;Yes (82ms );82;792;26,9705627484771;
Dijkstra;81;Euclidean;OnlyWhenNoObstacles;Yes (83ms );83;792;26,9705627484771;
Dijkstra;81;Octile;OnlyWhenNoObstacles;Yes (82ms );82;792;26,9705627484771;
Dijkstra;81;Chebyshev;OnlyWhenNoObstacles;Yes (83ms );83;792;26,9705627484771;
A* (A Star);82;Manhattan;OnlyWhenNoObstacles;Yes (4ms );4;198;30,0710678118655;
A* (A Star);82;Euclidean;OnlyWhenNoObstacles;Yes (8ms );8;252;30,0710678118655;
A* (A Star);82;Octile;OnlyWhenNoObstacles;Yes (7ms );7;240;30,0710678118655;
A* (A Star);82;Chebyshev;OnlyWhenNoObstacles;Yes (10ms );10;285;30,0710678118655;
Best First Search;82;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;119;30,0710678118655;
Best First Search;82;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;125;36,8994949366117;
Best First Search;82;Octile;OnlyWhenNoObstacles;Yes (1ms );1;125;36,8994949366117;
Best First Search;82;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;153;36,6568542494924;
Dijkstra;82;Manhattan;OnlyWhenNoObstacles;Yes (112ms );112;916;30,0710678118655;
Dijkstra;82;Euclidean;OnlyWhenNoObstacles;Yes (111ms );111;916;30,0710678118655;
Dijkstra;82;Octile;OnlyWhenNoObstacles;Yes (113ms );113;916;30,0710678118655;
Dijkstra;82;Chebyshev;OnlyWhenNoObstacles;Yes (110ms );110;916;30,0710678118655;
A* (A Star);83;Manhattan;OnlyWhenNoObstacles;Yes (110ms );110;918;88,3847763108502;
A* (A Star);83;Euclidean;OnlyWhenNoObstacles;Yes (320ms );320;1545;86,9705627484771;
A* (A Star);83;Octile;OnlyWhenNoObstacles;Yes (246ms );246;1362;86,9705627484771;
A* (A Star);83;Chebyshev;OnlyWhenNoObstacles;Yes (473ms );473;1849;86,9705627484771;
Best First Search;83;Manhattan;OnlyWhenNoObstacles;Yes (11ms );11;311;126,183766184074;
Best First Search;83;Euclidean;OnlyWhenNoObstacles;Yes (8ms );8;281;120,526911934581;
Best First Search;83;Octile;OnlyWhenNoObstacles;Yes (9ms );9;294;125,355339059327;
Best First Search;83;Chebyshev;OnlyWhenNoObstacles;Yes (11ms );11;318;128,284271247462;
Dijkstra;83;Manhattan;OnlyWhenNoObstacles;Yes (2549ms );2549;4159;86,9705627484771;
Dijkstra;83;Euclidean;OnlyWhenNoObstacles;Yes (2545ms );2545;4159;86,9705627484771;
Dijkstra;83;Octile;OnlyWhenNoObstacles;Yes (2544ms );2544;4159;86,9705627484771;
Dijkstra;83;Chebyshev;OnlyWhenNoObstacles;Yes (2540ms );2540;4159;86,9705627484771;
A* (A Star);84;Manhattan;OnlyWhenNoObstacles;Yes (11ms );11;297;40,8994949366117;
A* (A Star);84;Euclidean;OnlyWhenNoObstacles;Yes (23ms );23;404;40,8994949366117;
A* (A Star);84;Octile;OnlyWhenNoObstacles;Yes (19ms );19;368;40,8994949366117;
A* (A Star);84;Chebyshev;OnlyWhenNoObstacles;Yes (36ms );36;522;40,8994949366117;
Best First Search;84;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;124;45,9705627484771;
Best First Search;84;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;126;45,9705627484771;
Best First Search;84;Octile;OnlyWhenNoObstacles;Yes (1ms );1;126;45,9705627484771;
Best First Search;84;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;112;41,7279220613579;
Dijkstra;84;Manhattan;OnlyWhenNoObstacles;Yes (629ms );629;2131;40,8994949366117;
Dijkstra;84;Euclidean;OnlyWhenNoObstacles;Yes (629ms );629;2131;40,8994949366117;
Dijkstra;84;Octile;OnlyWhenNoObstacles;Yes (627ms );627;2131;40,8994949366117;
Dijkstra;84;Chebyshev;OnlyWhenNoObstacles;Yes (627ms );627;2131;40,8994949366117;
A* (A Star);85;Manhattan;OnlyWhenNoObstacles;Yes (6ms );6;240;59,9705627484771;
A* (A Star);85;Euclidean;OnlyWhenNoObstacles;Yes (39ms );39;557;59,9705627484771;
A* (A Star);85;Octile;OnlyWhenNoObstacles;Yes (30ms );30;487;59,9705627484771;
A* (A Star);85;Chebyshev;OnlyWhenNoObstacles;Yes (82ms );82;789;59,9705627484771;
Best First Search;85;Manhattan;OnlyWhenNoObstacles;Yes (7ms );7;277;69,8700576850888;
Best First Search;85;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;143;63,0416305603426;
Best First Search;85;Octile;OnlyWhenNoObstacles;Yes (1ms );1;136;62,556349186104;
Best First Search;85;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;158;65,7279220613578;
