Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;374;Genetic Algorithm;31;WithPattern;Manhattan;Never;Yes;33643;6647;52;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;280;Genetic Algorithm;31;WithPattern;Euclidean;Never;Yes;13964;3936;33;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;31;WithPattern;Octile;Never;No;1883;1085;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;31;WithPattern;Chebyshev;Never;No;1769;880;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;32;WithPattern;Manhattan;Never;No;5969;566;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;136;Genetic Algorithm;32;WithPattern;Euclidean;Never;Yes;3490;1489;12;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;134;Genetic Algorithm;32;WithPattern;Octile;Never;Yes;3267;1585;10;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;32;WithPattern;Chebyshev;Never;No;7636;908;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;239;Genetic Algorithm;33;WithPattern;Manhattan;Never;Yes;11417;3219;30;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;181;Genetic Algorithm;33;WithPattern;Euclidean;Never;Yes;5518;2140;23;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;205;Genetic Algorithm;33;WithPattern;Octile;Never;Yes;3634;944;7;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;284;Genetic Algorithm;33;WithPattern;Chebyshev;Never;Yes;18899;5763;60;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;99;Genetic Algorithm;34;WithPattern;Manhattan;Never;Yes;2213;1107;12;
