Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Dijkstra;13;WithPattern;Chebyshev;Never;Yes;684;6185;113;
A* (A Star);14;WithPattern;Manhattan;Never;Yes;11;626;59;
A* (A Star);14;WithPattern;Euclidean;Never;Yes;20;890;59;
A* (A Star);14;WithPattern;Octile;Never;Yes;16;852;59;
A* (A Star);14;WithPattern;Chebyshev;Never;Yes;21;997;59;
Best First Search;14;WithPattern;Manhattan;Never;Yes;0;143;59;
Best First Search;14;WithPattern;Euclidean;Never;Yes;0;104;59;
Best First Search;14;WithPattern;Octile;Never;Yes;0;104;59;
Best First Search;14;WithPattern;Chebyshev;Never;Yes;0;104;59;
IDA* (IDA Star);14;WithPattern;Manhattan;Never;Yes;0;0;59;
IDA* (IDA Star);14;WithPattern;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);14;WithPattern;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);14;WithPattern;Chebyshev;Never;No;5001;0;-1;
Dijkstra;14;WithPattern;Manhattan;Never;Yes;148;2778;59;
Dijkstra;14;WithPattern;Euclidean;Never;Yes;147;2778;59;
Dijkstra;14;WithPattern;Octile;Never;Yes;145;2778;59;
Dijkstra;14;WithPattern;Chebyshev;Never;Yes;144;2778;59;
A* (A Star);15;WithPattern;Manhattan;Never;Yes;28;1002;77;
A* (A Star);15;WithPattern;Euclidean;Never;Yes;43;1374;77;
A* (A Star);15;WithPattern;Octile;Never;Yes;37;1270;77;
A* (A Star);15;WithPattern;Chebyshev;Never;Yes;61;1666;77;
Best First Search;15;WithPattern;Manhattan;Never;Yes;1;193;77;
Best First Search;15;WithPattern;Euclidean;Never;Yes;0;162;77;
Best First Search;15;WithPattern;Octile;Never;Yes;0;162;77;
Best First Search;15;WithPattern;Chebyshev;Never;Yes;0;162;77;
IDA* (IDA Star);15;WithPattern;Manhattan;Never;Yes;0;0;77;
IDA* (IDA Star);15;WithPattern;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);15;WithPattern;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);15;WithPattern;Chebyshev;Never;No;5001;0;-1;
Dijkstra;15;WithPattern;Manhattan;Never;Yes;553;5325;77;
Dijkstra;15;WithPattern;Euclidean;Never;Yes;559;5325;77;
Dijkstra;15;WithPattern;Octile;Never;Yes;558;5325;77;
Dijkstra;15;WithPattern;Chebyshev;Never;Yes;588;5325;77;
A* (A Star);16;WithPattern;Manhattan;Never;Yes;0;107;45;
A* (A Star);16;WithPattern;Euclidean;Never;Yes;0;107;45;
A* (A Star);16;WithPattern;Octile;Never;Yes;0;107;45;
A* (A Star);16;WithPattern;Chebyshev;Never;Yes;0;109;45;
Best First Search;16;WithPattern;Manhattan;Never;Yes;0;107;45;
Best First Search;16;WithPattern;Euclidean;Never;Yes;0;107;45;
Best First Search;16;WithPattern;Octile;Never;Yes;0;107;45;
Best First Search;16;WithPattern;Chebyshev;Never;Yes;0;107;45;
IDA* (IDA Star);16;WithPattern;Manhattan;Never;Yes;0;0;45;
IDA* (IDA Star);16;WithPattern;Euclidean;Never;Yes;0;0;45;
IDA* (IDA Star);16;WithPattern;Octile;Never;Yes;0;0;45;
IDA* (IDA Star);16;WithPattern;Chebyshev;Never;Yes;0;0;45;
Dijkstra;16;WithPattern;Manhattan;Never;Yes;151;2697;45;
Dijkstra;16;WithPattern;Euclidean;Never;Yes;145;2697;45;
Dijkstra;16;WithPattern;Octile;Never;Yes;148;2697;45;
Dijkstra;16;WithPattern;Chebyshev;Never;Yes;151;2697;45;
