Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);22;File;Manhattan;Never;Yes;0;63;17;
A* (A Star);22;File;Euclidean;Never;Yes;0;75;17;
A* (A Star);22;File;Octile;Never;Yes;0;75;17;
A* (A Star);22;File;Chebyshev;Never;Yes;0;87;17;
Best First Search;22;File;Manhattan;Never;Yes;0;87;19;
Best First Search;22;File;Euclidean;Never;Yes;0;87;17;
Best First Search;22;File;Octile;Never;Yes;0;87;17;
Best First Search;22;File;Chebyshev;Never;Yes;0;87;17;
Dijkstra;22;File;Manhattan;Never;Yes;1;225;17;
Dijkstra;22;File;Euclidean;Never;Yes;1;225;17;
Dijkstra;22;File;Octile;Never;Yes;2;225;17;
Dijkstra;22;File;Chebyshev;Never;Yes;1;225;17;
A* (A Star);23;File;Manhattan;Never;Yes;0;33;12;
A* (A Star);23;File;Euclidean;Never;Yes;0;33;12;
A* (A Star);23;File;Octile;Never;Yes;0;33;12;
A* (A Star);23;File;Chebyshev;Never;Yes;0;40;12;
Best First Search;23;File;Manhattan;Never;Yes;0;40;12;
Best First Search;23;File;Euclidean;Never;Yes;0;40;12;
Best First Search;23;File;Octile;Never;Yes;0;40;12;
Best First Search;23;File;Chebyshev;Never;Yes;0;40;12;
Dijkstra;23;File;Manhattan;Never;Yes;1;183;12;
Dijkstra;23;File;Euclidean;Never;Yes;1;183;12;
Dijkstra;23;File;Octile;Never;Yes;1;183;12;
Dijkstra;23;File;Chebyshev;Never;Yes;0;183;12;
A* (A Star);24;File;Manhattan;Never;Yes;0;57;16;
A* (A Star);24;File;Euclidean;Never;Yes;0;64;16;
A* (A Star);24;File;Octile;Never;Yes;0;64;16;
A* (A Star);24;File;Chebyshev;Never;Yes;0;84;16;
Best First Search;24;File;Manhattan;Never;Yes;0;84;16;
Best First Search;24;File;Euclidean;Never;Yes;0;84;16;
Best First Search;24;File;Octile;Never;Yes;0;84;16;
Best First Search;24;File;Chebyshev;Never;Yes;0;84;16;
Dijkstra;24;File;Manhattan;Never;Yes;1;220;16;
Dijkstra;24;File;Euclidean;Never;Yes;1;220;16;
Dijkstra;24;File;Octile;Never;Yes;1;220;16;
Dijkstra;24;File;Chebyshev;Never;Yes;1;220;16;
A* (A Star);25;File;Manhattan;Never;Yes;0;21;8;
