alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
Dijkstra;23;Chebyshev;Never;Yes (5ms );5;257;34;
IDA* (IDA Star);23;Manhattan;Never;No;1001;0;-1;
IDA* (IDA Star);23;Euclidean;Never;No;1001;0;-1;
IDA* (IDA Star);23;Octile;Never;No;1001;0;-1;
IDA* (IDA Star);23;Chebyshev;Never;No;1001;0;-1;
A* (A Star);24;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;74;17,6568542494924;
A* (A Star);24;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;78;17,6568542494924;
A* (A Star);24;Octile;OnlyWhenNoObstacles;Yes (0ms );0;76;17,6568542494924;
A* (A Star);24;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;80;17,6568542494924;
Best First Search;24;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;39;19,3137084989848;
Best First Search;24;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;39;19,3137084989848;
Best First Search;24;Octile;OnlyWhenNoObstacles;Yes (0ms );0;39;19,3137084989848;
Best First Search;24;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;41;17,6568542494924;
Dijkstra;24;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;112;17,6568542494924;
Dijkstra;24;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;112;17,6568542494924;
Dijkstra;24;Octile;OnlyWhenNoObstacles;Yes (1ms );1;112;17,6568542494924;
Dijkstra;24;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;112;17,6568542494924;
IDA* (IDA Star);24;Manhattan;OnlyWhenNoObstacles;Yes (126ms );126;0;17,6568542494924;
IDA* (IDA Star);24;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);24;Octile;OnlyWhenNoObstacles;Yes (274ms );274;0;17,6568542494924;
IDA* (IDA Star);24;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);25;Manhattan;OnlyWhenNoObstacles;Yes (6ms );6;220;49,1421356237309;
A* (A Star);25;Euclidean;OnlyWhenNoObstacles;Yes (4ms );4;216;49,1421356237309;
A* (A Star);25;Octile;OnlyWhenNoObstacles;Yes (5ms );5;216;49,1421356237309;
A* (A Star);25;Chebyshev;OnlyWhenNoObstacles;Yes (5ms );5;217;49,1421356237309;
Best First Search;25;Manhattan;OnlyWhenNoObstacles;Yes (4ms );4;140;52,2132034355964;
Best First Search;25;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;119;52,2132034355964;
Best First Search;25;Octile;OnlyWhenNoObstacles;Yes (1ms );1;120;52,2132034355964;
Best First Search;25;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;118;49,1421356237309;
Dijkstra;25;Manhattan;OnlyWhenNoObstacles;Yes (7ms );7;247;49,1421356237309;
Dijkstra;25;Euclidean;OnlyWhenNoObstacles;Yes (8ms );8;247;49,1421356237309;
Dijkstra;25;Octile;OnlyWhenNoObstacles;Yes (6ms );6;247;49,1421356237309;
Dijkstra;25;Chebyshev;OnlyWhenNoObstacles;Yes (5ms );5;247;49,1421356237309;
IDA* (IDA Star);25;Manhattan;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);25;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);25;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);25;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);26;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;254;41,7279220613579;
A* (A Star);26;Euclidean;OnlyWhenNoObstacles;Yes (7ms );7;275;41,7279220613579;
A* (A Star);26;Octile;OnlyWhenNoObstacles;Yes (8ms );8;271;41,7279220613579;
A* (A Star);26;Chebyshev;OnlyWhenNoObstacles;Yes (11ms );11;286;41,7279220613579;
Best First Search;26;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;163;42,3137084989848;
Best First Search;26;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;184;42,8994949366117;
Best First Search;26;Octile;OnlyWhenNoObstacles;Yes (4ms );4;184;42,8994949366117;
Best First Search;26;Chebyshev;OnlyWhenNoObstacles;Yes (7ms );7;219;42,3137084989848;
Dijkstra;26;Manhattan;OnlyWhenNoObstacles;Yes (14ms );14;327;41,7279220613579;
Dijkstra;26;Euclidean;OnlyWhenNoObstacles;Yes (16ms );16;327;41,7279220613579;
Dijkstra;26;Octile;OnlyWhenNoObstacles;Yes (13ms );13;327;41,7279220613579;
Dijkstra;26;Chebyshev;OnlyWhenNoObstacles;Yes (12ms );12;327;41,7279220613579;
IDA* (IDA Star);26;Manhattan;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);26;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);26;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);26;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);27;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;120;31,4852813742386;
A* (A Star);27;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;116;30,3137084989848;
A* (A Star);27;Octile;OnlyWhenNoObstacles;Yes (1ms );1;116;30,3137084989848;
A* (A Star);27;Chebyshev;OnlyWhenNoObstacles;Yes (4ms );4;131;30,3137084989848;
Best First Search;27;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;76;36,3137084989848;
Best First Search;27;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;96;33,7279220613579;
Best First Search;27;Octile;OnlyWhenNoObstacles;Yes (0ms );0;96;33,7279220613579;
Best First Search;27;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;99;30,3137084989848;
Dijkstra;27;Manhattan;OnlyWhenNoObstacles;Yes (8ms );8;246;30,3137084989848;
Dijkstra;27;Euclidean;OnlyWhenNoObstacles;Yes (11ms );11;246;30,3137084989848;
Dijkstra;27;Octile;OnlyWhenNoObstacles;Yes (7ms );7;246;30,3137084989848;
Dijkstra;27;Chebyshev;OnlyWhenNoObstacles;Yes (9ms );9;246;30,3137084989848;
IDA* (IDA Star);27;Manhattan;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);27;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);27;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);27;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);28;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;27;12,2426406871193;
A* (A Star);28;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;31;12,2426406871193;
A* (A Star);28;Octile;OnlyWhenNoObstacles;Yes (0ms );0;31;12,2426406871193;
A* (A Star);28;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;36;12,2426406871193;
Best First Search;28;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;23;13,0710678118655;
Best First Search;28;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;23;13,0710678118655;
Best First Search;28;Octile;OnlyWhenNoObstacles;Yes (0ms );0;25;13,0710678118655;
Best First Search;28;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;27;12,8284271247462;
Dijkstra;28;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;115;12,2426406871193;
Dijkstra;28;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;115;12,2426406871193;
Dijkstra;28;Octile;OnlyWhenNoObstacles;Yes (1ms );1;115;12,2426406871193;
Dijkstra;28;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;115;12,2426406871193;
IDA* (IDA Star);28;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;12,2426406871193;
IDA* (IDA Star);28;Euclidean;OnlyWhenNoObstacles;Yes (40ms );40;0;12,2426406871193;
IDA* (IDA Star);28;Octile;OnlyWhenNoObstacles;Yes (5ms );5;0;12,2426406871193;
IDA* (IDA Star);28;Chebyshev;OnlyWhenNoObstacles;Yes (58ms );58;0;12,2426406871193;
A* (A Star);29;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;61;19,0710678118655;
A* (A Star);29;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;68;19,0710678118655;
A* (A Star);29;Octile;OnlyWhenNoObstacles;Yes (0ms );0;65;19,0710678118655;
A* (A Star);29;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;76;19,0710678118655;
Best First Search;29;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;42;19,6568542494924;
Best First Search;29;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;42;19,6568542494924;
Best First Search;29;Octile;OnlyWhenNoObstacles;Yes (0ms );0;42;19,6568542494924;
Best First Search;29;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;49;20,8284271247462;
Dijkstra;29;Manhattan;OnlyWhenNoObstacles;Yes (6ms );6;212;19,0710678118655;
Dijkstra;29;Euclidean;OnlyWhenNoObstacles;Yes (6ms );6;212;19,0710678118655;
Dijkstra;29;Octile;OnlyWhenNoObstacles;Yes (4ms );4;212;19,0710678118655;
Dijkstra;29;Chebyshev;OnlyWhenNoObstacles;Yes (5ms );5;212;19,0710678118655;
IDA* (IDA Star);29;Manhattan;OnlyWhenNoObstacles;Yes (70ms );70;0;19,0710678118655;
IDA* (IDA Star);29;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);29;Octile;OnlyWhenNoObstacles;Yes (83ms );83;0;19,0710678118655;
IDA* (IDA Star);29;Chebyshev;OnlyWhenNoObstacles;Yes (290ms );290;0;19,0710678118655;
A* (A Star);30;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;108;34,5563491861041;
A* (A Star);30;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;123;34,5563491861041;
A* (A Star);30;Octile;OnlyWhenNoObstacles;Yes (1ms );1;119;34,5563491861041;
A* (A Star);30;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;161;34,5563491861041;
Best First Search;30;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;74;35,142135623731;
Best First Search;30;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;83;35,142135623731;
Best First Search;30;Octile;OnlyWhenNoObstacles;Yes (1ms );1;83;35,142135623731;
Best First Search;30;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;206;57,9705627484771;
Dijkstra;30;Manhattan;OnlyWhenNoObstacles;Yes (9ms );9;306;34,5563491861041;
Dijkstra;30;Euclidean;OnlyWhenNoObstacles;Yes (10ms );10;306;34,5563491861041;
Dijkstra;30;Octile;OnlyWhenNoObstacles;Yes (10ms );10;306;34,5563491861041;
Dijkstra;30;Chebyshev;OnlyWhenNoObstacles;Yes (15ms );15;306;34,5563491861041;
IDA* (IDA Star);30;Manhattan;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);30;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);30;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);30;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);31;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;82;29,8284271247462;
A* (A Star);31;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;106;29,8284271247462;
A* (A Star);31;Octile;OnlyWhenNoObstacles;Yes (1ms );1;97;29,8284271247462;
A* (A Star);31;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;121;29,8284271247462;
Best First Search;31;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;56;29,8284271247462;
Best First Search;31;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;56;29,8284271247462;
Best First Search;31;Octile;OnlyWhenNoObstacles;Yes (0ms );0;56;29,8284271247462;
Best First Search;31;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;59;29,8284271247462;
Dijkstra;31;Manhattan;OnlyWhenNoObstacles;Yes (4ms );4;217;29,8284271247462;
Dijkstra;31;Euclidean;OnlyWhenNoObstacles;Yes (6ms );6;217;29,8284271247462;
Dijkstra;31;Octile;OnlyWhenNoObstacles;Yes (5ms );5;217;29,8284271247462;
Dijkstra;31;Chebyshev;OnlyWhenNoObstacles;Yes (5ms );5;217;29,8284271247462;
IDA* (IDA Star);31;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;0;29,8284271247462;
IDA* (IDA Star);31;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);31;Octile;OnlyWhenNoObstacles;Yes (95ms );95;0;29,8284271247462;
IDA* (IDA Star);31;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);32;Manhattan;OnlyWhenNoObstacles;Yes (4ms );4;175;40,9705627484771;
A* (A Star);32;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;181;40,9705627484771;
A* (A Star);32;Octile;OnlyWhenNoObstacles;Yes (4ms );4;181;40,9705627484771;
A* (A Star);32;Chebyshev;OnlyWhenNoObstacles;Yes (4ms );4;182;40,9705627484771;
Best First Search;32;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;111;42,9705627484771;
Best First Search;32;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;102;44,3847763108502;
Best First Search;32;Octile;OnlyWhenNoObstacles;Yes (3ms );3;102;44,3847763108502;
Best First Search;32;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;99;42,142135623731;
Dijkstra;32;Manhattan;OnlyWhenNoObstacles;Yes (5ms );5;185;40,9705627484771;
Dijkstra;32;Euclidean;OnlyWhenNoObstacles;Yes (4ms );4;185;40,9705627484771;
Dijkstra;32;Octile;OnlyWhenNoObstacles;Yes (5ms );5;185;40,9705627484771;
Dijkstra;32;Chebyshev;OnlyWhenNoObstacles;Yes (7ms );7;185;40,9705627484771;
IDA* (IDA Star);32;Manhattan;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);32;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);32;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);32;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);33;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;28;8,24264068711928;
A* (A Star);33;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;32;8,24264068711928;
A* (A Star);33;Octile;OnlyWhenNoObstacles;Yes (0ms );0;31;8,24264068711928;
A* (A Star);33;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;34;8,24264068711928;
Best First Search;33;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;28;8,24264068711928;
Best First Search;33;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;27;8,24264068711928;
Best First Search;33;Octile;OnlyWhenNoObstacles;Yes (0ms );0;27;8,24264068711928;
Best First Search;33;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;28;8,24264068711929;
Dijkstra;33;Manhattan;OnlyWhenNoObstacles;Yes (3ms );3;76;8,24264068711928;
Dijkstra;33;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;76;8,24264068711928;
Dijkstra;33;Octile;OnlyWhenNoObstacles;Yes (1ms );1;76;8,24264068711928;
Dijkstra;33;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;76;8,24264068711928;
IDA* (IDA Star);33;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;8,24264068711928;
IDA* (IDA Star);33;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;0;8,24264068711928;
IDA* (IDA Star);33;Octile;OnlyWhenNoObstacles;Yes (0ms );0;0;8,24264068711928;
IDA* (IDA Star);33;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;0;8,24264068711928;
A* (A Star);34;Manhattan;Never;Yes (10ms );10;268;60;
A* (A Star);34;Euclidean;Never;Yes (7ms );7;284;60;
A* (A Star);34;Octile;Never;Yes (9ms );9;277;60;
A* (A Star);34;Chebyshev;Never;Yes (7ms );7;287;60;
Best First Search;34;Manhattan;Never;Yes (2ms );2;164;64;
Best First Search;34;Euclidean;Never;Yes (4ms );4;140;68;
Best First Search;34;Octile;Never;Yes (1ms );1;141;68;
Best First Search;34;Chebyshev;Never;Yes (1ms );1;148;64;
Dijkstra;34;Manhattan;Never;Yes (8ms );8;302;60;
Dijkstra;34;Euclidean;Never;Yes (7ms );7;302;60;
Dijkstra;34;Octile;Never;Yes (7ms );7;302;60;
Dijkstra;34;Chebyshev;Never;Yes (6ms );6;302;60;
IDA* (IDA Star);34;Manhattan;Never;No;1001;0;-1;
IDA* (IDA Star);34;Euclidean;Never;No;1002;0;-1;
IDA* (IDA Star);34;Octile;Never;No;1001;0;-1;
IDA* (IDA Star);34;Chebyshev;Never;No;1001;0;-1;
A* (A Star);35;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;69;30,4852813742386;
A* (A Star);35;Euclidean;OnlyWhenNoObstacles;Yes (6ms );6;130;30,4852813742386;
A* (A Star);35;Octile;OnlyWhenNoObstacles;Yes (1ms );1;107;30,4852813742386;
A* (A Star);35;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;177;30,4852813742386;
Best First Search;35;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;66;31,3137084989848;
Best First Search;35;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;68;31,3137084989848;
Best First Search;35;Octile;OnlyWhenNoObstacles;Yes (0ms );0;68;31,3137084989848;
Best First Search;35;Chebyshev;OnlyWhenNoObstacles;Yes (4ms );4;69;30,4852813742386;
Dijkstra;35;Manhattan;OnlyWhenNoObstacles;Yes (13ms );13;309;30,4852813742386;
Dijkstra;35;Euclidean;OnlyWhenNoObstacles;Yes (10ms );10;309;30,4852813742386;
Dijkstra;35;Octile;OnlyWhenNoObstacles;Yes (10ms );10;309;30,4852813742386;
Dijkstra;35;Chebyshev;OnlyWhenNoObstacles;Yes (10ms );10;309;30,4852813742386;
IDA* (IDA Star);35;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;30,4852813742386;
IDA* (IDA Star);35;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);35;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);35;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);36;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;36;15,4852813742386;
A* (A Star);36;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;46;15,4852813742386;
A* (A Star);36;Octile;OnlyWhenNoObstacles;Yes (0ms );0;41;15,4852813742386;
A* (A Star);36;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;66;15,4852813742386;
Best First Search;36;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;36;15,4852813742386;
Best First Search;36;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;36;15,4852813742386;
Best First Search;36;Octile;OnlyWhenNoObstacles;Yes (0ms );0;36;15,4852813742386;
Best First Search;36;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;54;18,6568542494924;
Dijkstra;36;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;139;15,4852813742386;
Dijkstra;36;Euclidean;OnlyWhenNoObstacles;Yes (4ms );4;139;15,4852813742386;
Dijkstra;36;Octile;OnlyWhenNoObstacles;Yes (2ms );2;139;15,4852813742386;
Dijkstra;36;Chebyshev;OnlyWhenNoObstacles;Yes (2ms );2;139;15,4852813742386;
IDA* (IDA Star);36;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;0;15,4852813742386;
IDA* (IDA Star);36;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;0;15,4852813742386;
IDA* (IDA Star);36;Octile;OnlyWhenNoObstacles;Yes (0ms );0;0;15,4852813742386;
IDA* (IDA Star);36;Chebyshev;OnlyWhenNoObstacles;Yes (10ms );10;0;15,4852813742386;
A* (A Star);37;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;33;17;
A* (A Star);37;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;43;17;
A* (A Star);37;Octile;OnlyWhenNoObstacles;Yes (0ms );0;40;17;
A* (A Star);37;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;51;17;
Best First Search;37;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;33;17;
Best First Search;37;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;32;17;
Best First Search;37;Octile;OnlyWhenNoObstacles;Yes (0ms );0;32;17;
Best First Search;37;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;34;17,8284271247462;
Dijkstra;37;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;92;17;
Dijkstra;37;Euclidean;OnlyWhenNoObstacles;Yes (2ms );2;92;17;
Dijkstra;37;Octile;OnlyWhenNoObstacles;Yes (1ms );1;92;17;
Dijkstra;37;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;92;17;
IDA* (IDA Star);37;Manhattan;OnlyWhenNoObstacles;Yes (2ms );2;0;17;
IDA* (IDA Star);37;Euclidean;OnlyWhenNoObstacles;Yes (34ms );34;0;17;
IDA* (IDA Star);37;Octile;OnlyWhenNoObstacles;Yes (3ms );3;0;17;
IDA* (IDA Star);37;Chebyshev;OnlyWhenNoObstacles;Yes (5ms );5;0;17;
A* (A Star);38;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;121;33,3137084989848;
A* (A Star);38;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;142;33,3137084989848;
A* (A Star);38;Octile;OnlyWhenNoObstacles;Yes (3ms );3;136;33,3137084989848;
A* (A Star);38;Chebyshev;OnlyWhenNoObstacles;Yes (3ms );3;152;33,3137084989848;
Best First Search;38;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;98;35,5563491861041;
Best First Search;38;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;87;34,9705627484771;
Best First Search;38;Octile;OnlyWhenNoObstacles;Yes (0ms );0;87;34,9705627484771;
Best First Search;38;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;86;35,0710678118655;
Dijkstra;38;Manhattan;OnlyWhenNoObstacles;Yes (19ms );19;329;33,3137084989848;
Dijkstra;38;Euclidean;OnlyWhenNoObstacles;Yes (14ms );14;329;33,3137084989848;
Dijkstra;38;Octile;OnlyWhenNoObstacles;Yes (17ms );17;329;33,3137084989848;
Dijkstra;38;Chebyshev;OnlyWhenNoObstacles;Yes (14ms );14;329;33,3137084989848;
IDA* (IDA Star);38;Manhattan;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);38;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);38;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);38;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);39;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;111;37,3137084989848;
A* (A Star);39;Euclidean;OnlyWhenNoObstacles;Yes (3ms );3;148;36,7279220613579;
A* (A Star);39;Octile;OnlyWhenNoObstacles;Yes (2ms );2;146;36,7279220613579;
A* (A Star);39;Chebyshev;OnlyWhenNoObstacles;Yes (4ms );4;152;36,7279220613579;
Best First Search;39;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;87;39,3137084989848;
Best First Search;39;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;79;39,8994949366117;
Best First Search;39;Octile;OnlyWhenNoObstacles;Yes (1ms );1;79;39,8994949366117;
Best First Search;39;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;84;39,6568542494924;
Dijkstra;39;Manhattan;OnlyWhenNoObstacles;Yes (6ms );6;232;36,7279220613579;
Dijkstra;39;Euclidean;OnlyWhenNoObstacles;Yes (7ms );7;232;36,7279220613579;
Dijkstra;39;Octile;OnlyWhenNoObstacles;Yes (8ms );8;232;36,7279220613579;
Dijkstra;39;Chebyshev;OnlyWhenNoObstacles;Yes (6ms );6;232;36,7279220613579;
IDA* (IDA Star);39;Manhattan;OnlyWhenNoObstacles;Yes (989ms );989;0;36,7279220613579;
IDA* (IDA Star);39;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);39;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);39;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);40;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;60;17,6568542494924;
A* (A Star);40;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;67;17,6568542494924;
A* (A Star);40;Octile;OnlyWhenNoObstacles;Yes (0ms );0;66;17,6568542494924;
A* (A Star);40;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;76;17,6568542494924;
Best First Search;40;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;40;20,4852813742386;
Best First Search;40;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;38;20,4852813742386;
Best First Search;40;Octile;OnlyWhenNoObstacles;Yes (0ms );0;39;20,4852813742386;
Best First Search;40;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;45;19,6568542494924;
Dijkstra;40;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;81;17,6568542494924;
Dijkstra;40;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;81;17,6568542494924;
Dijkstra;40;Octile;OnlyWhenNoObstacles;Yes (0ms );0;81;17,6568542494924;
Dijkstra;40;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;81;17,6568542494924;
IDA* (IDA Star);40;Manhattan;OnlyWhenNoObstacles;Yes (218ms );218;0;17,6568542494924;
IDA* (IDA Star);40;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);40;Octile;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);40;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);41;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;71;28,8994949366117;
A* (A Star);41;Euclidean;OnlyWhenNoObstacles;Yes (1ms );1;111;28,8994949366117;
A* (A Star);41;Octile;OnlyWhenNoObstacles;Yes (1ms );1;106;28,8994949366117;
A* (A Star);41;Chebyshev;OnlyWhenNoObstacles;Yes (1ms );1;121;28,8994949366117;
Best First Search;41;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;54;28,8994949366117;
Best First Search;41;Euclidean;OnlyWhenNoObstacles;Yes (0ms );0;52;28,8994949366117;
Best First Search;41;Octile;OnlyWhenNoObstacles;Yes (0ms );0;52;28,8994949366117;
Best First Search;41;Chebyshev;OnlyWhenNoObstacles;Yes (0ms );0;55;28,8994949366117;
Dijkstra;41;Manhattan;OnlyWhenNoObstacles;Yes (16ms );16;289;28,8994949366117;
Dijkstra;41;Euclidean;OnlyWhenNoObstacles;Yes (10ms );10;289;28,8994949366117;
Dijkstra;41;Octile;OnlyWhenNoObstacles;Yes (11ms );11;289;28,8994949366117;
Dijkstra;41;Chebyshev;OnlyWhenNoObstacles;Yes (11ms );11;289;28,8994949366117;
IDA* (IDA Star);41;Manhattan;OnlyWhenNoObstacles;Yes (1ms );1;0;28,8994949366117;
IDA* (IDA Star);41;Euclidean;OnlyWhenNoObstacles;No;1001;0;-1;
IDA* (IDA Star);41;Octile;OnlyWhenNoObstacles;No;1002;0;-1;
IDA* (IDA Star);41;Chebyshev;OnlyWhenNoObstacles;No;1001;0;-1;
A* (A Star);42;Manhattan;OnlyWhenNoObstacles;Yes (0ms );0;45;15,2426406871193;
