Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;57;Genetic Algorithm;12;Random;Octile;Always;Yes;1553;1513;20,142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;53;Genetic Algorithm;12;Random;Chebyshev;Always;Yes;2102;1348;14,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;109;Genetic Algorithm;13;Random;Manhattan;Always;Yes;6568;2364;25,3847763108502;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;13;Random;Euclidean;Always;No;11097;1331;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;13;Random;Octile;Always;No;10244;1369;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;135;Genetic Algorithm;13;Random;Chebyshev;Always;Yes;5486;1512;22,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;169;Genetic Algorithm;14;Random;Manhattan;Always;Yes;7492;1657;19,5563491861041;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;164;Genetic Algorithm;14;Random;Euclidean;Always;Yes;5750;1254;13,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;188;Genetic Algorithm;14;Random;Octile;Always;Yes;8749;2182;14,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;239;Genetic Algorithm;14;Random;Chebyshev;Always;Yes;6447;1147;14,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;89;Genetic Algorithm;15;Random;Manhattan;Always;Yes;2639;1386;10,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;435;Genetic Algorithm;15;Random;Euclidean;Always;Yes;44835;3898;52,4264068711928;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;64;Genetic Algorithm;15;Random;Octile;Always;Yes;2734;1984;16,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;67;Genetic Algorithm;15;Random;Chebyshev;Always;Yes;4247;1780;19,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;165;Genetic Algorithm;16;Random;Manhattan;Always;Yes;5112;1362;17,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;265;Genetic Algorithm;16;Random;Euclidean;Always;Yes;14018;2479;15,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;130;Genetic Algorithm;16;Random;Octile;Always;Yes;4705;1566;15,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;190;Genetic Algorithm;16;Random;Chebyshev;Always;Yes;7737;1485;15,3137084989848;
