Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;9;WithPattern;Octile;Always;Yes;1;173;80,5979797464466;
Best First Search;9;WithPattern;Chebyshev;Always;Yes;1;174;82,0121933088197;
IDA* (IDA Star);9;WithPattern;Manhattan;Always;Yes;0;0;82,0121933088197;
IDA* (IDA Star);9;WithPattern;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);9;WithPattern;Octile;Always;Yes;0;0;82,0121933088197;
IDA* (IDA Star);9;WithPattern;Chebyshev;Always;Yes;377;0;82,0121933088197;
Dijkstra;9;WithPattern;Manhattan;Always;Yes;860;5256;71,4852813742386;
Dijkstra;9;WithPattern;Euclidean;Always;Yes;867;5256;71,4852813742386;
Dijkstra;9;WithPattern;Octile;Always;Yes;870;5256;71,4852813742386;
Dijkstra;9;WithPattern;Chebyshev;Always;Yes;862;5256;71,4852813742386;
A* (A Star);10;WithPattern;Manhattan;Always;Yes;23;725;83,0832611206852;
A* (A Star);10;WithPattern;Euclidean;Always;Yes;76;1500;81,4264068711928;
A* (A Star);10;WithPattern;Octile;Always;Yes;45;1095;81,4264068711928;
A* (A Star);10;WithPattern;Chebyshev;Always;Yes;113;1844;81,4264068711928;
Best First Search;10;WithPattern;Manhattan;Always;Yes;1;206;83,0832611206852;
Best First Search;10;WithPattern;Euclidean;Always;Yes;1;206;83,0832611206852;
Best First Search;10;WithPattern;Octile;Always;Yes;1;206;83,0832611206852;
Best First Search;10;WithPattern;Chebyshev;Always;Yes;1;219;88,4974746830583;
IDA* (IDA Star);10;WithPattern;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);10;WithPattern;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);10;WithPattern;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);10;WithPattern;Chebyshev;Always;No;5001;0;-1;
Dijkstra;10;WithPattern;Manhattan;Always;Yes;671;4648;81,4264068711928;
Dijkstra;10;WithPattern;Euclidean;Always;Yes;676;4648;81,4264068711928;
Dijkstra;10;WithPattern;Octile;Always;Yes;682;4648;81,4264068711928;
Dijkstra;10;WithPattern;Chebyshev;Always;Yes;679;4648;81,4264068711928;
A* (A Star);11;WithPattern;Manhattan;Always;Yes;0;78;32,3847763108502;
A* (A Star);11;WithPattern;Euclidean;Always;Yes;2;210;32,3847763108502;
A* (A Star);11;WithPattern;Octile;Always;Yes;1;177;32,3847763108502;
A* (A Star);11;WithPattern;Chebyshev;Always;Yes;4;328;32,3847763108502;
Best First Search;11;WithPattern;Manhattan;Always;Yes;0;78;32,3847763108502;
Best First Search;11;WithPattern;Euclidean;Always;Yes;0;78;32,3847763108502;
Best First Search;11;WithPattern;Octile;Always;Yes;0;78;32,3847763108502;
Best First Search;11;WithPattern;Chebyshev;Always;Yes;0;98;38,3847763108502;
IDA* (IDA Star);11;WithPattern;Manhattan;Always;Yes;0;0;38,3847763108502;
IDA* (IDA Star);11;WithPattern;Euclidean;Always;Yes;3633;0;38,3847763108502;
IDA* (IDA Star);11;WithPattern;Octile;Always;Yes;0;0;38,3847763108502;
IDA* (IDA Star);11;WithPattern;Chebyshev;Always;No;5001;0;-1;
Dijkstra;11;WithPattern;Manhattan;Always;Yes;135;2008;32,3847763108502;
Dijkstra;11;WithPattern;Euclidean;Always;Yes;136;2008;32,3847763108502;
Dijkstra;11;WithPattern;Octile;Always;Yes;143;2008;32,3847763108502;
Dijkstra;11;WithPattern;Chebyshev;Always;Yes;137;2008;32,3847763108502;
A* (A Star);12;WithPattern;Manhattan;Always;Yes;0;78;32,3847763108502;
A* (A Star);12;WithPattern;Euclidean;Always;Yes;2;210;32,3847763108502;
A* (A Star);12;WithPattern;Octile;Always;Yes;2;177;32,3847763108502;
A* (A Star);12;WithPattern;Chebyshev;Always;Yes;4;328;32,3847763108502;
Best First Search;12;WithPattern;Manhattan;Always;Yes;0;78;32,3847763108502;
Best First Search;12;WithPattern;Euclidean;Always;Yes;0;78;32,3847763108502;
Best First Search;12;WithPattern;Octile;Always;Yes;0;78;32,3847763108502;
Best First Search;12;WithPattern;Chebyshev;Always;Yes;0;98;38,3847763108502;
IDA* (IDA Star);12;WithPattern;Manhattan;Always;Yes;0;0;38,3847763108502;
IDA* (IDA Star);12;WithPattern;Euclidean;Always;Yes;3606;0;38,3847763108502;
IDA* (IDA Star);12;WithPattern;Octile;Always;Yes;0;0;38,3847763108502;
IDA* (IDA Star);12;WithPattern;Chebyshev;Always;No;5001;0;-1;
Dijkstra;12;WithPattern;Manhattan;Always;Yes;137;2008;32,3847763108502;
Dijkstra;12;WithPattern;Euclidean;Always;Yes;135;2008;32,3847763108502;
Dijkstra;12;WithPattern;Octile;Always;Yes;137;2008;32,3847763108502;
Dijkstra;12;WithPattern;Chebyshev;Always;Yes;136;2008;32,3847763108502;
A* (A Star);13;WithPattern;Manhattan;Always;Yes;1;222;84,3969696196699;
A* (A Star);13;WithPattern;Euclidean;Always;Yes;45;1143;84,3969696196699;
A* (A Star);13;WithPattern;Octile;Always;Yes;27;886;84,3969696196699;
A* (A Star);13;WithPattern;Chebyshev;Always;Yes;87;1674;84,3969696196699;
Best First Search;13;WithPattern;Manhattan;Always;Yes;2;242;120,39696961967;
Best First Search;13;WithPattern;Euclidean;Always;Yes;1;200;97,9533188057739;
Best First Search;13;WithPattern;Octile;Always;Yes;1;198;97,1248916810278;
Best First Search;13;WithPattern;Chebyshev;Always;Yes;1;205;86,6396103067892;
IDA* (IDA Star);13;WithPattern;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);13;WithPattern;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);13;WithPattern;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);13;WithPattern;Chebyshev;Always;No;5001;0;-1;
Dijkstra;13;WithPattern;Manhattan;Always;Yes;699;4885;84,3969696196699;
Dijkstra;13;WithPattern;Euclidean;Always;Yes;699;4885;84,3969696196699;
Dijkstra;13;WithPattern;Octile;Always;Yes;697;4885;84,3969696196699;
Dijkstra;13;WithPattern;Chebyshev;Always;Yes;713;4885;84,3969696196699;
A* (A Star);14;WithPattern;Manhattan;Always;Yes;0;95;43,0710678118655;
A* (A Star);14;WithPattern;Euclidean;Always;Yes;2;245;43,0710678118655;
A* (A Star);14;WithPattern;Octile;Always;Yes;1;201;43,0710678118655;
A* (A Star);14;WithPattern;Chebyshev;Always;Yes;4;316;43,0710678118655;
Best First Search;14;WithPattern;Manhattan;Always;Yes;1;95;43,0710678118655;
Best First Search;14;WithPattern;Euclidean;Always;Yes;0;95;43,0710678118655;
Best First Search;14;WithPattern;Octile;Always;Yes;0;95;43,0710678118655;
Best First Search;14;WithPattern;Chebyshev;Always;Yes;0;96;43,6568542494924;
IDA* (IDA Star);14;WithPattern;Manhattan;Always;Yes;0;0;43,6568542494924;
IDA* (IDA Star);14;WithPattern;Euclidean;Always;Yes;222;0;44,0710678118655;
IDA* (IDA Star);14;WithPattern;Octile;Always;Yes;0;0;44,0710678118655;
IDA* (IDA Star);14;WithPattern;Chebyshev;Always;Yes;68;0;44,0710678118655;
Dijkstra;14;WithPattern;Manhattan;Always;Yes;400;3518;43,0710678118655;
Dijkstra;14;WithPattern;Euclidean;Always;Yes;403;3518;43,0710678118655;
Dijkstra;14;WithPattern;Octile;Always;Yes;401;3518;43,0710678118655;
Dijkstra;14;WithPattern;Chebyshev;Always;Yes;402;3518;43,0710678118655;
A* (A Star);15;WithPattern;Manhattan;Always;Yes;0;95;43,0710678118655;
A* (A Star);15;WithPattern;Euclidean;Always;Yes;2;245;43,0710678118655;
A* (A Star);15;WithPattern;Octile;Always;Yes;2;201;43,0710678118655;
A* (A Star);15;WithPattern;Chebyshev;Always;Yes;4;316;43,0710678118655;
Best First Search;15;WithPattern;Manhattan;Always;Yes;0;95;43,0710678118655;
Best First Search;15;WithPattern;Euclidean;Always;Yes;0;95;43,0710678118655;
Best First Search;15;WithPattern;Octile;Always;Yes;0;95;43,0710678118655;
Best First Search;15;WithPattern;Chebyshev;Always;Yes;0;96;43,6568542494924;
IDA* (IDA Star);15;WithPattern;Manhattan;Always;Yes;0;0;43,6568542494924;
IDA* (IDA Star);15;WithPattern;Euclidean;Always;Yes;226;0;44,0710678118655;
IDA* (IDA Star);15;WithPattern;Octile;Always;Yes;0;0;44,0710678118655;
IDA* (IDA Star);15;WithPattern;Chebyshev;Always;Yes;66;0;44,0710678118655;
Dijkstra;15;WithPattern;Manhattan;Always;Yes;400;3518;43,0710678118655;
Dijkstra;15;WithPattern;Euclidean;Always;Yes;408;3518;43,0710678118655;
Dijkstra;15;WithPattern;Octile;Always;Yes;401;3518;43,0710678118655;
Dijkstra;15;WithPattern;Chebyshev;Always;Yes;410;3518;43,0710678118655;
A* (A Star);16;WithPattern;Manhattan;Always;Yes;0;152;61,8406204335659;
A* (A Star);16;WithPattern;Euclidean;Always;Yes;6;326;58,3259018078045;
A* (A Star);16;WithPattern;Octile;Always;Yes;1;227;58,3259018078045;
A* (A Star);16;WithPattern;Chebyshev;Always;Yes;22;754;58,3259018078045;
Best First Search;16;WithPattern;Manhattan;Always;Yes;0;150;62,6690475583121;
Best First Search;16;WithPattern;Euclidean;Always;Yes;0;150;62,6690475583121;
Best First Search;16;WithPattern;Octile;Always;Yes;0;150;62,6690475583121;
Best First Search;16;WithPattern;Chebyshev;Always;Yes;1;171;65,9411254969543;
IDA* (IDA Star);16;WithPattern;Manhattan;Always;Yes;0;0;65,9411254969543;
IDA* (IDA Star);16;WithPattern;Euclidean;Always;Yes;513;0;65,9411254969543;
IDA* (IDA Star);16;WithPattern;Octile;Always;Yes;0;0;65,9411254969543;
IDA* (IDA Star);16;WithPattern;Chebyshev;Always;No;5001;0;-1;
Dijkstra;16;WithPattern;Manhattan;Always;Yes;145;2168;58,3259018078045;
Dijkstra;16;WithPattern;Euclidean;Always;Yes;142;2168;58,3259018078045;
Dijkstra;16;WithPattern;Octile;Always;Yes;152;2168;58,3259018078045;
Dijkstra;16;WithPattern;Chebyshev;Always;Yes;145;2168;58,3259018078045;
A* (A Star);17;WithPattern;Manhattan;Always;Yes;2;203;74,2842712474619;
A* (A Star);17;WithPattern;Euclidean;Always;Yes;23;792;71,9411254969542;
A* (A Star);17;WithPattern;Octile;Always;Yes;4;325;71,9411254969542;
A* (A Star);17;WithPattern;Chebyshev;Always;Yes;49;1225;71,9411254969542;
Best First Search;17;WithPattern;Manhattan;Always;Yes;1;175;74,4264068711928;
Best First Search;17;WithPattern;Euclidean;Always;Yes;0;175;74,4264068711928;
Best First Search;17;WithPattern;Octile;Always;Yes;1;175;74,4264068711928;
Best First Search;17;WithPattern;Chebyshev;Always;Yes;1;190;76,5269119345811;
IDA* (IDA Star);17;WithPattern;Manhattan;Always;Yes;1;0;76,5269119345811;
IDA* (IDA Star);17;WithPattern;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);17;WithPattern;Octile;Always;Yes;14;0;76,5269119345811;
IDA* (IDA Star);17;WithPattern;Chebyshev;Always;No;5001;0;-1;
Dijkstra;17;WithPattern;Manhattan;Always;Yes;581;4463;71,9411254969542;
Dijkstra;17;WithPattern;Euclidean;Always;Yes;588;4463;71,9411254969542;
Dijkstra;17;WithPattern;Octile;Always;Yes;600;4463;71,9411254969542;
Dijkstra;17;WithPattern;Chebyshev;Always;Yes;583;4463;71,9411254969542;
A* (A Star);18;WithPattern;Manhattan;Always;Yes;2;221;63,0121933088197;
A* (A Star);18;WithPattern;Euclidean;Always;Yes;20;709;60,6690475583121;
A* (A Star);18;WithPattern;Octile;Always;Yes;11;530;60,6690475583121;
A* (A Star);18;WithPattern;Chebyshev;Always;Yes;36;1055;60,6690475583121;
Best First Search;18;WithPattern;Manhattan;Always;Yes;0;154;66,3259018078045;
Best First Search;18;WithPattern;Euclidean;Always;Yes;0;154;66,3259018078045;
Best First Search;18;WithPattern;Octile;Always;Yes;0;154;66,3259018078045;
Best First Search;18;WithPattern;Chebyshev;Always;Yes;0;145;63,0121933088197;
IDA* (IDA Star);18;WithPattern;Manhattan;Always;Yes;391;0;63,0121933088197;
IDA* (IDA Star);18;WithPattern;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);18;WithPattern;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);18;WithPattern;Chebyshev;Always;No;5001;0;-1;
Dijkstra;18;WithPattern;Manhattan;Always;Yes;735;4941;60,6690475583121;
Dijkstra;18;WithPattern;Euclidean;Always;Yes;744;4941;60,6690475583121;
Dijkstra;18;WithPattern;Octile;Always;Yes;734;4941;60,6690475583121;
Dijkstra;18;WithPattern;Chebyshev;Always;Yes;739;4941;60,6690475583121;
A* (A Star);19;WithPattern;Manhattan;Always;Yes;7;398;59,7695526217005;
A* (A Star);19;WithPattern;Euclidean;Always;Yes;25;779;59,7695526217004;
A* (A Star);19;WithPattern;Octile;Always;Yes;18;701;59,7695526217004;
A* (A Star);19;WithPattern;Chebyshev;Always;Yes;24;815;59,7695526217004;
Best First Search;19;WithPattern;Manhattan;Always;Yes;0;151;63,9116882454314;
Best First Search;19;WithPattern;Euclidean;Always;Yes;0;163;63,9116882454314;
Best First Search;19;WithPattern;Octile;Always;Yes;0;163;63,9116882454314;
Best First Search;19;WithPattern;Chebyshev;Always;Yes;1;159;61,5269119345812;
IDA* (IDA Star);19;WithPattern;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);19;WithPattern;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);19;WithPattern;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);19;WithPattern;Chebyshev;Always;No;5001;0;-1;
Dijkstra;19;WithPattern;Manhattan;Always;Yes;208;2590;59,7695526217004;
Dijkstra;19;WithPattern;Euclidean;Always;Yes;208;2590;59,7695526217004;
Dijkstra;19;WithPattern;Octile;Always;Yes;210;2590;59,7695526217004;
Dijkstra;19;WithPattern;Chebyshev;Always;Yes;209;2590;59,7695526217004;
A* (A Star);20;WithPattern;Manhattan;Always;Yes;2;183;34,3847763108502;
A* (A Star);20;WithPattern;Euclidean;Always;Yes;3;283;34,3847763108502;
A* (A Star);20;WithPattern;Octile;Always;Yes;2;241;34,3847763108502;
A* (A Star);20;WithPattern;Chebyshev;Always;Yes;9;407;34,3847763108502;
Best First Search;20;WithPattern;Manhattan;Always;Yes;0;86;38,5269119345812;
Best First Search;20;WithPattern;Euclidean;Always;Yes;0;86;38,5269119345812;
Best First Search;20;WithPattern;Octile;Always;Yes;0;86;38,5269119345812;
Best First Search;20;WithPattern;Chebyshev;Always;Yes;0;80;35,7989898732233;
IDA* (IDA Star);20;WithPattern;Manhattan;Always;Yes;679;0;35,7989898732233;
IDA* (IDA Star);20;WithPattern;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);20;WithPattern;Octile;Always;Yes;652;0;35,7989898732233;
IDA* (IDA Star);20;WithPattern;Chebyshev;Always;No;5001;0;-1;
Dijkstra;20;WithPattern;Manhattan;Always;Yes;112;1920;34,3847763108502;
Dijkstra;20;WithPattern;Euclidean;Always;Yes;115;1920;34,3847763108502;
Dijkstra;20;WithPattern;Octile;Always;Yes;113;1920;34,3847763108502;
Dijkstra;20;WithPattern;Chebyshev;Always;Yes;113;1920;34,3847763108502;
A* (A Star);21;WithPattern;Manhattan;Always;Yes;1;146;28,9705627484771;
