alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
A* (A Star);0;Manhattan;Always;Yes (22ms );22;397;101,911688245431;
A* (A Star);0;Euclidean;Always;Yes (665ms );665;1878;101,911688245431;
A* (A Star);0;Octile;Always;Yes (50ms );50;607;101,911688245431;
A* (A Star);0;Chebyshev;Always;Yes (1464ms );1464;2823;101,911688245431;
Best First Search;0;Manhattan;Always;Yes (8ms );8;291;110,195959492893;
Best First Search;0;Euclidean;Always;Yes (8ms );8;291;110,195959492893;
Best First Search;0;Octile;Always;Yes (8ms );8;291;110,195959492893;
Best First Search;0;Chebyshev;Always;Yes (6ms );6;243;105,426406871193;
IDA* (IDA Star);0;Manhattan;Always;Yes (10ms );10;0;105,426406871193;
IDA* (IDA Star);0;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);0;Octile;Always;Yes (0ms );0;0;105,426406871193;
IDA* (IDA Star);0;Chebyshev;Always;No;5001;0;-1;
Dijkstra;0;Manhattan;Always;Yes (9700ms );9700;6931;101,911688245431;
Dijkstra;0;Euclidean;Always;Yes (9706ms );9706;6931;101,911688245431;
Dijkstra;0;Octile;Always;Yes (9686ms );9686;6931;101,911688245431;
Dijkstra;0;Chebyshev;Always;Yes (9699ms );9699;6931;101,911688245431;
A* (A Star);1;Manhattan;Always;Yes (6ms );6;226;72,7695526217005;
A* (A Star);1;Euclidean;Always;Yes (134ms );134;929;72,1837661840735;
A* (A Star);1;Octile;Always;Yes (6ms );6;257;72,1837661840735;
A* (A Star);1;Chebyshev;Always;Yes (340ms );340;1442;72,1837661840735;
Best First Search;1;Manhattan;Always;Yes (3ms );3;184;78,5685424949238;
Best First Search;1;Euclidean;Always;Yes (3ms );3;184;77,9827560572969;
Best First Search;1;Octile;Always;Yes (3ms );3;184;77,9827560572969;
Best First Search;1;Chebyshev;Always;Yes (3ms );3;175;72,1837661840735;
IDA* (IDA Star);1;Manhattan;Always;Yes (0ms );0;0;75,5685424949238;
IDA* (IDA Star);1;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);1;Octile;Always;Yes (0ms );0;0;72,1837661840735;
IDA* (IDA Star);1;Chebyshev;Always;No;5001;0;-1;
Dijkstra;1;Manhattan;Always;Yes (2949ms );2949;3999;72,1837661840735;
Dijkstra;1;Euclidean;Always;Yes (3001ms );3001;3999;72,1837661840735;
Dijkstra;1;Octile;Always;Yes (2969ms );2969;3999;72,1837661840735;
Dijkstra;1;Chebyshev;Always;Yes (2960ms );2960;3999;72,1837661840735;
A* (A Star);2;Manhattan;Always;Yes (88ms );88;760;82,6690475583121;
A* (A Star);2;Euclidean;Always;Yes (351ms );351;1493;80,6690475583121;
A* (A Star);2;Octile;Always;Yes (254ms );254;1225;80,6690475583121;
A* (A Star);2;Chebyshev;Always;Yes (725ms );725;2029;80,6690475583121;
Best First Search;2;Manhattan;Always;Yes (3ms );3;200;91,7817459305201;
Best First Search;2;Euclidean;Always;Yes (3ms );3;197;89,7817459305201;
Best First Search;2;Octile;Always;Yes (3ms );3;197;89,7817459305201;
Best First Search;2;Chebyshev;Always;Yes (2ms );2;170;84,6690475583121;
IDA* (IDA Star);2;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);2;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);2;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);2;Chebyshev;Always;No;5001;0;-1;
Dijkstra;2;Manhattan;Always;Yes (7358ms );7358;6363;80,6690475583121;
Dijkstra;2;Euclidean;Always;Yes (7395ms );7395;6363;80,6690475583121;
Dijkstra;2;Octile;Always;Yes (7386ms );7386;6363;80,6690475583121;
Dijkstra;2;Chebyshev;Always;Yes (7486ms );7486;6363;80,6690475583121;
A* (A Star);3;Manhattan;Always;Yes (6ms );6;227;82,5685424949237;
A* (A Star);3;Euclidean;Always;Yes (178ms );178;1105;81,9827560572968;
A* (A Star);3;Octile;Always;Yes (70ms );70;701;81,9827560572968;
A* (A Star);3;Chebyshev;Always;Yes (462ms );462;1730;81,9827560572968;
Best First Search;3;Manhattan;Always;Yes (4ms );4;213;86,4680374315354;
Best First Search;3;Euclidean;Always;Yes (4ms );4;207;83,6396103067892;
Best First Search;3;Octile;Always;Yes (3ms );3;200;83,6396103067892;
Best First Search;3;Chebyshev;Always;Yes (3ms );3;198;83,1543289325506;
IDA* (IDA Star);3;Manhattan;Always;Yes (0ms );0;0;83,1543289325506;
IDA* (IDA Star);3;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);3;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);3;Chebyshev;Always;No;5001;0;-1;
Dijkstra;3;Manhattan;Always;Yes (3987ms );3987;4832;81,9827560572968;
Dijkstra;3;Euclidean;Always;Yes (4007ms );4007;4832;81,9827560572968;
Dijkstra;3;Octile;Always;Yes (4007ms );4007;4832;81,9827560572968;
Dijkstra;3;Chebyshev;Always;Yes (3986ms );3986;4832;81,9827560572968;
A* (A Star);4;Manhattan;Always;Yes (0ms );0;78;34,142135623731;
A* (A Star);4;Euclidean;Always;Yes (7ms );7;214;34,142135623731;
A* (A Star);4;Octile;Always;Yes (3ms );3;147;34,142135623731;
A* (A Star);4;Chebyshev;Always;Yes (15ms );15;312;34,142135623731;
Best First Search;4;Manhattan;Always;Yes (0ms );0;78;37,4558441227157;
Best First Search;4;Euclidean;Always;Yes (0ms );0;78;37,4558441227157;
Best First Search;4;Octile;Always;Yes (0ms );0;78;37,4558441227157;
Best First Search;4;Chebyshev;Always;Yes (0ms );0;81;34,9705627484771;
IDA* (IDA Star);4;Manhattan;Always;Yes (0ms );0;0;34,9705627484771;
IDA* (IDA Star);4;Euclidean;Always;Yes (1728ms );1728;0;34,9705627484771;
IDA* (IDA Star);4;Octile;Always;Yes (0ms );0;0;34,9705627484771;
IDA* (IDA Star);4;Chebyshev;Always;No;5001;0;-1;
Dijkstra;4;Manhattan;Always;Yes (428ms );428;1582;34,142135623731;
Dijkstra;4;Euclidean;Always;Yes (432ms );432;1582;34,142135623731;
Dijkstra;4;Octile;Always;Yes (431ms );431;1582;34,142135623731;
Dijkstra;4;Chebyshev;Always;Yes (428ms );428;1582;34,142135623731;
A* (A Star);5;Manhattan;Always;Yes (5ms );5;179;72,0121933088197;
A* (A Star);5;Euclidean;Always;Yes (94ms );94;803;70,254833995939;
A* (A Star);5;Octile;Always;Yes (34ms );34;484;70,254833995939;
A* (A Star);5;Chebyshev;Always;Yes (246ms );246;1280;70,254833995939;
Best First Search;5;Manhattan;Always;Yes (3ms );3;170;79,2253967444161;
Best First Search;5;Euclidean;Always;Yes (2ms );2;162;73,5685424949237;
Best First Search;5;Octile;Always;Yes (2ms );2;159;73,5685424949237;
Best First Search;5;Chebyshev;Always;Yes (2ms );2;163;72,0121933088197;
IDA* (IDA Star);5;Manhattan;Always;Yes (0ms );0;0;72,0121933088197;
IDA* (IDA Star);5;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);5;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);5;Chebyshev;Always;No;5001;0;-1;
Dijkstra;5;Manhattan;Always;Yes (4889ms );4889;5150;70,254833995939;
Dijkstra;5;Euclidean;Always;Yes (4801ms );4801;5150;70,254833995939;
Dijkstra;5;Octile;Always;Yes (4743ms );4743;5150;70,254833995939;
Dijkstra;5;Chebyshev;Always;Yes (4736ms );4736;5150;70,254833995939;
A* (A Star);6;Manhattan;Always;Yes (2ms );2;138;56,3847763108502;
A* (A Star);6;Euclidean;Always;Yes (51ms );51;567;56,3847763108502;
A* (A Star);6;Octile;Always;Yes (2ms );2;158;56,3847763108502;
A* (A Star);6;Chebyshev;Always;Yes (78ms );78;663;56,3847763108502;
Best First Search;6;Manhattan;Always;Yes (2ms );2;137;56,3847763108502;
Best First Search;6;Euclidean;Always;Yes (2ms );2;137;56,3847763108502;
Best First Search;6;Octile;Always;Yes (2ms );2;137;56,3847763108502;
Best First Search;6;Chebyshev;Always;Yes (1ms );1;141;58,0416305603426;
IDA* (IDA Star);6;Manhattan;Always;Yes (0ms );0;0;58,0416305603426;
IDA* (IDA Star);6;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);6;Octile;Always;Yes (0ms );0;0;58,0416305603426;
IDA* (IDA Star);6;Chebyshev;Always;No;5001;0;-1;
Dijkstra;6;Manhattan;Always;Yes (1673ms );1673;2958;56,3847763108502;
Dijkstra;6;Euclidean;Always;Yes (1696ms );1696;2958;56,3847763108502;
Dijkstra;6;Octile;Always;Yes (1676ms );1676;2958;56,3847763108502;
Dijkstra;6;Chebyshev;Always;Yes (1696ms );1696;2958;56,3847763108502;
A* (A Star);7;Manhattan;Always;Yes (1ms );1;134;51,3553390593274;
A* (A Star);7;Euclidean;Always;Yes (21ms );21;385;51,3553390593274;
A* (A Star);7;Octile;Always;Yes (9ms );9;268;51,3553390593274;
A* (A Star);7;Chebyshev;Always;Yes (70ms );70;669;51,3553390593274;
Best First Search;7;Manhattan;Always;Yes (1ms );1;134;52,1837661840735;
Best First Search;7;Euclidean;Always;Yes (1ms );1;135;53,5979797464466;
Best First Search;7;Octile;Always;Yes (1ms );1;135;53,5979797464466;
Best First Search;7;Chebyshev;Always;Yes (2ms );2;150;54,8700576850888;
IDA* (IDA Star);7;Manhattan;Always;Yes (0ms );0;0;54,8700576850888;
IDA* (IDA Star);7;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);7;Octile;Always;Yes (1745ms );1745;0;54,8700576850888;
IDA* (IDA Star);7;Chebyshev;Always;No;5001;0;-1;
Dijkstra;7;Manhattan;Always;Yes (1934ms );1934;3286;51,3553390593274;
Dijkstra;7;Euclidean;Always;Yes (1953ms );1953;3286;51,3553390593274;
Dijkstra;7;Octile;Always;Yes (1964ms );1964;3286;51,3553390593274;
Dijkstra;7;Chebyshev;Always;Yes (1959ms );1959;3286;51,3553390593274;
A* (A Star);8;Manhattan;Always;Yes (9ms );9;256;84,3675323681471;
A* (A Star);8;Euclidean;Always;Yes (136ms );136;911;82,4680374315354;
A* (A Star);8;Octile;Always;Yes (55ms );55;601;82,4680374315354;
A* (A Star);8;Chebyshev;Always;Yes (525ms );525;1761;82,4680374315354;
Best First Search;8;Manhattan;Always;Yes (4ms );4;214;84,3675323681471;
Best First Search;8;Euclidean;Always;Yes (4ms );4;214;84,3675323681471;
Best First Search;8;Octile;Always;Yes (4ms );4;214;84,3675323681471;
Best First Search;8;Chebyshev;Always;Yes (4ms );4;215;90,2253967444161;
IDA* (IDA Star);8;Manhattan;Always;Yes (0ms );0;0;90,2253967444161;
IDA* (IDA Star);8;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);8;Octile;Always;Yes (1142ms );1142;0;90,2253967444161;
IDA* (IDA Star);8;Chebyshev;Always;No;5001;0;-1;
Dijkstra;8;Manhattan;Always;Yes (9870ms );9870;6932;82,4680374315354;
Dijkstra;8;Euclidean;Always;Yes (9721ms );9721;6932;82,4680374315354;
Dijkstra;8;Octile;Always;Yes (9287ms );9287;6932;82,4680374315354;
Dijkstra;8;Chebyshev;Always;Yes (9392ms );9392;6932;82,4680374315354;
A* (A Star);9;Manhattan;Always;Yes (2ms );2;138;48,1126983722081;
A* (A Star);9;Euclidean;Always;Yes (37ms );37;463;48,1126983722081;
A* (A Star);9;Octile;Always;Yes (24ms );24;391;48,1126983722081;
A* (A Star);9;Chebyshev;Always;Yes (51ms );51;566;48,1126983722081;
Best First Search;9;Manhattan;Always;Yes (1ms );1;118;48,1126983722081;
Best First Search;9;Euclidean;Always;Yes (1ms );1;130;49,7695526217005;
Best First Search;9;Octile;Always;Yes (1ms );1;130;49,7695526217005;
Best First Search;9;Chebyshev;Always;Yes (2ms );2;138;50,4558441227157;
IDA* (IDA Star);9;Manhattan;Always;Yes (0ms );0;0;50,4558441227157;
IDA* (IDA Star);9;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);9;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);9;Chebyshev;Always;No;5001;0;-1;
Dijkstra;9;Manhattan;Always;Yes (597ms );597;1840;48,1126983722081;
Dijkstra;9;Euclidean;Always;Yes (598ms );598;1840;48,1126983722081;
Dijkstra;9;Octile;Always;Yes (600ms );600;1840;48,1126983722081;
Dijkstra;9;Chebyshev;Always;Yes (596ms );596;1840;48,1126983722081;
A* (A Star);10;Manhattan;Always;Yes (0ms );0;60;19,9705627484771;
A* (A Star);10;Euclidean;Always;Yes (1ms );1;96;19,9705627484771;
A* (A Star);10;Octile;Always;Yes (1ms );1;92;19,9705627484771;
A* (A Star);10;Chebyshev;Always;Yes (4ms );4;147;19,9705627484771;
Best First Search;10;Manhattan;Always;Yes (0ms );0;57;19,9705627484771;
Best First Search;10;Euclidean;Always;Yes (0ms );0;57;19,9705627484771;
Best First Search;10;Octile;Always;Yes (0ms );0;57;19,9705627484771;
Best First Search;10;Chebyshev;Always;Yes (0ms );0;59;21,142135623731;
IDA* (IDA Star);10;Manhattan;Always;Yes (0ms );0;0;21,142135623731;
IDA* (IDA Star);10;Euclidean;Always;Yes (1ms );1;0;21,142135623731;
IDA* (IDA Star);10;Octile;Always;Yes (0ms );0;0;21,142135623731;
IDA* (IDA Star);10;Chebyshev;Always;Yes (1049ms );1049;0;21,142135623731;
Dijkstra;10;Manhattan;Always;Yes (135ms );135;852;19,9705627484771;
Dijkstra;10;Euclidean;Always;Yes (137ms );137;852;19,9705627484771;
Dijkstra;10;Octile;Always;Yes (134ms );134;852;19,9705627484771;
Dijkstra;10;Chebyshev;Always;Yes (134ms );134;852;19,9705627484771;
A* (A Star);11;Manhattan;Always;Yes (1ms );1;133;49,2132034355964;
A* (A Star);11;Euclidean;Always;Yes (27ms );27;416;46,8700576850888;
A* (A Star);11;Octile;Always;Yes (17ms );17;338;46,8700576850888;
A* (A Star);11;Chebyshev;Always;Yes (75ms );75;673;46,8700576850888;
Best First Search;11;Manhattan;Always;Yes (2ms );2;133;49,2132034355964;
Best First Search;11;Euclidean;Always;Yes (1ms );1;125;46,8700576850888;
Best First Search;11;Octile;Always;Yes (1ms );1;125;46,8700576850888;
Best First Search;11;Chebyshev;Always;Yes (1ms );1;135;49,2132034355964;
IDA* (IDA Star);11;Manhattan;Always;Yes (0ms );0;0;49,2132034355964;
IDA* (IDA Star);11;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);11;Octile;Always;Yes (0ms );0;0;49,2132034355964;
IDA* (IDA Star);11;Chebyshev;Always;No;5001;0;-1;
Dijkstra;11;Manhattan;Always;Yes (3670ms );3670;4213;46,8700576850888;
Dijkstra;11;Euclidean;Always;Yes (3536ms );3536;4213;46,8700576850888;
Dijkstra;11;Octile;Always;Yes (3608ms );3608;4213;46,8700576850888;
Dijkstra;11;Chebyshev;Always;Yes (3570ms );3570;4213;46,8700576850888;
A* (A Star);12;Manhattan;Always;Yes (6ms );6;232;84,1248916810278;
A* (A Star);12;Euclidean;Always;Yes (53ms );53;580;82,953318805774;
A* (A Star);12;Octile;Always;Yes (8ms );8;289;82,9533188057739;
A* (A Star);12;Chebyshev;Always;Yes (434ms );434;1592;82,9533188057739;
Best First Search;12;Manhattan;Always;Yes (4ms );4;215;87,4386001800125;
Best First Search;12;Euclidean;Always;Yes (4ms );4;222;90,7106781186547;
Best First Search;12;Octile;Always;Yes (4ms );4;213;85,4386001800125;
Best First Search;12;Chebyshev;Always;Yes (3ms );3;211;82,9533188057739;
IDA* (IDA Star);12;Manhattan;Always;Yes (1ms );1;0;82,9533188057739;
IDA* (IDA Star);12;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);12;Octile;Always;Yes (0ms );0;0;82,9533188057739;
IDA* (IDA Star);12;Chebyshev;Always;No;5001;0;-1;
Dijkstra;12;Manhattan;Always;Yes (6193ms );6193;5673;82,9533188057739;
Dijkstra;12;Euclidean;Always;Yes (6212ms );6212;5673;82,9533188057739;
Dijkstra;12;Octile;Always;Yes (6436ms );6436;5673;82,9533188057739;
Dijkstra;12;Chebyshev;Always;Yes (6246ms );6246;5673;82,9533188057739;
A* (A Star);13;Manhattan;Always;Yes (2ms );2;167;63,6690475583121;
A* (A Star);13;Euclidean;Always;Yes (69ms );69;659;63,6690475583121;
A* (A Star);13;Octile;Always;Yes (14ms );14;323;63,6690475583121;
A* (A Star);13;Chebyshev;Always;Yes (246ms );246;1213;63,6690475583121;
Best First Search;13;Manhattan;Always;Yes (2ms );2;167;63,6690475583121;
Best First Search;13;Euclidean;Always;Yes (2ms );2;167;63,6690475583121;
Best First Search;13;Octile;Always;Yes (2ms );2;167;63,6690475583121;
Best First Search;13;Chebyshev;Always;Yes (2ms );2;174;67,1837661840735;
IDA* (IDA Star);13;Manhattan;Always;Yes (0ms );0;0;67,1837661840735;
IDA* (IDA Star);13;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);13;Octile;Always;Yes (0ms );0;0;67,1837661840735;
IDA* (IDA Star);13;Chebyshev;Always;No;5001;0;-1;
Dijkstra;13;Manhattan;Always;Yes (3300ms );3300;4043;63,6690475583121;
Dijkstra;13;Euclidean;Always;Yes (3302ms );3302;4043;63,6690475583121;
Dijkstra;13;Octile;Always;Yes (3276ms );3276;4043;63,6690475583121;
Dijkstra;13;Chebyshev;Always;Yes (3171ms );3171;4043;63,6690475583121;
A* (A Star);14;Manhattan;Always;Yes (20ms );20;364;53,8700576850888;
A* (A Star);14;Euclidean;Always;Yes (82ms );82;696;53,2842712474619;
A* (A Star);14;Octile;Always;Yes (42ms );42;508;53,2842712474619;
A* (A Star);14;Chebyshev;Always;Yes (151ms );151;935;53,2842712474619;
Best First Search;14;Manhattan;Always;Yes (1ms );1;131;54,698484809835;
Best First Search;14;Euclidean;Always;Yes (2ms );2;131;54,1126983722081;
Best First Search;14;Octile;Always;Yes (1ms );1;131;54,1126983722081;
Best First Search;14;Chebyshev;Always;Yes (1ms );1;137;54,1126983722081;
IDA* (IDA Star);14;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);14;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);14;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);14;Chebyshev;Always;No;5001;0;-1;
Dijkstra;14;Manhattan;Always;Yes (1152ms );1152;2474;53,2842712474619;
Dijkstra;14;Euclidean;Always;Yes (1166ms );1166;2474;53,2842712474619;
Dijkstra;14;Octile;Always;Yes (1177ms );1177;2474;53,2842712474619;
Dijkstra;14;Chebyshev;Always;Yes (1183ms );1183;2474;53,2842712474619;
A* (A Star);15;Manhattan;Always;Yes (1ms );1;121;45,8406204335659;
A* (A Star);15;Euclidean;Always;Yes (7ms );7;235;45,8406204335659;
A* (A Star);15;Octile;Always;Yes (3ms );3;153;45,8406204335659;
A* (A Star);15;Chebyshev;Always;Yes (47ms );47;556;45,8406204335659;
Best First Search;15;Manhattan;Always;Yes (2ms );2;118;45,8406204335659;
Best First Search;15;Euclidean;Always;Yes (1ms );1;118;45,8406204335659;
Best First Search;15;Octile;Always;Yes (1ms );1;118;45,8406204335659;
Best First Search;15;Chebyshev;Always;Yes (1ms );1;133;52,8700576850888;
IDA* (IDA Star);15;Manhattan;Always;Yes (0ms );0;0;52,8700576850888;
IDA* (IDA Star);15;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);15;Octile;Always;Yes (18ms );18;0;52,8700576850888;
IDA* (IDA Star);15;Chebyshev;Always;No;5001;0;-1;
Dijkstra;15;Manhattan;Always;Yes (1464ms );1464;2866;45,8406204335659;
Dijkstra;15;Euclidean;Always;Yes (1460ms );1460;2866;45,8406204335659;
Dijkstra;15;Octile;Always;Yes (1463ms );1463;2866;45,8406204335659;
Dijkstra;15;Chebyshev;Always;Yes (1456ms );1456;2866;45,8406204335659;
A* (A Star);16;Manhattan;Always;Yes (24ms );24;397;56,8700576850888;
A* (A Star);16;Euclidean;Always;Yes (105ms );105;803;56,8700576850888;
A* (A Star);16;Octile;Always;Yes (52ms );52;576;56,8700576850888;
A* (A Star);16;Chebyshev;Always;Yes (203ms );203;1102;56,8700576850888;
Best First Search;16;Manhattan;Always;Yes (2ms );2;148;56,8700576850888;
Best First Search;16;Euclidean;Always;Yes (2ms );2;148;56,8700576850888;
Best First Search;16;Octile;Always;Yes (2ms );2;148;56,8700576850888;
Best First Search;16;Chebyshev;Always;Yes (2ms );2;161;62,1837661840735;
IDA* (IDA Star);16;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);16;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);16;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);16;Chebyshev;Always;No;5001;0;-1;
Dijkstra;16;Manhattan;Always;Yes (3380ms );3380;4255;56,8700576850888;
Dijkstra;16;Euclidean;Always;Yes (3379ms );3379;4255;56,8700576850888;
Dijkstra;16;Octile;Always;Yes (3436ms );3436;4255;56,8700576850888;
Dijkstra;16;Chebyshev;Always;Yes (3526ms );3526;4255;56,8700576850888;
A* (A Star);17;Manhattan;Always;Yes (14ms );14;323;107,497474683058;
A* (A Star);17;Euclidean;Always;Yes (531ms );531;1778;102,811183182043;
A* (A Star);17;Octile;Always;Yes (162ms );162;998;102,811183182043;
A* (A Star);17;Chebyshev;Always;Yes (1374ms );1374;2726;102,811183182043;
Best First Search;17;Manhattan;Always;Yes (8ms );8;292;132,994949366117;
Best First Search;17;Euclidean;Always;Yes (6ms );6;261;115,237590053236;
Best First Search;17;Octile;Always;Yes (6ms );6;261;115,237590053236;
Best First Search;17;Chebyshev;Always;Yes (7ms );7;269;107,740115370178;
IDA* (IDA Star);17;Manhattan;Always;Yes (0ms );0;0;116,852813742386;
IDA* (IDA Star);17;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);17;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);17;Chebyshev;Always;No;5001;0;-1;
Dijkstra;17;Manhattan;Always;Yes (9214ms );9214;6794;102,811183182043;
Dijkstra;17;Euclidean;Always;Yes (9411ms );9411;6794;102,811183182043;
Dijkstra;17;Octile;Always;Yes (9312ms );9312;6794;102,811183182043;
Dijkstra;17;Chebyshev;Always;Yes (9173ms );9173;6794;102,811183182043;
A* (A Star);18;Manhattan;Always;Yes (78ms );78;686;90,5685424949238;
A* (A Star);18;Euclidean;Always;Yes (345ms );345;1448;87,254833995939;
A* (A Star);18;Octile;Always;Yes (176ms );176;1037;87,254833995939;
A* (A Star);18;Chebyshev;Always;Yes (752ms );752;2112;87,254833995939;
Best First Search;18;Manhattan;Always;Yes (4ms );4;211;90,5685424949238;
Best First Search;18;Euclidean;Always;Yes (4ms );4;211;90,5685424949238;
Best First Search;18;Octile;Always;Yes (4ms );4;211;90,5685424949238;
Best First Search;18;Chebyshev;Always;Yes (4ms );4;204;91,4974746830583;
IDA* (IDA Star);18;Manhattan;Always;No;5001;0;-1;
IDA* (IDA Star);18;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);18;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);18;Chebyshev;Always;No;5001;0;-1;
Dijkstra;18;Manhattan;Always;Yes (6090ms );6090;5578;87,254833995939;
Dijkstra;18;Euclidean;Always;Yes (6284ms );6284;5578;87,254833995939;
Dijkstra;18;Octile;Always;Yes (6187ms );6187;5578;87,254833995939;
Dijkstra;18;Chebyshev;Always;Yes (6259ms );6259;5578;87,254833995939;
A* (A Star);19;Manhattan;Always;Yes (7ms );7;237;99,9116882454314;
A* (A Star);19;Euclidean;Always;Yes (289ms );289;1354;96,3969696196699;
A* (A Star);19;Octile;Always;Yes (72ms );72;687;96,3969696196699;
A* (A Star);19;Chebyshev;Always;Yes (591ms );591;1899;96,3969696196699;
Best First Search;19;Manhattan;Always;Yes (5ms );5;236;104,882250993908;
Best First Search;19;Euclidean;Always;Yes (4ms );4;212;96,3969696196699;
Best First Search;19;Octile;Always;Yes (4ms );4;212;96,3969696196699;
Best First Search;19;Chebyshev;Always;Yes (4ms );4;223;99,9116882454313;
IDA* (IDA Star);19;Manhattan;Always;Yes (0ms );0;0;100,468037431535;
IDA* (IDA Star);19;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);19;Octile;Always;No;5001;0;-1;
IDA* (IDA Star);19;Chebyshev;Always;No;5001;0;-1;
Dijkstra;19;Manhattan;Always;Yes (5087ms );5087;5289;96,3969696196699;
Dijkstra;19;Euclidean;Always;Yes (5073ms );5073;5289;96,3969696196699;
Dijkstra;19;Octile;Always;Yes (5081ms );5081;5289;96,3969696196699;
Dijkstra;19;Chebyshev;Always;Yes (4997ms );4997;5289;96,3969696196699;
A* (A Star);20;Manhattan;Always;Yes (0ms );0;78;24,9705627484771;
A* (A Star);20;Euclidean;Always;Yes (4ms );4;182;24,9705627484771;
A* (A Star);20;Octile;Always;Yes (3ms );3;160;24,9705627484771;
A* (A Star);20;Chebyshev;Always;Yes (5ms );5;191;24,9705627484771;
Best First Search;20;Manhattan;Always;Yes (0ms );0;65;25,7989898732233;
Best First Search;20;Euclidean;Always;Yes (0ms );0;69;27,2132034355964;
Best First Search;20;Octile;Always;Yes (0ms );0;67;25,7989898732233;
Best First Search;20;Chebyshev;Always;Yes (0ms );0;67;26,142135623731;
IDA* (IDA Star);20;Manhattan;Always;Yes (0ms );0;0;26,142135623731;
IDA* (IDA Star);20;Euclidean;Always;No;5001;0;-1;
IDA* (IDA Star);20;Octile;Always;Yes (412ms );412;0;26,142135623731;
IDA* (IDA Star);20;Chebyshev;Always;No;5001;0;-1;
Dijkstra;20;Manhattan;Always;Yes (82ms );82;698;24,9705627484771;
Dijkstra;20;Euclidean;Always;Yes (82ms );82;698;24,9705627484771;
Dijkstra;20;Octile;Always;Yes (87ms );87;698;24,9705627484771;
Dijkstra;20;Chebyshev;Always;Yes (84ms );84;698;24,9705627484771;
A* (A Star);21;Manhattan;Always;Yes (4ms );4;183;43,4852813742386;
A* (A Star);21;Euclidean;Always;Yes (8ms );8;244;43,4852813742386;
A* (A Star);21;Octile;Always;Yes (4ms );4;163;43,4852813742386;
A* (A Star);21;Chebyshev;Always;Yes (20ms );20;344;43,4852813742386;
Best First Search;21;Manhattan;Always;Yes (2ms );2;119;48,4558441227157;
Best First Search;21;Euclidean;Always;Yes (1ms );1;119;48,4558441227157;
Best First Search;21;Octile;Always;Yes (1ms );1;119;48,4558441227157;
Best First Search;21;Chebyshev;Always;Yes (1ms );1;102;43,4852813742386;
IDA* (IDA Star);21;Manhattan;Always;Yes (0ms );0;0;43,4852813742386;
IDA* (IDA Star);21;Euclidean;Always;Yes (1308ms );1308;0;43,4852813742386;
IDA* (IDA Star);21;Octile;Always;Yes (0ms );0;0;43,4852813742386;
IDA* (IDA Star);21;Chebyshev;Always;Yes (403ms );403;0;43,4852813742386;
Dijkstra;21;Manhattan;Always;Yes (2510ms );2510;3784;43,4852813742386;
Dijkstra;21;Euclidean;Always;Yes (2490ms );2490;3784;43,4852813742386;
Dijkstra;21;Octile;Always;Yes (2521ms );2521;3784;43,4852813742386;
Dijkstra;21;Chebyshev;Always;Yes (2543ms );2543;3784;43,4852813742386;
A* (A Star);22;Manhattan;Always;Yes (4ms );4;177;62,1837661840736;
A* (A Star);22;Euclidean;Always;Yes (92ms );92;768;61,9411254969542;
A* (A Star);22;Octile;Always;Yes (40ms );40;538;61,9411254969542;
A* (A Star);22;Chebyshev;Always;Yes (214ms );214;1139;61,9411254969542;
Best First Search;22;Manhattan;Always;Yes (3ms );3;170;68,9116882454314;
Best First Search;22;Euclidean;Always;Yes (2ms );2;166;66,3259018078045;
Best First Search;22;Octile;Always;Yes (2ms );2;166;66,3259018078045;
Best First Search;22;Chebyshev;Always;Yes (3ms );3;172;64,2842712474619;
IDA* (IDA Star);22;Manhattan;Always;Yes (0ms );0;0;64,2842712474619;
IDA* (IDA Star);22;Euclidean;Always;No;5001;0;-1;
