Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;15;File;Chebyshev;Never;Yes;0;83;17;
Dijkstra;15;File;Manhattan;Never;Yes;0;135;17;
Dijkstra;15;File;Euclidean;Never;Yes;0;135;17;
Dijkstra;15;File;Octile;Never;Yes;0;135;17;
Dijkstra;15;File;Chebyshev;Never;Yes;0;135;17;
A* (A Star);16;File;Manhattan;Never;Yes;0;15;8;
A* (A Star);16;File;Euclidean;Never;Yes;0;15;8;
A* (A Star);16;File;Octile;Never;Yes;0;15;8;
A* (A Star);16;File;Chebyshev;Never;Yes;0;17;8;
Best First Search;16;File;Manhattan;Never;Yes;0;17;8;
Best First Search;16;File;Euclidean;Never;Yes;0;17;8;
Best First Search;16;File;Octile;Never;Yes;0;17;8;
Best First Search;16;File;Chebyshev;Never;Yes;0;17;8;
Dijkstra;16;File;Manhattan;Never;Yes;0;42;8;
Dijkstra;16;File;Euclidean;Never;Yes;0;42;8;
Dijkstra;16;File;Octile;Never;Yes;0;42;8;
Dijkstra;16;File;Chebyshev;Never;Yes;0;42;8;
A* (A Star);17;File;Manhattan;Never;Yes;0;75;18;
A* (A Star);17;File;Euclidean;Never;Yes;0;76;18;
A* (A Star);17;File;Octile;Never;Yes;0;76;18;
A* (A Star);17;File;Chebyshev;Never;Yes;0;79;18;
Best First Search;17;File;Manhattan;Never;Yes;0;79;18;
Best First Search;17;File;Euclidean;Never;Yes;0;79;18;
Best First Search;17;File;Octile;Never;Yes;0;79;18;
Best First Search;17;File;Chebyshev;Never;Yes;0;79;18;
Dijkstra;17;File;Manhattan;Never;Yes;0;113;18;
Dijkstra;17;File;Euclidean;Never;Yes;0;113;18;
Dijkstra;17;File;Octile;Never;Yes;0;113;18;
Dijkstra;17;File;Chebyshev;Never;Yes;0;113;18;
A* (A Star);18;File;Manhattan;Never;Yes;0;82;19;
A* (A Star);18;File;Euclidean;Never;Yes;0;88;19;
A* (A Star);18;File;Octile;Never;Yes;0;88;19;
A* (A Star);18;File;Chebyshev;Never;Yes;1;93;19;
