alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
A* (A Star);0;Manhattan;Always;Yes (2ms );2;79;26,9705627484771;
A* (A Star);0;Euclidean;Always;Yes (2ms );2;134;24,7279220613579;
A* (A Star);0;Octile;Always;Yes (1ms );1;106;24,7279220613579;
A* (A Star);0;Chebyshev;Always;Yes (5ms );5;188;24,7279220613579;
Best First Search;0;Manhattan;Always;Yes (0ms );0;63;26,9705627484771;
Best First Search;0;Euclidean;Always;Yes (0ms );0;61;26,9705627484771;
Best First Search;0;Octile;Always;Yes (0ms );0;61;26,9705627484771;
Best First Search;0;Chebyshev;Always;Yes (0ms );0;70;26,9705627484771;
Dijkstra;0;Manhattan;Always;Yes (238ms );238;1152;24,7279220613579;
Dijkstra;0;Euclidean;Always;Yes (240ms );240;1152;24,7279220613579;
Dijkstra;0;Octile;Always;Yes (235ms );235;1152;24,7279220613579;
Dijkstra;0;Chebyshev;Always;Yes (231ms );231;1152;24,7279220613579;
A* (A Star);1;Manhattan;Always;Yes (18ms );18;350;72,3553390593273;
A* (A Star);1;Euclidean;Always;Yes (162ms );162;1000;71,2842712474619;
A* (A Star);1;Octile;Always;Yes (81ms );81;702;71,2842712474619;
A* (A Star);1;Chebyshev;Always;Yes (305ms );305;1323;71,2842712474619;
Best First Search;1;Manhattan;Always;Yes (3ms );3;182;77,3259018078045;
Best First Search;1;Euclidean;Always;Yes (3ms );3;180;77,3259018078045;
Best First Search;1;Octile;Always;Yes (3ms );3;180;77,3259018078045;
Best First Search;1;Chebyshev;Always;Yes (3ms );3;192;78,3553390593273;
Dijkstra;1;Manhattan;Always;Yes (3230ms );3230;4086;71,2842712474619;
Dijkstra;1;Euclidean;Always;Yes (3233ms );3233;4086;71,2842712474619;
Dijkstra;1;Octile;Always;Yes (3238ms );3238;4086;71,2842712474619;
Dijkstra;1;Chebyshev;Always;Yes (3232ms );3232;4086;71,2842712474619;
A* (A Star);2;Manhattan;Always;Yes (39ms );39;489;78,0121933088197;
A* (A Star);2;Euclidean;Always;Yes (151ms );151;933;76,3553390593273;
A* (A Star);2;Octile;Always;Yes (57ms );57;591;76,3553390593273;
A* (A Star);2;Chebyshev;Always;Yes (212ms );212;1093;76,3553390593273;
Best First Search;2;Manhattan;Always;Yes (4ms );4;205;84,3969696196699;
Best First Search;2;Euclidean;Always;Yes (4ms );4;202;84,3969696196699;
Best First Search;2;Octile;Always;Yes (4ms );4;202;84,3969696196699;
Best First Search;2;Chebyshev;Always;Yes (6ms );6;228;89,1837661840735;
Dijkstra;2;Manhattan;Always;Yes (3153ms );3153;4042;76,3553390593273;
Dijkstra;2;Euclidean;Always;Yes (3141ms );3141;4042;76,3553390593273;
Dijkstra;2;Octile;Always;Yes (3125ms );3125;4042;76,3553390593273;
Dijkstra;2;Chebyshev;Always;Yes (3129ms );3129;4042;76,3553390593273;
A* (A Star);3;Manhattan;Always;Yes (2ms );2;163;59,4974746830583;
A* (A Star);3;Euclidean;Always;Yes (22ms );22;386;59,4974746830583;
A* (A Star);3;Octile;Always;Yes (8ms );8;263;59,4974746830583;
A* (A Star);3;Chebyshev;Always;Yes (126ms );126;864;59,4974746830583;
Best First Search;3;Manhattan;Always;Yes (2ms );2;163;60,3259018078045;
Best First Search;3;Euclidean;Always;Yes (2ms );2;159;60,3259018078045;
Best First Search;3;Octile;Always;Yes (2ms );2;161;61,4974746830583;
Best First Search;3;Chebyshev;Always;Yes (2ms );2;166;63,254833995939;
Dijkstra;3;Manhattan;Always;Yes (2769ms );2769;3822;59,4974746830583;
Dijkstra;3;Euclidean;Always;Yes (2772ms );2772;3822;59,4974746830583;
Dijkstra;3;Octile;Always;Yes (2772ms );2772;3822;59,4974746830583;
Dijkstra;3;Chebyshev;Always;Yes (2765ms );2765;3822;59,4974746830583;
A* (A Star);4;Manhattan;Always;Yes (0ms );0;55;17,3137084989848;
A* (A Star);4;Euclidean;Always;Yes (0ms );0;64;15,8994949366117;
A* (A Star);4;Octile;Always;Yes (0ms );0;55;15,8994949366117;
A* (A Star);4;Chebyshev;Always;Yes (2ms );2;91;15,8994949366117;
Best First Search;4;Manhattan;Always;Yes (0ms );0;46;17,3137084989848;
Best First Search;4;Euclidean;Always;Yes (0ms );0;48;17,5563491861041;
Best First Search;4;Octile;Always;Yes (0ms );0;48;17,5563491861041;
Best First Search;4;Chebyshev;Always;Yes (0ms );0;40;15,8994949366117;
Dijkstra;4;Manhattan;Always;Yes (50ms );50;555;15,8994949366117;
Dijkstra;4;Euclidean;Always;Yes (51ms );51;555;15,8994949366117;
Dijkstra;4;Octile;Always;Yes (51ms );51;555;15,8994949366117;
Dijkstra;4;Chebyshev;Always;Yes (51ms );51;555;15,8994949366117;
A* (A Star);5;Manhattan;Always;Yes (5ms );5;222;77,8406204335659;
A* (A Star);5;Euclidean;Always;Yes (102ms );102;771;71,9827560572968;
A* (A Star);5;Octile;Always;Yes (23ms );23;416;71,9827560572968;
A* (A Star);5;Chebyshev;Always;Yes (308ms );308;1354;71,9827560572968;
Best First Search;5;Manhattan;Always;Yes (3ms );3;192;79,4974746830583;
Best First Search;5;Euclidean;Always;Yes (3ms );3;193;77,3969696196699;
Best First Search;5;Octile;Always;Yes (3ms );3;183;71,9827560572969;
Best First Search;5;Chebyshev;Always;Yes (4ms );4;204;75,1543289325507;
Dijkstra;5;Manhattan;Always;Yes (7170ms );7170;6009;71,9827560572968;
Dijkstra;5;Euclidean;Always;Yes (7108ms );7108;6009;71,9827560572968;
Dijkstra;5;Octile;Always;Yes (7100ms );7100;6009;71,9827560572968;
Dijkstra;5;Chebyshev;Always;Yes (7125ms );7125;6009;71,9827560572968;
A* (A Star);6;Manhattan;Always;Yes (1ms );1;114;38,3847763108502;
A* (A Star);6;Euclidean;Always;Yes (3ms );3;163;35,556349186104;
A* (A Star);6;Octile;Always;Yes (1ms );1;115;35,556349186104;
A* (A Star);6;Chebyshev;Always;Yes (12ms );12;304;35,556349186104;
Best First Search;6;Manhattan;Always;Yes (1ms );1;99;40,8700576850888;
Best First Search;6;Euclidean;Always;Yes (0ms );0;93;41,1126983722081;
Best First Search;6;Octile;Always;Yes (0ms );0;93;41,1126983722081;
Best First Search;6;Chebyshev;Always;Yes (0ms );0;95;42,2842712474619;
Dijkstra;6;Manhattan;Always;Yes (802ms );802;2094;35,556349186104;
Dijkstra;6;Euclidean;Always;Yes (798ms );798;2094;35,556349186104;
Dijkstra;6;Octile;Always;Yes (802ms );802;2094;35,556349186104;
Dijkstra;6;Chebyshev;Always;Yes (802ms );802;2094;35,556349186104;
A* (A Star);7;Manhattan;Always;Yes (12ms );12;292;92,4680374315354;
A* (A Star);7;Euclidean;Always;Yes (260ms );260;1237;89,0538238691623;
A* (A Star);7;Octile;Always;Yes (111ms );111;834;89,0538238691623;
A* (A Star);7;Chebyshev;Always;Yes (735ms );735;2069;89,0538238691623;
Best First Search;7;Manhattan;Always;Yes (5ms );5;240;98,3675323681471;
Best First Search;7;Euclidean;Always;Yes (5ms );5;238;98,3675323681471;
Best First Search;7;Octile;Always;Yes (4ms );4;219;92,1248916810278;
Best First Search;7;Chebyshev;Always;Yes (6ms );6;228;92,2253967444161;
Dijkstra;7;Manhattan;Always;Yes (9107ms );9107;6755;89,0538238691623;
Dijkstra;7;Euclidean;Always;Yes (9112ms );9112;6755;89,0538238691623;
Dijkstra;7;Octile;Always;Yes (9122ms );9122;6755;89,0538238691623;
Dijkstra;7;Chebyshev;Always;Yes (9114ms );9114;6755;89,0538238691623;
A* (A Star);8;Manhattan;Always;Yes (4ms );4;154;37,8700576850888;
A* (A Star);8;Euclidean;Always;Yes (6ms );6;207;33,9705627484771;
A* (A Star);8;Octile;Always;Yes (2ms );2;129;33,9705627484771;
A* (A Star);8;Chebyshev;Always;Yes (26ms );26;320;33,9705627484771;
Best First Search;8;Manhattan;Always;Yes (2ms );2;95;39,2842712474619;
Best First Search;8;Euclidean;Always;Yes (1ms );1;92;38,1126983722081;
Best First Search;8;Octile;Always;Yes (1ms );1;92;38,1126983722081;
Best First Search;8;Chebyshev;Always;Yes (1ms );1;99;40,2132034355964;
Dijkstra;8;Manhattan;Always;Yes (816ms );816;2174;33,9705627484771;
Dijkstra;8;Euclidean;Always;Yes (812ms );812;2174;33,9705627484771;
Dijkstra;8;Octile;Always;Yes (813ms );813;2174;33,9705627484771;
Dijkstra;8;Chebyshev;Always;Yes (819ms );819;2174;33,9705627484771;
A* (A Star);9;Manhattan;Always;Yes (5ms );5;191;44,7989898732233;
A* (A Star);9;Euclidean;Always;Yes (13ms );13;285;43,1421356237309;
A* (A Star);9;Octile;Always;Yes (8ms );8;230;43,1421356237309;
A* (A Star);9;Chebyshev;Always;Yes (25ms );25;391;43,1421356237309;
Best First Search;9;Manhattan;Always;Yes (1ms );1;115;44,7989898732233;
Best First Search;9;Euclidean;Always;Yes (1ms );1;115;44,7989898732233;
Best First Search;9;Octile;Always;Yes (1ms );1;115;44,7989898732233;
Best First Search;9;Chebyshev;Always;Yes (1ms );1;103;45,3847763108502;
Dijkstra;9;Manhattan;Always;Yes (2486ms );2486;3660;43,1421356237309;
Dijkstra;9;Euclidean;Always;Yes (2484ms );2484;3660;43,1421356237309;
Dijkstra;9;Octile;Always;Yes (2493ms );2493;3660;43,1421356237309;
Dijkstra;9;Chebyshev;Always;Yes (2487ms );2487;3660;43,1421356237309;
A* (A Star);10;Manhattan;Always;Yes (97ms );97;790;88,7695526217004;
A* (A Star);10;Euclidean;Always;Yes (278ms );278;1303;87,9411254969542;
A* (A Star);10;Octile;Always;Yes (129ms );129;899;87,9411254969542;
A* (A Star);10;Chebyshev;Always;Yes (579ms );579;1855;87,9411254969542;
Best First Search;10;Manhattan;Always;Yes (7ms );7;257;97,9827560572968;
Best First Search;10;Euclidean;Always;Yes (5ms );5;246;99,6396103067892;
Best First Search;10;Octile;Always;Yes (6ms );6;246;99,6396103067892;
Best First Search;10;Chebyshev;Always;Yes (4ms );4;222;98,0832611206852;
Dijkstra;10;Manhattan;Always;Yes (4806ms );4806;5008;87,9411254969542;
Dijkstra;10;Euclidean;Always;Yes (4801ms );4801;5008;87,9411254969542;
Dijkstra;10;Octile;Always;Yes (4813ms );4813;5008;87,9411254969542;
Dijkstra;10;Chebyshev;Always;Yes (4799ms );4799;5008;87,9411254969542;
A* (A Star);11;Manhattan;Always;Yes (4ms );4;227;92,2964645562816;
A* (A Star);11;Euclidean;Always;Yes (104ms );104;732;88,5391052434009;
A* (A Star);11;Octile;Always;Yes (19ms );19;396;88,5391052434009;
A* (A Star);11;Chebyshev;Always;Yes (481ms );481;1677;88,5391052434009;
Best First Search;11;Manhattan;Always;Yes (5ms );5;224;93,1248916810278;
Best First Search;11;Euclidean;Always;Yes (4ms );4;224;92,5391052434009;
Best First Search;11;Octile;Always;Yes (4ms );4;227;94,5391052434009;
Best First Search;11;Chebyshev;Always;Yes (4ms );4;225;94,2964645562816;
Dijkstra;11;Manhattan;Always;Yes (6386ms );6386;5716;88,5391052434009;
Dijkstra;11;Euclidean;Always;Yes (6382ms );6382;5716;88,5391052434009;
Dijkstra;11;Octile;Always;Yes (6390ms );6390;5716;88,5391052434009;
Dijkstra;11;Chebyshev;Always;Yes (6403ms );6403;5716;88,5391052434009;
A* (A Star);12;Manhattan;Always;Yes (21ms );21;379;93,9116882454314;
A* (A Star);12;Euclidean;Always;Yes (227ms );227;1162;89,3259018078045;
A* (A Star);12;Octile;Always;Yes (30ms );30;455;89,3259018078045;
A* (A Star);12;Chebyshev;Always;Yes (651ms );651;1953;89,3259018078044;
Best First Search;12;Manhattan;Always;Yes (5ms );5;237;101,468037431535;
Best First Search;12;Euclidean;Always;Yes (5ms );5;229;97,3675323681471;
Best First Search;12;Octile;Always;Yes (5ms );5;229;97,3675323681471;
Best First Search;12;Chebyshev;Always;Yes (5ms );5;247;101,811183182043;
Dijkstra;12;Manhattan;Always;Yes (7206ms );7206;6062;89,3259018078044;
Dijkstra;12;Euclidean;Always;Yes (7229ms );7229;6062;89,3259018078044;
Dijkstra;12;Octile;Always;Yes (7237ms );7237;6062;89,3259018078044;
Dijkstra;12;Chebyshev;Always;Yes (7214ms );7214;6062;89,3259018078044;
A* (A Star);13;Manhattan;Always;Yes (10ms );10;280;62,8700576850888;
A* (A Star);13;Euclidean;Always;Yes (15ms );15;340;58,9705627484771;
A* (A Star);13;Octile;Always;Yes (11ms );11;280;58,9705627484771;
A* (A Star);13;Chebyshev;Always;Yes (23ms );23;399;58,9705627484771;
Best First Search;13;Manhattan;Always;Yes (2ms );2;147;63,698484809835;
Best First Search;13;Euclidean;Always;Yes (2ms );2;143;64,5269119345812;
Best First Search;13;Octile;Always;Yes (2ms );2;143;64,5269119345812;
Best First Search;13;Chebyshev;Always;Yes (2ms );2;140;66,7695526217004;
Dijkstra;13;Manhattan;Always;Yes (1706ms );1706;3045;58,9705627484771;
Dijkstra;13;Euclidean;Always;Yes (1702ms );1702;3045;58,9705627484771;
Dijkstra;13;Octile;Always;Yes (1708ms );1708;3045;58,9705627484771;
Dijkstra;13;Chebyshev;Always;Yes (1705ms );1705;3045;58,9705627484771;
A* (A Star);14;Manhattan;Always;Yes (10ms );10;265;67,3553390593274;
A* (A Star);14;Euclidean;Always;Yes (74ms );74;690;65,9411254969542;
A* (A Star);14;Octile;Always;Yes (29ms );29;450;65,9411254969543;
A* (A Star);14;Chebyshev;Always;Yes (120ms );120;865;65,9411254969542;
Best First Search;14;Manhattan;Always;Yes (3ms );3;168;71,254833995939;
Best First Search;14;Euclidean;Always;Yes (3ms );3;187;72,9116882454314;
Best First Search;14;Octile;Always;Yes (3ms );3;187;72,9116882454314;
Best First Search;14;Chebyshev;Always;Yes (3ms );3;160;68,7695526217004;
Dijkstra;14;Manhattan;Always;Yes (1120ms );1120;2501;65,9411254969542;
Dijkstra;14;Euclidean;Always;Yes (1120ms );1120;2501;65,9411254969542;
Dijkstra;14;Octile;Always;Yes (1120ms );1120;2501;65,9411254969542;
Dijkstra;14;Chebyshev;Always;Yes (1115ms );1115;2501;65,9411254969542;
A* (A Star);15;Manhattan;Always;Yes (68ms );68;651;84,2842712474619;
A* (A Star);15;Euclidean;Always;Yes (242ms );242;1186;83,4558441227157;
A* (A Star);15;Octile;Always;Yes (93ms );93;770;83,4558441227157;
A* (A Star);15;Chebyshev;Always;Yes (439ms );439;1590;83,4558441227157;
Best First Search;15;Manhattan;Always;Yes (7ms );7;256;97,3969696196699;
Best First Search;15;Euclidean;Always;Yes (6ms );6;244;97,6396103067892;
Best First Search;15;Octile;Always;Yes (6ms );6;244;97,6396103067892;
Best First Search;15;Chebyshev;Always;Yes (5ms );5;227;93,254833995939;
Dijkstra;15;Manhattan;Always;Yes (8022ms );8022;6405;83,4558441227157;
Dijkstra;15;Euclidean;Always;Yes (8028ms );8028;6405;83,4558441227157;
Dijkstra;15;Octile;Always;Yes (8062ms );8062;6405;83,4558441227157;
Dijkstra;15;Chebyshev;Always;Yes (8036ms );8036;6405;83,4558441227157;
A* (A Star);16;Manhattan;Always;Yes (45ms );45;520;88,0121933088197;
A* (A Star);16;Euclidean;Always;Yes (267ms );267;1280;87,1837661840735;
A* (A Star);16;Octile;Always;Yes (120ms );120;873;87,1837661840735;
A* (A Star);16;Chebyshev;Always;Yes (655ms );655;1969;87,1837661840735;
Best First Search;16;Manhattan;Always;Yes (6ms );6;238;97,1248916810278;
Best First Search;16;Euclidean;Always;Yes (6ms );6;236;101,610173055266;
Best First Search;16;Octile;Always;Yes (5ms );5;236;101,610173055266;
Best First Search;16;Chebyshev;Always;Yes (4ms );4;208;95,3259018078045;
Dijkstra;16;Manhattan;Always;Yes (8828ms );8828;6620;87,1837661840735;
Dijkstra;16;Euclidean;Always;Yes (8800ms );8800;6620;87,1837661840735;
Dijkstra;16;Octile;Always;Yes (8780ms );8780;6620;87,1837661840735;
Dijkstra;16;Chebyshev;Always;Yes (8798ms );8798;6620;87,1837661840735;
A* (A Star);17;Manhattan;Always;Yes (1ms );1;96;28,7279220613579;
A* (A Star);17;Euclidean;Always;Yes (7ms );7;202;28,7279220613579;
A* (A Star);17;Octile;Always;Yes (3ms );3;143;28,7279220613579;
A* (A Star);17;Chebyshev;Always;Yes (13ms );13;277;28,7279220613579;
Best First Search;17;Manhattan;Always;Yes (0ms );0;78;31,2132034355964;
Best First Search;17;Euclidean;Always;Yes (0ms );0;79;32,0416305603426;
Best First Search;17;Octile;Always;Yes (0ms );0;79;32,0416305603426;
Best First Search;17;Chebyshev;Always;Yes (0ms );0;82;30,7279220613579;
Dijkstra;17;Manhattan;Always;Yes (131ms );131;877;28,7279220613579;
Dijkstra;17;Euclidean;Always;Yes (132ms );132;877;28,7279220613579;
Dijkstra;17;Octile;Always;Yes (132ms );132;877;28,7279220613579;
Dijkstra;17;Chebyshev;Always;Yes (133ms );133;877;28,7279220613579;
A* (A Star);18;Manhattan;Always;Yes (1ms );1;90;30,5563491861041;
A* (A Star);18;Euclidean;Always;Yes (3ms );3;156;27,6274169979695;
A* (A Star);18;Octile;Always;Yes (1ms );1;99;27,6274169979695;
A* (A Star);18;Chebyshev;Always;Yes (8ms );8;234;27,6274169979695;
Best First Search;18;Manhattan;Always;Yes (0ms );0;79;31,8700576850888;
Best First Search;18;Euclidean;Always;Yes (0ms );0;72;30,4558441227157;
Best First Search;18;Octile;Always;Yes (0ms );0;79;29,0416305603426;
Best First Search;18;Chebyshev;Always;Yes (0ms );0;76;28,7989898732233;
Dijkstra;18;Manhattan;Always;Yes (324ms );324;1379;27,6274169979695;
Dijkstra;18;Euclidean;Always;Yes (323ms );323;1379;27,6274169979695;
Dijkstra;18;Octile;Always;Yes (322ms );322;1379;27,6274169979695;
Dijkstra;18;Chebyshev;Always;Yes (325ms );325;1379;27,6274169979695;
A* (A Star);19;Manhattan;Always;Yes (10ms );10;287;109,124891681028;
A* (A Star);19;Euclidean;Always;Yes (490ms );490;1706;103,710678118655;
A* (A Star);19;Octile;Always;Yes (185ms );185;1073;103,710678118655;
A* (A Star);19;Chebyshev;Always;Yes (1372ms );1372;2787;103,710678118655;
Best First Search;19;Manhattan;Always;Yes (7ms );7;262;113,610173055266;
Best First Search;19;Euclidean;Always;Yes (6ms );6;264;114,681240867132;
Best First Search;19;Octile;Always;Yes (7ms );7;267;110,923881554251;
Best First Search;19;Chebyshev;Always;Yes (7ms );7;277;113,468037431535;
Dijkstra;19;Manhattan;Always;Yes (9795ms );9795;6993;103,710678118655;
Dijkstra;19;Euclidean;Always;Yes (9773ms );9773;6993;103,710678118655;
Dijkstra;19;Octile;Always;Yes (9776ms );9776;6993;103,710678118655;
Dijkstra;19;Chebyshev;Always;Yes (9769ms );9769;6993;103,710678118655;
A* (A Star);20;Manhattan;Always;Yes (1ms );1;108;28,0710678118655;
A* (A Star);20;Euclidean;Always;Yes (3ms );3;126;28,0710678118655;
A* (A Star);20;Octile;Always;Yes (1ms );1;111;28,0710678118655;
A* (A Star);20;Chebyshev;Always;Yes (3ms );3;155;28,0710678118655;
Best First Search;20;Manhattan;Always;Yes (0ms );0;75;30,5563491861041;
Best First Search;20;Euclidean;Always;Yes (0ms );0;75;30,5563491861041;
Best First Search;20;Octile;Always;Yes (0ms );0;75;30,5563491861041;
Best First Search;20;Chebyshev;Always;Yes (1ms );1;71;28,8994949366117;
Dijkstra;20;Manhattan;Always;Yes (405ms );405;1537;28,0710678118655;
Dijkstra;20;Euclidean;Always;Yes (406ms );406;1537;28,0710678118655;
Dijkstra;20;Octile;Always;Yes (406ms );406;1537;28,0710678118655;
Dijkstra;20;Chebyshev;Always;Yes (405ms );405;1537;28,0710678118655;
A* (A Star);21;Manhattan;Always;Yes (16ms );16;332;55,2132034355964;
A* (A Star);21;Euclidean;Always;Yes (59ms );59;614;54,9705627484771;
A* (A Star);21;Octile;Always;Yes (32ms );32;450;54,9705627484771;
A* (A Star);21;Chebyshev;Always;Yes (121ms );121;849;54,9705627484771;
Best First Search;21;Manhattan;Always;Yes (2ms );2;135;58,5269119345812;
Best First Search;21;Euclidean;Always;Yes (2ms );2;134;59,3553390593273;
Best First Search;21;Octile;Always;Yes (2ms );2;134;59,3553390593273;
Best First Search;21;Chebyshev;Always;Yes (2ms );2;143;56,6274169979695;
Dijkstra;21;Manhattan;Always;Yes (3950ms );3950;4548;54,9705627484771;
Dijkstra;21;Euclidean;Always;Yes (3945ms );3945;4548;54,9705627484771;
Dijkstra;21;Octile;Always;Yes (3940ms );3940;4548;54,9705627484771;
Dijkstra;21;Chebyshev;Always;Yes (3955ms );3955;4548;54,9705627484771;
A* (A Star);22;Manhattan;Always;Yes (2ms );2;145;54,5979797464466;
A* (A Star);22;Euclidean;Always;Yes (28ms );28;430;52,5979797464466;
A* (A Star);22;Octile;Always;Yes (8ms );8;247;52,5979797464466;
A* (A Star);22;Chebyshev;Always;Yes (88ms );88;727;52,5979797464466;
Best First Search;22;Manhattan;Always;Yes (1ms );1;137;56,5979797464466;
Best First Search;22;Euclidean;Always;Yes (1ms );1;124;54,0121933088197;
Best First Search;22;Octile;Always;Yes (1ms );1;124;54,0121933088197;
Best First Search;22;Chebyshev;Always;Yes (2ms );2;131;54,5979797464466;
Dijkstra;22;Manhattan;Always;Yes (1235ms );1235;2623;52,5979797464466;
Dijkstra;22;Euclidean;Always;Yes (1242ms );1242;2623;52,5979797464466;
Dijkstra;22;Octile;Always;Yes (1235ms );1235;2623;52,5979797464466;
Dijkstra;22;Chebyshev;Always;Yes (1242ms );1242;2623;52,5979797464466;
A* (A Star);23;Manhattan;Always;Yes (0ms );0;57;20,9705627484771;
A* (A Star);23;Euclidean;Always;Yes (1ms );1;98;20,7279220613579;
A* (A Star);23;Octile;Always;Yes (1ms );1;88;20,7279220613579;
A* (A Star);23;Chebyshev;Always;Yes (2ms );2;143;20,7279220613579;
Best First Search;23;Manhattan;Always;Yes (0ms );0;51;20,9705627484771;
Best First Search;23;Euclidean;Always;Yes (0ms );0;55;22,9705627484771;
Best First Search;23;Octile;Always;Yes (0ms );0;55;22,9705627484771;
Best First Search;23;Chebyshev;Always;Yes (0ms );0;53;23,5563491861041;
Dijkstra;23;Manhattan;Always;Yes (119ms );119;827;20,7279220613579;
Dijkstra;23;Euclidean;Always;Yes (115ms );115;827;20,7279220613579;
Dijkstra;23;Octile;Always;Yes (117ms );117;827;20,7279220613579;
Dijkstra;23;Chebyshev;Always;Yes (115ms );115;827;20,7279220613579;
A* (A Star);24;Manhattan;Always;Yes (5ms );5;221;80,9827560572968;
A* (A Star);24;Euclidean;Always;Yes (78ms );78;715;75,811183182043;
A* (A Star);24;Octile;Always;Yes (37ms );37;516;75,811183182043;
A* (A Star);24;Chebyshev;Always;Yes (273ms );273;1278;75,811183182043;
Best First Search;24;Manhattan;Always;Yes (4ms );4;196;88,8822509939085;
Best First Search;24;Euclidean;Always;Yes (3ms );3;188;82,2964645562816;
Best First Search;24;Octile;Always;Yes (3ms );3;197;82,2964645562816;
Best First Search;24;Chebyshev;Always;Yes (3ms );3;195;81,811183182043;
Dijkstra;24;Manhattan;Always;Yes (2341ms );2341;3544;75,811183182043;
Dijkstra;24;Euclidean;Always;Yes (2331ms );2331;3544;75,811183182043;
Dijkstra;24;Octile;Always;Yes (2330ms );2330;3544;75,811183182043;
Dijkstra;24;Chebyshev;Always;Yes (2332ms );2332;3544;75,811183182043;
A* (A Star);25;Manhattan;Always;Yes (4ms );4;224;84,0538238691623;
A* (A Star);25;Euclidean;Always;Yes (94ms );94;762;82,2964645562816;
A* (A Star);25;Octile;Always;Yes (32ms );32;469;82,2964645562816;
A* (A Star);25;Chebyshev;Always;Yes (446ms );446;1620;82,2964645562816;
Best First Search;25;Manhattan;Always;Yes (5ms );5;225;88,8822509939085;
Best First Search;25;Euclidean;Always;Yes (4ms );4;220;87,953318805774;
Best First Search;25;Octile;Always;Yes (4ms );4;219;86,5391052434009;
Best First Search;25;Chebyshev;Always;Yes (5ms );5;233;87,2253967444161;
Dijkstra;25;Manhattan;Always;Yes (4580ms );4580;4930;82,2964645562816;
Dijkstra;25;Euclidean;Always;Yes (4586ms );4586;4930;82,2964645562816;
Dijkstra;25;Octile;Always;Yes (4588ms );4588;4930;82,2964645562816;
Dijkstra;25;Chebyshev;Always;Yes (4585ms );4585;4930;82,2964645562816;
A* (A Star);26;Manhattan;Always;Yes (20ms );20;381;106,811183182043;
A* (A Star);26;Euclidean;Always;Yes (317ms );317;1387;101,639610306789;
A* (A Star);26;Octile;Always;Yes (30ms );30;473;101,639610306789;
A* (A Star);26;Chebyshev;Always;Yes (993ms );993;2389;101,639610306789;
Best First Search;26;Manhattan;Always;Yes (8ms );8;278;115,681240867132;
Best First Search;26;Euclidean;Always;Yes (7ms );7;286;113,580735803743;
Best First Search;26;Octile;Always;Yes (7ms );7;284;113,580735803743;
Best First Search;26;Chebyshev;Always;Yes (7ms );7;273;111,39696961967;
Dijkstra;26;Manhattan;Always;Yes (8610ms );8610;6587;101,639610306789;
Dijkstra;26;Euclidean;Always;Yes (8624ms );8624;6587;101,639610306789;
Dijkstra;26;Octile;Always;Yes (8659ms );8659;6587;101,639610306789;
Dijkstra;26;Chebyshev;Always;Yes (8635ms );8635;6587;101,639610306789;
A* (A Star);27;Manhattan;Always;Yes (3ms );3;174;60,5979797464466;
A* (A Star);27;Euclidean;Always;Yes (24ms );24;400;57,4264068711928;
A* (A Star);27;Octile;Always;Yes (10ms );10;284;57,4264068711928;
A* (A Star);27;Chebyshev;Always;Yes (98ms );98;762;57,4264068711928;
Best First Search;27;Manhattan;Always;Yes (2ms );2;161;63,6690475583121;
Best First Search;27;Euclidean;Always;Yes (2ms );2;152;62,4974746830583;
Best First Search;27;Octile;Always;Yes (2ms );2;157;59,0832611206852;
Best First Search;27;Chebyshev;Always;Yes (2ms );2;160;61,1837661840735;
Dijkstra;27;Manhattan;Always;Yes (1044ms );1044;2392;57,4264068711928;
Dijkstra;27;Euclidean;Always;Yes (1048ms );1048;2392;57,4264068711928;
Dijkstra;27;Octile;Always;Yes (1048ms );1048;2392;57,4264068711928;
Dijkstra;27;Chebyshev;Always;Yes (1061ms );1061;2392;57,4264068711928;
A* (A Star);28;Manhattan;Always;Yes (4ms );4;179;65,6690475583121;
A* (A Star);28;Euclidean;Always;Yes (43ms );43;551;62,8406204335659;
A* (A Star);28;Octile;Always;Yes (18ms );18;370;62,8406204335659;
A* (A Star);28;Chebyshev;Always;Yes (146ms );146;963;62,8406204335659;
Best First Search;28;Manhattan;Always;Yes (2ms );2;146;66,4974746830583;
Best First Search;28;Euclidean;Always;Yes (2ms );2;146;66,4974746830583;
Best First Search;28;Octile;Always;Yes (2ms );2;145;65,9116882454314;
Best First Search;28;Chebyshev;Always;Yes (2ms );2;166;66,0121933088197;
Dijkstra;28;Manhattan;Always;Yes (4410ms );4410;4715;62,8406204335659;
Dijkstra;28;Euclidean;Always;Yes (4306ms );4306;4715;62,8406204335659;
Dijkstra;28;Octile;Always;Yes (4312ms );4312;4715;62,8406204335659;
Dijkstra;28;Chebyshev;Always;Yes (4290ms );4290;4715;62,8406204335659;
A* (A Star);29;Manhattan;Always;Yes (75ms );75;687;81,5269119345812;
A* (A Star);29;Euclidean;Always;Yes (255ms );255;1232;80,698484809835;
A* (A Star);29;Octile;Always;Yes (125ms );125;886;80,698484809835;
A* (A Star);29;Chebyshev;Always;Yes (499ms );499;1699;80,698484809835;
Best First Search;29;Manhattan;Always;Yes (4ms );4;198;84,0121933088197;
Best First Search;29;Euclidean;Always;Yes (4ms );4;198;86,0121933088197;
Best First Search;29;Octile;Always;Yes (4ms );4;198;86,0121933088197;
Best First Search;29;Chebyshev;Always;Yes (4ms );4;194;84,0121933088197;
Dijkstra;29;Manhattan;Always;Yes (6858ms );6858;5908;80,698484809835;
