Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);26;Random;Octile;Never;Yes;29;1165;80;
A* (A Star);26;Random;Chebyshev;Never;Yes;53;1650;80;
Best First Search;26;Random;Manhattan;Never;Yes;1;181;80;
Best First Search;26;Random;Euclidean;Never;Yes;0;170;80;
Best First Search;26;Random;Octile;Never;Yes;0;171;80;
Best First Search;26;Random;Chebyshev;Never;Yes;1;226;88;
IDA* (IDA Star);26;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);26;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);26;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);26;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;26;Random;Manhattan;Never;Yes;367;4627;80;
Dijkstra;26;Random;Euclidean;Never;Yes;363;4627;80;
Dijkstra;26;Random;Octile;Never;Yes;372;4627;80;
Dijkstra;26;Random;Chebyshev;Never;Yes;362;4627;80;
A* (A Star);27;Random;Manhattan;Never;Yes;0;91;26;
A* (A Star);27;Random;Euclidean;Never;Yes;0;164;26;
A* (A Star);27;Random;Octile;Never;Yes;0;150;26;
A* (A Star);27;Random;Chebyshev;Never;Yes;0;185;26;
Best First Search;27;Random;Manhattan;Never;Yes;0;54;26;
Best First Search;27;Random;Euclidean;Never;Yes;0;50;26;
Best First Search;27;Random;Octile;Never;Yes;0;50;26;
Best First Search;27;Random;Chebyshev;Never;Yes;0;50;26;
IDA* (IDA Star);27;Random;Manhattan;Never;Yes;1;0;26;
IDA* (IDA Star);27;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);27;Random;Octile;Never;Yes;995;0;26;
IDA* (IDA Star);27;Random;Chebyshev;Never;Yes;4179;0;26;
Dijkstra;27;Random;Manhattan;Never;Yes;8;624;26;
Dijkstra;27;Random;Euclidean;Never;Yes;7;624;26;
Dijkstra;27;Random;Octile;Never;Yes;8;624;26;
Dijkstra;27;Random;Chebyshev;Never;Yes;8;624;26;
A* (A Star);28;Random;Manhattan;Never;Yes;31;1185;124;
A* (A Star);28;Random;Euclidean;Never;Yes;103;2362;124;
A* (A Star);28;Random;Octile;Never;Yes;94;2249;124;
A* (A Star);28;Random;Chebyshev;Never;Yes;120;2586;124;
Best First Search;28;Random;Manhattan;Never;Yes;3;329;158;
Best First Search;28;Random;Euclidean;Never;Yes;2;326;160;
Best First Search;28;Random;Octile;Never;Yes;3;333;160;
Best First Search;28;Random;Chebyshev;Never;Yes;4;413;170;
IDA* (IDA Star);28;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);28;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);28;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);28;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;28;Random;Manhattan;Never;Yes;469;5405;124;
Dijkstra;28;Random;Euclidean;Never;Yes;476;5405;124;
Dijkstra;28;Random;Octile;Never;Yes;480;5405;124;
Dijkstra;28;Random;Chebyshev;Never;Yes;476;5405;124;
A* (A Star);29;Random;Manhattan;Never;Yes;34;1220;131;
A* (A Star);29;Random;Euclidean;Never;Yes;136;2696;131;
A* (A Star);29;Random;Octile;Never;Yes;120;2516;131;
A* (A Star);29;Random;Chebyshev;Never;Yes;203;3380;131;
Best First Search;29;Random;Manhattan;Never;Yes;5;435;163;
Best First Search;29;Random;Euclidean;Never;Yes;2;313;149;
Best First Search;29;Random;Octile;Never;Yes;2;313;149;
Best First Search;29;Random;Chebyshev;Never;Yes;3;342;151;
IDA* (IDA Star);29;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);29;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);29;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);29;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;29;Random;Manhattan;Never;Yes;680;6468;131;
Dijkstra;29;Random;Euclidean;Never;Yes;686;6468;131;
Dijkstra;29;Random;Octile;Never;Yes;679;6468;131;
Dijkstra;29;Random;Chebyshev;Never;Yes;688;6468;131;
A* (A Star);30;Random;Manhattan;Never;Yes;6;462;70;
A* (A Star);30;Random;Euclidean;Never;Yes;15;833;70;
A* (A Star);30;Random;Octile;Never;Yes;13;756;70;
A* (A Star);30;Random;Chebyshev;Never;Yes;22;1057;70;
Best First Search;30;Random;Manhattan;Never;Yes;0;166;78;
Best First Search;30;Random;Euclidean;Never;Yes;0;147;74;
Best First Search;30;Random;Octile;Never;Yes;1;178;80;
Best First Search;30;Random;Chebyshev;Never;Yes;1;248;102;
IDA* (IDA Star);30;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);30;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);30;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);30;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;30;Random;Manhattan;Never;Yes;202;3448;70;
Dijkstra;30;Random;Euclidean;Never;Yes;205;3448;70;
Dijkstra;30;Random;Octile;Never;Yes;203;3448;70;
Dijkstra;30;Random;Chebyshev;Never;Yes;203;3448;70;
A* (A Star);31;Random;Manhattan;Never;Yes;21;896;97;
A* (A Star);31;Random;Euclidean;Never;Yes;73;1956;97;
A* (A Star);31;Random;Octile;Never;Yes;64;1773;97;
A* (A Star);31;Random;Chebyshev;Never;Yes;108;2407;97;
Best First Search;31;Random;Manhattan;Never;Yes;1;244;115;
Best First Search;31;Random;Euclidean;Never;Yes;1;233;107;
Best First Search;31;Random;Octile;Never;Yes;1;228;107;
Best First Search;31;Random;Chebyshev;Never;Yes;2;265;113;
IDA* (IDA Star);31;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);31;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);31;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);31;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;31;Random;Manhattan;Never;Yes;503;5494;97;
Dijkstra;31;Random;Euclidean;Never;Yes;500;5494;97;
Dijkstra;31;Random;Octile;Never;Yes;501;5494;97;
Dijkstra;31;Random;Chebyshev;Never;Yes;500;5494;97;
A* (A Star);32;Random;Manhattan;Never;Yes;0;64;18;
A* (A Star);32;Random;Euclidean;Never;Yes;0;72;18;
A* (A Star);32;Random;Octile;Never;Yes;0;71;18;
A* (A Star);32;Random;Chebyshev;Never;Yes;0;85;18;
Best First Search;32;Random;Manhattan;Never;Yes;0;42;18;
Best First Search;32;Random;Euclidean;Never;Yes;0;41;18;
Best First Search;32;Random;Octile;Never;Yes;0;41;18;
Best First Search;32;Random;Chebyshev;Never;Yes;0;43;18;
IDA* (IDA Star);32;Random;Manhattan;Never;Yes;0;0;18;
IDA* (IDA Star);32;Random;Euclidean;Never;Yes;1;0;18;
IDA* (IDA Star);32;Random;Octile;Never;Yes;0;0;18;
IDA* (IDA Star);32;Random;Chebyshev;Never;Yes;1;0;18;
Dijkstra;32;Random;Manhattan;Never;Yes;1;228;18;
Dijkstra;32;Random;Euclidean;Never;Yes;1;228;18;
Dijkstra;32;Random;Octile;Never;Yes;1;228;18;
Dijkstra;32;Random;Chebyshev;Never;Yes;1;228;18;
A* (A Star);33;Random;Manhattan;Never;Yes;44;1389;112;
A* (A Star);33;Random;Euclidean;Never;Yes;122;2592;112;
A* (A Star);33;Random;Octile;Never;Yes;100;2299;112;
A* (A Star);33;Random;Chebyshev;Never;Yes;168;2955;112;
Best First Search;33;Random;Manhattan;Never;Yes;3;330;144;
Best First Search;33;Random;Euclidean;Never;Yes;3;348;154;
Best First Search;33;Random;Octile;Never;Yes;2;337;164;
Best First Search;33;Random;Chebyshev;Never;Yes;4;409;124;
IDA* (IDA Star);33;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);33;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);33;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);33;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;33;Random;Manhattan;Never;Yes;595;6053;112;
Dijkstra;33;Random;Euclidean;Never;Yes;605;6053;112;
Dijkstra;33;Random;Octile;Never;Yes;600;6053;112;
Dijkstra;33;Random;Chebyshev;Never;Yes;609;6053;112;
A* (A Star);34;Random;Manhattan;Never;Yes;32;1225;110;
A* (A Star);34;Random;Euclidean;Never;Yes;100;2300;110;
A* (A Star);34;Random;Octile;Never;Yes;82;2014;110;
A* (A Star);34;Random;Chebyshev;Never;Yes;145;2800;110;
Best First Search;34;Random;Manhattan;Never;Yes;3;350;152;
Best First Search;34;Random;Euclidean;Never;Yes;1;254;136;
Best First Search;34;Random;Octile;Never;Yes;1;256;134;
Best First Search;34;Random;Chebyshev;Never;Yes;1;235;124;
IDA* (IDA Star);34;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);34;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);34;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);34;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;34;Random;Manhattan;Never;Yes;671;6393;110;
Dijkstra;34;Random;Euclidean;Never;Yes;681;6393;110;
Dijkstra;34;Random;Octile;Never;Yes;679;6393;110;
Dijkstra;34;Random;Chebyshev;Never;Yes;677;6393;110;
A* (A Star);35;Random;Manhattan;Never;Yes;20;889;107;
A* (A Star);35;Random;Euclidean;Never;Yes;68;1851;107;
A* (A Star);35;Random;Octile;Never;Yes;55;1714;107;
A* (A Star);35;Random;Chebyshev;Never;Yes;72;2055;107;
Best First Search;35;Random;Manhattan;Never;Yes;3;341;141;
Best First Search;35;Random;Euclidean;Never;Yes;1;232;113;
Best First Search;35;Random;Octile;Never;Yes;1;233;113;
Best First Search;35;Random;Chebyshev;Never;Yes;2;299;139;
IDA* (IDA Star);35;Random;Manhattan;Never;Yes;13;0;139;
IDA* (IDA Star);35;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);35;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);35;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;35;Random;Manhattan;Never;Yes;377;4776;107;
Dijkstra;35;Random;Euclidean;Never;Yes;377;4776;107;
Dijkstra;35;Random;Octile;Never;Yes;375;4776;107;
Dijkstra;35;Random;Chebyshev;Never;Yes;378;4776;107;
A* (A Star);36;Random;Manhattan;Never;Yes;1;208;31;
A* (A Star);36;Random;Euclidean;Never;Yes;2;260;31;
A* (A Star);36;Random;Octile;Never;Yes;1;246;31;
A* (A Star);36;Random;Chebyshev;Never;Yes;2;290;31;
Best First Search;36;Random;Manhattan;Never;Yes;0;76;33;
Best First Search;36;Random;Euclidean;Never;Yes;0;64;33;
Best First Search;36;Random;Octile;Never;Yes;0;62;33;
Best First Search;36;Random;Chebyshev;Never;Yes;0;63;33;
IDA* (IDA Star);36;Random;Manhattan;Never;Yes;1333;0;33;
IDA* (IDA Star);36;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);36;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);36;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;36;Random;Manhattan;Never;Yes;14;865;31;
Dijkstra;36;Random;Euclidean;Never;Yes;14;865;31;
Dijkstra;36;Random;Octile;Never;Yes;13;865;31;
Dijkstra;36;Random;Chebyshev;Never;Yes;14;865;31;
A* (A Star);37;Random;Manhattan;Never;Yes;2;354;74;
A* (A Star);37;Random;Euclidean;Never;Yes;17;866;74;
A* (A Star);37;Random;Octile;Never;Yes;15;789;74;
A* (A Star);37;Random;Chebyshev;Never;Yes;22;1079;74;
Best First Search;37;Random;Manhattan;Never;Yes;0;168;84;
Best First Search;37;Random;Euclidean;Never;Yes;1;184;80;
Best First Search;37;Random;Octile;Never;Yes;1;186;80;
Best First Search;37;Random;Chebyshev;Never;Yes;1;187;78;
IDA* (IDA Star);37;Random;Manhattan;Never;Yes;173;0;78;
IDA* (IDA Star);37;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);37;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);37;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;37;Random;Manhattan;Never;Yes;389;4799;74;
Dijkstra;37;Random;Euclidean;Never;Yes;394;4799;74;
Dijkstra;37;Random;Octile;Never;Yes;392;4799;74;
Dijkstra;37;Random;Chebyshev;Never;Yes;391;4799;74;
A* (A Star);38;Random;Manhattan;Never;Yes;15;803;78;
A* (A Star);38;Random;Euclidean;Never;Yes;30;1161;78;
A* (A Star);38;Random;Octile;Never;Yes;24;1042;78;
A* (A Star);38;Random;Chebyshev;Never;Yes;32;1305;78;
Best First Search;38;Random;Manhattan;Never;Yes;0;174;86;
Best First Search;38;Random;Euclidean;Never;Yes;1;244;80;
Best First Search;38;Random;Octile;Never;Yes;1;249;80;
Best First Search;38;Random;Chebyshev;Never;Yes;2;280;108;
IDA* (IDA Star);38;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);38;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);38;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);38;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;38;Random;Manhattan;Never;Yes;176;3211;78;
Dijkstra;38;Random;Euclidean;Never;Yes;171;3211;78;
Dijkstra;38;Random;Octile;Never;Yes;170;3211;78;
Dijkstra;38;Random;Chebyshev;Never;Yes;172;3211;78;
A* (A Star);39;Random;Manhattan;Never;Yes;78;1890;116;
A* (A Star);39;Random;Euclidean;Never;Yes;164;2987;116;
A* (A Star);39;Random;Octile;Never;Yes;145;2782;116;
A* (A Star);39;Random;Chebyshev;Never;Yes;198;3293;116;
Best First Search;39;Random;Manhattan;Never;Yes;2;292;142;
Best First Search;39;Random;Euclidean;Never;Yes;2;256;126;
Best First Search;39;Random;Octile;Never;Yes;2;257;128;
Best First Search;39;Random;Chebyshev;Never;Yes;2;271;124;
IDA* (IDA Star);39;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);39;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);39;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);39;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;39;Random;Manhattan;Never;Yes;579;5989;116;
Dijkstra;39;Random;Euclidean;Never;Yes;596;5989;116;
Dijkstra;39;Random;Octile;Never;Yes;584;5989;116;
Dijkstra;39;Random;Chebyshev;Never;Yes;588;5989;116;
A* (A Star);40;Random;Manhattan;Never;Yes;14;778;86;
A* (A Star);40;Random;Euclidean;Never;Yes;37;1339;86;
A* (A Star);40;Random;Octile;Never;Yes;31;1183;86;
A* (A Star);40;Random;Chebyshev;Never;Yes;53;1674;86;
Best First Search;40;Random;Manhattan;Never;Yes;1;236;102;
Best First Search;40;Random;Euclidean;Never;Yes;1;178;86;
Best First Search;40;Random;Octile;Never;Yes;1;179;88;
Best First Search;40;Random;Chebyshev;Never;Yes;1;182;92;
IDA* (IDA Star);40;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);40;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);40;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);40;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;40;Random;Manhattan;Never;Yes;338;4561;86;
Dijkstra;40;Random;Euclidean;Never;Yes;344;4561;86;
Dijkstra;40;Random;Octile;Never;Yes;347;4561;86;
Dijkstra;40;Random;Chebyshev;Never;Yes;339;4561;86;
A* (A Star);41;Random;Manhattan;Never;Yes;24;1050;92;
A* (A Star);41;Random;Euclidean;Never;Yes;51;1634;92;
A* (A Star);41;Random;Octile;Never;Yes;47;1525;92;
A* (A Star);41;Random;Chebyshev;Never;Yes;73;1960;92;
Best First Search;41;Random;Manhattan;Never;Yes;3;370;142;
Best First Search;41;Random;Euclidean;Never;Yes;0;178;94;
Best First Search;41;Random;Octile;Never;Yes;0;179;94;
Best First Search;41;Random;Chebyshev;Never;Yes;1;192;92;
IDA* (IDA Star);41;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);41;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);41;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);41;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;41;Random;Manhattan;Never;Yes;348;4530;92;
Dijkstra;41;Random;Euclidean;Never;Yes;344;4530;92;
Dijkstra;41;Random;Octile;Never;Yes;341;4530;92;
Dijkstra;41;Random;Chebyshev;Never;Yes;343;4530;92;
A* (A Star);42;Random;Manhattan;Never;Yes;9;601;75;
A* (A Star);42;Random;Euclidean;Never;Yes;28;1084;75;
A* (A Star);42;Random;Octile;Never;Yes;19;960;75;
A* (A Star);42;Random;Chebyshev;Never;Yes;36;1351;75;
Best First Search;42;Random;Manhattan;Never;Yes;1;191;79;
Best First Search;42;Random;Euclidean;Never;Yes;1;221;79;
Best First Search;42;Random;Octile;Never;Yes;1;249;79;
Best First Search;42;Random;Chebyshev;Never;Yes;2;309;77;
IDA* (IDA Star);42;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);42;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);42;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);42;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;42;Random;Manhattan;Never;Yes;438;5065;75;
Dijkstra;42;Random;Euclidean;Never;Yes;444;5065;75;
Dijkstra;42;Random;Octile;Never;Yes;440;5065;75;
Dijkstra;42;Random;Chebyshev;Never;Yes;439;5065;75;
A* (A Star);43;Random;Manhattan;Never;Yes;1;206;39;
A* (A Star);43;Random;Euclidean;Never;Yes;3;333;39;
A* (A Star);43;Random;Octile;Never;Yes;2;319;39;
A* (A Star);43;Random;Chebyshev;Never;Yes;3;345;39;
Best First Search;43;Random;Manhattan;Never;Yes;0;75;39;
Best First Search;43;Random;Euclidean;Never;Yes;0;73;39;
Best First Search;43;Random;Octile;Never;Yes;0;72;39;
Best First Search;43;Random;Chebyshev;Never;Yes;0;79;41;
IDA* (IDA Star);43;Random;Manhattan;Never;Yes;0;0;41;
IDA* (IDA Star);43;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);43;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);43;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;43;Random;Manhattan;Never;Yes;17;942;39;
Dijkstra;43;Random;Euclidean;Never;Yes;17;942;39;
Dijkstra;43;Random;Octile;Never;Yes;18;942;39;
Dijkstra;43;Random;Chebyshev;Never;Yes;18;942;39;
A* (A Star);44;Random;Manhattan;Never;Yes;40;1367;126;
A* (A Star);44;Random;Euclidean;Never;Yes;124;2594;126;
A* (A Star);44;Random;Octile;Never;Yes;105;2383;126;
A* (A Star);44;Random;Chebyshev;Never;Yes;144;2808;126;
Best First Search;44;Random;Manhattan;Never;Yes;2;291;138;
Best First Search;44;Random;Euclidean;Never;Yes;2;279;144;
Best First Search;44;Random;Octile;Never;Yes;2;280;152;
Best First Search;44;Random;Chebyshev;Never;Yes;2;311;152;
IDA* (IDA Star);44;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);44;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);44;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);44;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;44;Random;Manhattan;Never;Yes;526;5683;126;
Dijkstra;44;Random;Euclidean;Never;Yes;532;5683;126;
Dijkstra;44;Random;Octile;Never;Yes;530;5683;126;
Dijkstra;44;Random;Chebyshev;Never;Yes;535;5683;126;
A* (A Star);45;Random;Manhattan;Never;Yes;1;214;53;
A* (A Star);45;Random;Euclidean;Never;Yes;4;364;53;
A* (A Star);45;Random;Octile;Never;Yes;2;326;53;
A* (A Star);45;Random;Chebyshev;Never;Yes;4;438;53;
Best First Search;45;Random;Manhattan;Never;Yes;0;114;53;
Best First Search;45;Random;Euclidean;Never;Yes;0;131;55;
Best First Search;45;Random;Octile;Never;Yes;0;131;55;
Best First Search;45;Random;Chebyshev;Never;Yes;1;155;61;
IDA* (IDA Star);45;Random;Manhattan;Never;Yes;437;0;61;
IDA* (IDA Star);45;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);45;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);45;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;45;Random;Manhattan;Never;Yes;57;1755;53;
Dijkstra;45;Random;Euclidean;Never;Yes;54;1755;53;
Dijkstra;45;Random;Octile;Never;Yes;54;1755;53;
Dijkstra;45;Random;Chebyshev;Never;Yes;55;1755;53;
A* (A Star);46;Random;Manhattan;Never;Yes;5;386;60;
A* (A Star);46;Random;Euclidean;Never;Yes;8;583;60;
A* (A Star);46;Random;Octile;Never;Yes;7;532;60;
A* (A Star);46;Random;Chebyshev;Never;Yes;14;755;60;
Best First Search;46;Random;Manhattan;Never;Yes;0;133;60;
Best First Search;46;Random;Euclidean;Never;Yes;0;127;60;
Best First Search;46;Random;Octile;Never;Yes;0;128;60;
Best First Search;46;Random;Chebyshev;Never;Yes;0;136;60;
IDA* (IDA Star);46;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);46;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);46;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);46;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;46;Random;Manhattan;Never;Yes;160;3069;60;
Dijkstra;46;Random;Euclidean;Never;Yes;162;3069;60;
Dijkstra;46;Random;Octile;Never;Yes;161;3069;60;
Dijkstra;46;Random;Chebyshev;Never;Yes;162;3069;60;
A* (A Star);47;Random;Manhattan;Never;Yes;14;740;99;
A* (A Star);47;Random;Euclidean;Never;Yes;59;1721;99;
A* (A Star);47;Random;Octile;Never;Yes;48;1539;99;
A* (A Star);47;Random;Chebyshev;Never;Yes;69;1960;99;
Best First Search;47;Random;Manhattan;Never;Yes;1;241;125;
Best First Search;47;Random;Euclidean;Never;Yes;1;178;99;
Best First Search;47;Random;Octile;Never;Yes;0;178;99;
Best First Search;47;Random;Chebyshev;Never;Yes;1;193;105;
IDA* (IDA Star);47;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);47;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);47;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);47;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;47;Random;Manhattan;Never;Yes;346;4561;99;
Dijkstra;47;Random;Euclidean;Never;Yes;341;4561;99;
Dijkstra;47;Random;Octile;Never;Yes;340;4561;99;
Dijkstra;47;Random;Chebyshev;Never;Yes;347;4561;99;
A* (A Star);48;Random;Manhattan;Never;Yes;2;257;45;
A* (A Star);48;Random;Euclidean;Never;Yes;4;435;45;
A* (A Star);48;Random;Octile;Never;Yes;4;401;45;
A* (A Star);48;Random;Chebyshev;Never;Yes;6;526;45;
Best First Search;48;Random;Manhattan;Never;Yes;0;139;53;
Best First Search;48;Random;Euclidean;Never;Yes;0;137;51;
Best First Search;48;Random;Octile;Never;Yes;0;131;51;
Best First Search;48;Random;Chebyshev;Never;Yes;0;131;47;
IDA* (IDA Star);48;Random;Manhattan;Never;Yes;0;0;47;
IDA* (IDA Star);48;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);48;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);48;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;48;Random;Manhattan;Never;Yes;91;2259;45;
Dijkstra;48;Random;Euclidean;Never;Yes;89;2259;45;
Dijkstra;48;Random;Octile;Never;Yes;90;2259;45;
Dijkstra;48;Random;Chebyshev;Never;Yes;89;2259;45;
A* (A Star);49;Random;Manhattan;Never;Yes;0;100;27;
A* (A Star);49;Random;Euclidean;Never;Yes;0;154;27;
A* (A Star);49;Random;Octile;Never;Yes;0;144;27;
A* (A Star);49;Random;Chebyshev;Never;Yes;1;197;27;
Best First Search;49;Random;Manhattan;Never;Yes;0;70;31;
Best First Search;49;Random;Euclidean;Never;Yes;0;55;27;
Best First Search;49;Random;Octile;Never;Yes;0;55;27;
Best First Search;49;Random;Chebyshev;Never;Yes;0;72;37;
IDA* (IDA Star);49;Random;Manhattan;Never;Yes;0;0;37;
IDA* (IDA Star);49;Random;Euclidean;Never;Yes;267;0;37;
IDA* (IDA Star);49;Random;Octile;Never;Yes;9;0;37;
IDA* (IDA Star);49;Random;Chebyshev;Never;Yes;36;0;37;
Dijkstra;49;Random;Manhattan;Never;Yes;16;908;27;
Dijkstra;49;Random;Euclidean;Never;Yes;16;908;27;
Dijkstra;49;Random;Octile;Never;Yes;16;908;27;
Dijkstra;49;Random;Chebyshev;Never;Yes;17;908;27;
A* (A Star);50;Random;Manhattan;Never;Yes;8;571;85;
A* (A Star);50;Random;Euclidean;Never;Yes;37;1335;85;
A* (A Star);50;Random;Octile;Never;Yes;32;1233;85;
A* (A Star);50;Random;Chebyshev;Never;Yes;38;1456;85;
Best First Search;50;Random;Manhattan;Never;Yes;1;178;93;
Best First Search;50;Random;Euclidean;Never;Yes;0;162;87;
Best First Search;50;Random;Octile;Never;Yes;0;162;87;
Best First Search;50;Random;Chebyshev;Never;Yes;0;168;85;
IDA* (IDA Star);50;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);50;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);50;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);50;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;50;Random;Manhattan;Never;Yes;223;3656;85;
Dijkstra;50;Random;Euclidean;Never;Yes;220;3656;85;
Dijkstra;50;Random;Octile;Never;Yes;220;3656;85;
Dijkstra;50;Random;Chebyshev;Never;Yes;223;3656;85;
A* (A Star);51;Random;Manhattan;Never;Yes;11;665;118;
A* (A Star);51;Random;Euclidean;Never;Yes;106;2428;118;
A* (A Star);51;Random;Octile;Never;Yes;84;2155;118;
A* (A Star);51;Random;Chebyshev;Never;Yes;140;2828;118;
Best First Search;51;Random;Manhattan;Never;Yes;2;274;128;
Best First Search;51;Random;Euclidean;Never;Yes;2;290;124;
Best First Search;51;Random;Octile;Never;Yes;2;293;124;
Best First Search;51;Random;Chebyshev;Never;Yes;2;303;122;
IDA* (IDA Star);51;Random;Manhattan;Never;Yes;2;0;122;
IDA* (IDA Star);51;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);51;Random;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);51;Random;Chebyshev;Never;No;5001;0;-1;
Dijkstra;51;Random;Manhattan;Never;Yes;591;5952;118;
Dijkstra;51;Random;Euclidean;Never;Yes;580;5952;118;
Dijkstra;51;Random;Octile;Never;Yes;576;5952;118;
Dijkstra;51;Random;Chebyshev;Never;Yes;581;5952;118;
A* (A Star);52;Random;Manhattan;Never;Yes;2;261;50;
A* (A Star);52;Random;Euclidean;Never;Yes;6;512;50;
A* (A Star);52;Random;Octile;Never;Yes;5;444;50;
A* (A Star);52;Random;Chebyshev;Never;Yes;9;659;50;
Best First Search;52;Random;Manhattan;Never;Yes;0;132;58;
Best First Search;52;Random;Euclidean;Never;Yes;0;138;58;
Best First Search;52;Random;Octile;Never;Yes;0;136;58;
Best First Search;52;Random;Chebyshev;Never;Yes;0;147;56;
IDA* (IDA Star);52;Random;Manhattan;Never;No;5001;0;-1;
IDA* (IDA Star);52;Random;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);52;Random;Octile;Never;No;5001;0;-1;
