Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;126;Genetic Algorithm;8;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;5212;1385;12,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;188;Genetic Algorithm;8;WithPattern;Octile;IfAtMostOneObstacle;Yes;5854;1160;9,24264068711929;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;224;Genetic Algorithm;8;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;7968;1372;10,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;83;Genetic Algorithm;9;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;4138;1579;24,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;111;Genetic Algorithm;9;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;5342;1319;10,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;77;Genetic Algorithm;9;WithPattern;Octile;IfAtMostOneObstacle;Yes;3660;1369;12,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;147;Genetic Algorithm;9;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;6822;1260;13,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;69;Genetic Algorithm;10;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;2124;1086;8,24264068711929;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;91;Genetic Algorithm;10;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;3757;1146;11,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;63;Genetic Algorithm;10;WithPattern;Octile;IfAtMostOneObstacle;Yes;2487;1301;11,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;112;Genetic Algorithm;10;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;3183;1093;14,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;9;Genetic Algorithm;11;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;410;1116;26,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;57;Genetic Algorithm;11;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;2254;1109;11,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;51;Genetic Algorithm;11;WithPattern;Octile;IfAtMostOneObstacle;Yes;1859;1020;10,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;81;Genetic Algorithm;11;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;1909;1094;9,48528137423857;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;35;Genetic Algorithm;12;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;937;1023;11,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;33;Genetic Algorithm;12;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;990;870;12,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;28;Genetic Algorithm;12;WithPattern;Octile;IfAtMostOneObstacle;Yes;902;1120;9,24264068711928;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;51;Genetic Algorithm;12;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;1871;1150;9,65685424949238;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;218;Genetic Algorithm;13;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;11057;1590;19,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;149;Genetic Algorithm;13;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;7991;1677;14,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;121;Genetic Algorithm;13;WithPattern;Octile;IfAtMostOneObstacle;Yes;5866;1400;19,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;99;Genetic Algorithm;13;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;6629;2165;26,3847763108502;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;108;Genetic Algorithm;14;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;5236;1490;19,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;190;Genetic Algorithm;14;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;15443;2574;32,698484809835;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;148;Genetic Algorithm;14;WithPattern;Octile;IfAtMostOneObstacle;Yes;9991;2821;39,9411254969543;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;95;Genetic Algorithm;14;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;4935;1805;30,0416305603426;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;140;Genetic Algorithm;15;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;11241;2650;25,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;158;Genetic Algorithm;15;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;8685;1926;23,3847763108502;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;122;Genetic Algorithm;15;WithPattern;Octile;IfAtMostOneObstacle;Yes;5989;1870;25,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;145;Genetic Algorithm;15;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;8017;1946;23,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;113;Genetic Algorithm;16;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;6617;1949;18,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;90;Genetic Algorithm;16;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;4558;1390;18,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;174;Genetic Algorithm;16;WithPattern;Octile;IfAtMostOneObstacle;Yes;9569;2739;18,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;140;Genetic Algorithm;16;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;8552;2107;26,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;61;Genetic Algorithm;17;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;1274;998;9,07106781186548;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;72;Genetic Algorithm;17;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;1682;1129;10,0710678118655;
