alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
A* (A Star);283;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;142;49,3137084989848;
A* (A Star);283;Euclidean;IfAtMostOneObstacle;Yes (34ms );34;466;49,3137084989847;
A* (A Star);283;Octile;IfAtMostOneObstacle;Yes (19ms );19;332;49,3137084989847;
A* (A Star);283;Chebyshev;IfAtMostOneObstacle;Yes (68ms );68;630;49,3137084989847;
Best First Search;283;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;141;50,142135623731;
Best First Search;283;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;165;60,0832611206852;
Best First Search;283;Octile;IfAtMostOneObstacle;Yes (2ms );2;165;60,0832611206852;
Best First Search;283;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;152;51,8994949366116;
IDA* (IDA Star);283;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;59,0832611206852;
IDA* (IDA Star);283;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);283;Octile;IfAtMostOneObstacle;Yes (1998ms );1998;0;59,0832611206852;
IDA* (IDA Star);283;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;283;Manhattan;IfAtMostOneObstacle;Yes (991ms );991;2260;49,3137084989847;
Dijkstra;283;Euclidean;IfAtMostOneObstacle;Yes (988ms );988;2260;49,3137084989847;
Dijkstra;283;Octile;IfAtMostOneObstacle;Yes (991ms );991;2260;49,3137084989847;
Dijkstra;283;Chebyshev;IfAtMostOneObstacle;Yes (991ms );991;2260;49,3137084989847;
A* (A Star);284;Manhattan;IfAtMostOneObstacle;Yes (17ms );17;403;139,597979746447;
A* (A Star);284;Euclidean;IfAtMostOneObstacle;Yes (2706ms );2706;4015;139,597979746447;
A* (A Star);284;Octile;IfAtMostOneObstacle;Yes (1922ms );1922;3413;139,597979746447;
A* (A Star);284;Chebyshev;IfAtMostOneObstacle;Yes (3541ms );3541;4539;139,597979746447;
Best First Search;284;Manhattan;IfAtMostOneObstacle;Yes (12ms );12;350;160,894444302728;
Best First Search;284;Euclidean;IfAtMostOneObstacle;Yes (13ms );13;365;169,17871555019;
Best First Search;284;Octile;IfAtMostOneObstacle;Yes (15ms );15;363;168,592929112563;
Best First Search;284;Chebyshev;IfAtMostOneObstacle;Yes (12ms );12;349;139,597979746447;
IDA* (IDA Star);284;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;139,597979746447;
IDA* (IDA Star);284;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);284;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);284;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;284;Manhattan;IfAtMostOneObstacle;Yes (8254ms );8254;6736;139,597979746447;
Dijkstra;284;Euclidean;IfAtMostOneObstacle;Yes (8267ms );8267;6736;139,597979746447;
Dijkstra;284;Octile;IfAtMostOneObstacle;Yes (8342ms );8342;6736;139,597979746447;
Dijkstra;284;Chebyshev;IfAtMostOneObstacle;Yes (8273ms );8273;6736;139,597979746447;
A* (A Star);285;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;75;27,2132034355964;
A* (A Star);285;Euclidean;IfAtMostOneObstacle;Yes (2ms );2;132;26,0416305603426;
A* (A Star);285;Octile;IfAtMostOneObstacle;Yes (0ms );0;83;26,0416305603426;
A* (A Star);285;Chebyshev;IfAtMostOneObstacle;Yes (6ms );6;207;26,0416305603426;
Best First Search;285;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;69;27,2132034355964;
Best First Search;285;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;69;27,2132034355964;
Best First Search;285;Octile;IfAtMostOneObstacle;Yes (0ms );0;70;26,0416305603426;
Best First Search;285;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;66;27,7989898732233;
IDA* (IDA Star);285;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;27,7989898732233;
IDA* (IDA Star);285;Euclidean;IfAtMostOneObstacle;Yes (64ms );64;0;27,7989898732233;
IDA* (IDA Star);285;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;27,7989898732233;
IDA* (IDA Star);285;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;285;Manhattan;IfAtMostOneObstacle;Yes (323ms );323;1397;26,0416305603426;
Dijkstra;285;Euclidean;IfAtMostOneObstacle;Yes (321ms );321;1397;26,0416305603426;
Dijkstra;285;Octile;IfAtMostOneObstacle;Yes (323ms );323;1397;26,0416305603426;
Dijkstra;285;Chebyshev;IfAtMostOneObstacle;Yes (318ms );318;1397;26,0416305603426;
A* (A Star);286;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;142;42,556349186104;
A* (A Star);286;Euclidean;IfAtMostOneObstacle;Yes (25ms );25;416;41,9705627484771;
A* (A Star);286;Octile;IfAtMostOneObstacle;Yes (11ms );11;277;41,9705627484771;
A* (A Star);286;Chebyshev;IfAtMostOneObstacle;Yes (56ms );56;563;41,9705627484771;
Best First Search;286;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;116;46,1126983722081;
Best First Search;286;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;116;45,5269119345812;
Best First Search;286;Octile;IfAtMostOneObstacle;Yes (1ms );1;116;45,5269119345812;
Best First Search;286;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;109;43,1421356237309;
IDA* (IDA Star);286;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;43,1421356237309;
IDA* (IDA Star);286;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);286;Octile;IfAtMostOneObstacle;Yes (22ms );22;0;43,1421356237309;
IDA* (IDA Star);286;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;286;Manhattan;IfAtMostOneObstacle;Yes (2504ms );2504;3724;41,9705627484771;
Dijkstra;286;Euclidean;IfAtMostOneObstacle;Yes (2514ms );2514;3724;41,9705627484771;
Dijkstra;286;Octile;IfAtMostOneObstacle;Yes (2498ms );2498;3724;41,9705627484771;
Dijkstra;286;Chebyshev;IfAtMostOneObstacle;Yes (2505ms );2505;3724;41,9705627484771;
A* (A Star);287;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;147;55,8994949366117;
A* (A Star);287;Euclidean;IfAtMostOneObstacle;Yes (47ms );47;565;55,8994949366116;
A* (A Star);287;Octile;IfAtMostOneObstacle;Yes (25ms );25;417;55,8994949366116;
A* (A Star);287;Chebyshev;IfAtMostOneObstacle;Yes (85ms );85;748;55,8994949366116;
Best First Search;287;Manhattan;IfAtMostOneObstacle;Yes (2ms );2;144;62,7279220613579;
Best First Search;287;Euclidean;IfAtMostOneObstacle;Yes (3ms );3;191;80,7106781186547;
Best First Search;287;Octile;IfAtMostOneObstacle;Yes (3ms );3;189;80,7106781186547;
Best First Search;287;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;150;60,9705627484771;
IDA* (IDA Star);287;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;60,9705627484771;
IDA* (IDA Star);287;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);287;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);287;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;287;Manhattan;IfAtMostOneObstacle;Yes (3405ms );3405;4423;55,8994949366116;
Dijkstra;287;Euclidean;IfAtMostOneObstacle;Yes (3418ms );3418;4423;55,8994949366116;
Dijkstra;287;Octile;IfAtMostOneObstacle;Yes (3393ms );3393;4423;55,8994949366116;
Dijkstra;287;Chebyshev;IfAtMostOneObstacle;Yes (3403ms );3403;4423;55,8994949366116;
A* (A Star);288;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;82;17,3137084989848;
A* (A Star);288;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;100;17,3137084989848;
A* (A Star);288;Octile;IfAtMostOneObstacle;Yes (1ms );1;94;17,3137084989848;
A* (A Star);288;Chebyshev;IfAtMostOneObstacle;Yes (1ms );1;106;17,3137084989848;
Best First Search;288;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;45;18,142135623731;
Best First Search;288;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;45;18,142135623731;
Best First Search;288;Octile;IfAtMostOneObstacle;Yes (0ms );0;45;18,142135623731;
Best First Search;288;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;47;17,3137084989848;
IDA* (IDA Star);288;Manhattan;IfAtMostOneObstacle;Yes (24ms );24;0;17,3137084989848;
IDA* (IDA Star);288;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);288;Octile;IfAtMostOneObstacle;Yes (447ms );447;0;17,3137084989848;
IDA* (IDA Star);288;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;288;Manhattan;IfAtMostOneObstacle;Yes (23ms );23;414;17,3137084989848;
Dijkstra;288;Euclidean;IfAtMostOneObstacle;Yes (23ms );23;414;17,3137084989848;
Dijkstra;288;Octile;IfAtMostOneObstacle;Yes (22ms );22;414;17,3137084989848;
Dijkstra;288;Chebyshev;IfAtMostOneObstacle;Yes (23ms );23;414;17,3137084989848;
A* (A Star);289;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;265;117,438600180013;
A* (A Star);289;Euclidean;IfAtMostOneObstacle;Yes (336ms );336;1559;117,438600180012;
A* (A Star);289;Octile;IfAtMostOneObstacle;Yes (147ms );147;1038;117,438600180013;
A* (A Star);289;Chebyshev;IfAtMostOneObstacle;Yes (957ms );957;2523;117,438600180012;
Best First Search;289;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;265;117,438600180013;
Best First Search;289;Euclidean;IfAtMostOneObstacle;Yes (6ms );6;265;117,438600180013;
Best First Search;289;Octile;IfAtMostOneObstacle;Yes (6ms );6;265;117,438600180013;
Best First Search;289;Chebyshev;IfAtMostOneObstacle;Yes (8ms );8;284;118,267027304759;
IDA* (IDA Star);289;Manhattan;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);289;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);289;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);289;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;289;Manhattan;IfAtMostOneObstacle;Yes (6562ms );6562;6260;117,438600180012;
Dijkstra;289;Euclidean;IfAtMostOneObstacle;Yes (6563ms );6563;6260;117,438600180012;
Dijkstra;289;Octile;IfAtMostOneObstacle;Yes (6568ms );6568;6260;117,438600180012;
Dijkstra;289;Chebyshev;IfAtMostOneObstacle;Yes (6546ms );6546;6260;117,438600180012;
A* (A Star);290;Manhattan;IfAtMostOneObstacle;Yes (6ms );6;211;70,0416305603426;
A* (A Star);290;Euclidean;IfAtMostOneObstacle;Yes (196ms );196;1112;70,0416305603426;
A* (A Star);290;Octile;IfAtMostOneObstacle;Yes (133ms );133;924;70,0416305603426;
A* (A Star);290;Chebyshev;IfAtMostOneObstacle;Yes (328ms );328;1447;70,0416305603426;
Best First Search;290;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;216;86,6101730552663;
Best First Search;290;Euclidean;IfAtMostOneObstacle;Yes (4ms );4;212;86,6101730552663;
Best First Search;290;Octile;IfAtMostOneObstacle;Yes (4ms );4;212;86,6101730552663;
Best First Search;290;Chebyshev;IfAtMostOneObstacle;Yes (3ms );3;187;70,0416305603426;
IDA* (IDA Star);290;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;70,0416305603426;
IDA* (IDA Star);290;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);290;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);290;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;290;Manhattan;IfAtMostOneObstacle;Yes (4845ms );4845;5211;70,0416305603426;
Dijkstra;290;Euclidean;IfAtMostOneObstacle;Yes (4849ms );4849;5211;70,0416305603426;
Dijkstra;290;Octile;IfAtMostOneObstacle;Yes (4864ms );4864;5211;70,0416305603426;
Dijkstra;290;Chebyshev;IfAtMostOneObstacle;Yes (4871ms );4871;5211;70,0416305603426;
A* (A Star);291;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;58;20,3137084989848;
A* (A Star);291;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;101;19,9705627484771;
A* (A Star);291;Octile;IfAtMostOneObstacle;Yes (0ms );0;66;19,9705627484771;
A* (A Star);291;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;132;19,9705627484771;
Best First Search;291;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;57;21,142135623731;
Best First Search;291;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;57;21,142135623731;
Best First Search;291;Octile;IfAtMostOneObstacle;Yes (0ms );0;55;19,9705627484771;
Best First Search;291;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;60;22,3137084989848;
IDA* (IDA Star);291;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;22,3137084989848;
IDA* (IDA Star);291;Euclidean;IfAtMostOneObstacle;Yes (12ms );12;0;22,3137084989848;
IDA* (IDA Star);291;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;22,3137084989848;
IDA* (IDA Star);291;Chebyshev;IfAtMostOneObstacle;Yes (1377ms );1377;0;22,3137084989848;
Dijkstra;291;Manhattan;IfAtMostOneObstacle;Yes (44ms );44;502;19,9705627484771;
Dijkstra;291;Euclidean;IfAtMostOneObstacle;Yes (43ms );43;502;19,9705627484771;
Dijkstra;291;Octile;IfAtMostOneObstacle;Yes (42ms );42;502;19,9705627484771;
Dijkstra;291;Chebyshev;IfAtMostOneObstacle;Yes (42ms );42;502;19,9705627484771;
A* (A Star);292;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;106;32,2426406871193;
A* (A Star);292;Euclidean;IfAtMostOneObstacle;Yes (7ms );7;220;32,2426406871193;
A* (A Star);292;Octile;IfAtMostOneObstacle;Yes (5ms );5;201;32,2426406871193;
A* (A Star);292;Chebyshev;IfAtMostOneObstacle;Yes (12ms );12;287;32,2426406871193;
Best First Search;292;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;102;41,3553390593274;
Best First Search;292;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;105;39,9411254969543;
Best First Search;292;Octile;IfAtMostOneObstacle;Yes (1ms );1;105;39,9411254969543;
Best First Search;292;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;84;32,4852813742386;
IDA* (IDA Star);292;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;33,2842712474619;
IDA* (IDA Star);292;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);292;Octile;IfAtMostOneObstacle;Yes (10ms );10;0;33,2842712474619;
IDA* (IDA Star);292;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;292;Manhattan;IfAtMostOneObstacle;Yes (799ms );799;2175;32,2426406871193;
Dijkstra;292;Euclidean;IfAtMostOneObstacle;Yes (793ms );793;2175;32,2426406871193;
Dijkstra;292;Octile;IfAtMostOneObstacle;Yes (798ms );798;2175;32,2426406871193;
Dijkstra;292;Chebyshev;IfAtMostOneObstacle;Yes (797ms );797;2175;32,2426406871193;
A* (A Star);293;Manhattan;IfAtMostOneObstacle;Yes (250ms );250;1274;110,882250993908;
A* (A Star);293;Euclidean;IfAtMostOneObstacle;Yes (877ms );877;2331;110,053823869162;
A* (A Star);293;Octile;IfAtMostOneObstacle;Yes (632ms );632;1989;110,053823869162;
A* (A Star);293;Chebyshev;IfAtMostOneObstacle;Yes (1317ms );1317;2809;110,053823869162;
Best First Search;293;Manhattan;IfAtMostOneObstacle;Yes (11ms );11;314;122,480230740355;
Best First Search;293;Euclidean;IfAtMostOneObstacle;Yes (9ms );9;300;122,480230740355;
Best First Search;293;Octile;IfAtMostOneObstacle;Yes (9ms );9;300;122,480230740355;
Best First Search;293;Chebyshev;IfAtMostOneObstacle;Yes (14ms );14;366;125,710678118655;
IDA* (IDA Star);293;Manhattan;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);293;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);293;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);293;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;293;Manhattan;IfAtMostOneObstacle;Yes (5667ms );5667;5596;110,053823869162;
Dijkstra;293;Euclidean;IfAtMostOneObstacle;Yes (5668ms );5668;5596;110,053823869162;
Dijkstra;293;Octile;IfAtMostOneObstacle;Yes (5687ms );5687;5596;110,053823869162;
Dijkstra;293;Chebyshev;IfAtMostOneObstacle;Yes (5664ms );5664;5596;110,053823869162;
A* (A Star);294;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;104;26,7279220613579;
A* (A Star);294;Euclidean;IfAtMostOneObstacle;Yes (5ms );5;185;26,7279220613579;
A* (A Star);294;Octile;IfAtMostOneObstacle;Yes (4ms );4;175;26,7279220613579;
A* (A Star);294;Chebyshev;IfAtMostOneObstacle;Yes (5ms );5;192;26,7279220613579;
Best First Search;294;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;73;29,2132034355964;
Best First Search;294;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;78;31,4558441227157;
Best First Search;294;Octile;IfAtMostOneObstacle;Yes (0ms );0;76;30,0416305603426;
Best First Search;294;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;83;30,7279220613579;
IDA* (IDA Star);294;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;30,7279220613579;
IDA* (IDA Star);294;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);294;Octile;IfAtMostOneObstacle;Yes (1966ms );1966;0;30,7279220613579;
IDA* (IDA Star);294;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;294;Manhattan;IfAtMostOneObstacle;Yes (26ms );26;410;26,7279220613579;
Dijkstra;294;Euclidean;IfAtMostOneObstacle;Yes (26ms );26;410;26,7279220613579;
Dijkstra;294;Octile;IfAtMostOneObstacle;Yes (25ms );25;410;26,7279220613579;
Dijkstra;294;Chebyshev;IfAtMostOneObstacle;Yes (25ms );25;410;26,7279220613579;
A* (A Star);295;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;121;52,0121933088198;
A* (A Star);295;Euclidean;IfAtMostOneObstacle;Yes (14ms );14;339;52,0121933088197;
A* (A Star);295;Octile;IfAtMostOneObstacle;Yes (5ms );5;214;52,0121933088197;
A* (A Star);295;Chebyshev;IfAtMostOneObstacle;Yes (67ms );67;670;52,0121933088197;
Best First Search;295;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;121;52,0121933088198;
Best First Search;295;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;121;52,0121933088198;
Best First Search;295;Octile;IfAtMostOneObstacle;Yes (1ms );1;121;52,0121933088198;
Best First Search;295;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;140;57,1837661840735;
IDA* (IDA Star);295;Manhattan;IfAtMostOneObstacle;Yes (1501ms );1501;0;57,1837661840735;
IDA* (IDA Star);295;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);295;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;57,1837661840735;
IDA* (IDA Star);295;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;295;Manhattan;IfAtMostOneObstacle;Yes (3362ms );3362;4377;52,0121933088197;
Dijkstra;295;Euclidean;IfAtMostOneObstacle;Yes (3347ms );3347;4377;52,0121933088197;
Dijkstra;295;Octile;IfAtMostOneObstacle;Yes (3351ms );3351;4377;52,0121933088197;
Dijkstra;295;Chebyshev;IfAtMostOneObstacle;Yes (3363ms );3363;4377;52,0121933088197;
A* (A Star);296;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;191;63,9411254969543;
A* (A Star);296;Euclidean;IfAtMostOneObstacle;Yes (127ms );127;850;63,9411254969542;
A* (A Star);296;Octile;IfAtMostOneObstacle;Yes (4ms );4;187;63,9411254969542;
A* (A Star);296;Chebyshev;IfAtMostOneObstacle;Yes (231ms );231;1091;63,9411254969542;
Best First Search;296;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;191;63,9411254969543;
Best First Search;296;Euclidean;IfAtMostOneObstacle;Yes (4ms );4;191;63,9411254969543;
Best First Search;296;Octile;IfAtMostOneObstacle;Yes (4ms );4;191;63,9411254969543;
Best First Search;296;Chebyshev;IfAtMostOneObstacle;Yes (3ms );3;177;63,9411254969542;
IDA* (IDA Star);296;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;63,9411254969542;
IDA* (IDA Star);296;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);296;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;63,9411254969542;
IDA* (IDA Star);296;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;296;Manhattan;IfAtMostOneObstacle;Yes (4243ms );4243;4364;63,9411254969542;
Dijkstra;296;Euclidean;IfAtMostOneObstacle;Yes (4225ms );4225;4364;63,9411254969542;
Dijkstra;296;Octile;IfAtMostOneObstacle;Yes (4235ms );4235;4364;63,9411254969542;
Dijkstra;296;Chebyshev;IfAtMostOneObstacle;Yes (4248ms );4248;4364;63,9411254969542;
A* (A Star);297;Manhattan;IfAtMostOneObstacle;Yes (4ms );4;203;78,3553390593274;
A* (A Star);297;Euclidean;IfAtMostOneObstacle;Yes (140ms );140;918;74,8406204335659;
A* (A Star);297;Octile;IfAtMostOneObstacle;Yes (47ms );47;542;74,8406204335659;
A* (A Star);297;Chebyshev;IfAtMostOneObstacle;Yes (424ms );424;1573;74,8406204335659;
Best First Search;297;Manhattan;IfAtMostOneObstacle;Yes (3ms );3;197;79,811183182043;
Best First Search;297;Euclidean;IfAtMostOneObstacle;Yes (3ms );3;197;79,811183182043;
Best First Search;297;Octile;IfAtMostOneObstacle;Yes (3ms );3;197;79,811183182043;
Best First Search;297;Chebyshev;IfAtMostOneObstacle;Yes (4ms );4;223;80,5979797464466;
IDA* (IDA Star);297;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;80,5979797464466;
IDA* (IDA Star);297;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);297;Octile;IfAtMostOneObstacle;Yes (345ms );345;0;80,5979797464466;
IDA* (IDA Star);297;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;297;Manhattan;IfAtMostOneObstacle;Yes (11008ms );11008;7361;74,8406204335659;
Dijkstra;297;Euclidean;IfAtMostOneObstacle;Yes (11024ms );11024;7361;74,8406204335659;
Dijkstra;297;Octile;IfAtMostOneObstacle;Yes (11036ms );11036;7361;74,8406204335659;
Dijkstra;297;Chebyshev;IfAtMostOneObstacle;Yes (11015ms );11015;7361;74,8406204335659;
A* (A Star);298;Manhattan;IfAtMostOneObstacle;Yes (12ms );12;328;101,798989873223;
A* (A Star);298;Euclidean;IfAtMostOneObstacle;Yes (887ms );887;2342;101,798989873223;
A* (A Star);298;Octile;IfAtMostOneObstacle;Yes (643ms );643;1990;101,798989873223;
A* (A Star);298;Chebyshev;IfAtMostOneObstacle;Yes (1471ms );1471;2948;101,798989873223;
Best First Search;298;Manhattan;IfAtMostOneObstacle;Yes (8ms );8;294;114,225396744416;
Best First Search;298;Euclidean;IfAtMostOneObstacle;Yes (10ms );10;321;114,225396744416;
Best First Search;298;Octile;IfAtMostOneObstacle;Yes (8ms );8;294;114,225396744416;
Best First Search;298;Chebyshev;IfAtMostOneObstacle;Yes (10ms );10;297;101,798989873223;
IDA* (IDA Star);298;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;101,798989873223;
IDA* (IDA Star);298;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);298;Octile;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);298;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;298;Manhattan;IfAtMostOneObstacle;Yes (7982ms );7982;6511;101,798989873223;
Dijkstra;298;Euclidean;IfAtMostOneObstacle;Yes (7974ms );7974;6511;101,798989873223;
Dijkstra;298;Octile;IfAtMostOneObstacle;Yes (7959ms );7959;6511;101,798989873223;
Dijkstra;298;Chebyshev;IfAtMostOneObstacle;Yes (7969ms );7969;6511;101,798989873223;
A* (A Star);299;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;67;19,6568542494924;
A* (A Star);299;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;104;19,6568542494924;
A* (A Star);299;Octile;IfAtMostOneObstacle;Yes (1ms );1;93;19,6568542494924;
A* (A Star);299;Chebyshev;IfAtMostOneObstacle;Yes (2ms );2;125;19,6568542494924;
Best First Search;299;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;64;22,142135623731;
Best First Search;299;Euclidean;IfAtMostOneObstacle;Yes (0ms );0;64;22,142135623731;
Best First Search;299;Octile;IfAtMostOneObstacle;Yes (0ms );0;64;22,142135623731;
Best First Search;299;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;54;20,2426406871193;
IDA* (IDA Star);299;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;20,2426406871193;
IDA* (IDA Star);299;Euclidean;IfAtMostOneObstacle;Yes (8ms );8;0;20,2426406871193;
IDA* (IDA Star);299;Octile;IfAtMostOneObstacle;Yes (0ms );0;0;20,2426406871193;
IDA* (IDA Star);299;Chebyshev;IfAtMostOneObstacle;Yes (11ms );11;0;20,2426406871193;
Dijkstra;299;Manhattan;IfAtMostOneObstacle;Yes (99ms );99;759;19,6568542494924;
Dijkstra;299;Euclidean;IfAtMostOneObstacle;Yes (100ms );100;759;19,6568542494924;
Dijkstra;299;Octile;IfAtMostOneObstacle;Yes (99ms );99;759;19,6568542494924;
Dijkstra;299;Chebyshev;IfAtMostOneObstacle;Yes (101ms );101;759;19,6568542494924;
A* (A Star);300;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;122;40,3137084989848;
A* (A Star);300;Euclidean;IfAtMostOneObstacle;Yes (13ms );13;309;39,1421356237309;
A* (A Star);300;Octile;IfAtMostOneObstacle;Yes (7ms );7;228;39,1421356237309;
A* (A Star);300;Chebyshev;IfAtMostOneObstacle;Yes (26ms );26;420;39,1421356237309;
Best First Search;300;Manhattan;IfAtMostOneObstacle;Yes (1ms );1;118;48,5979797464466;
Best First Search;300;Euclidean;IfAtMostOneObstacle;Yes (1ms );1;118;45,7695526217005;
Best First Search;300;Octile;IfAtMostOneObstacle;Yes (1ms );1;118;45,7695526217005;
Best First Search;300;Chebyshev;IfAtMostOneObstacle;Yes (0ms );0;96;39,1421356237309;
IDA* (IDA Star);300;Manhattan;IfAtMostOneObstacle;Yes (0ms );0;0;41,5269119345812;
IDA* (IDA Star);300;Euclidean;IfAtMostOneObstacle;No;5001;0;-1;
IDA* (IDA Star);300;Octile;IfAtMostOneObstacle;Yes (8ms );8;0;39,1421356237309;
IDA* (IDA Star);300;Chebyshev;IfAtMostOneObstacle;No;5001;0;-1;
Dijkstra;300;Manhattan;IfAtMostOneObstacle;Yes (1176ms );1176;2655;39,1421356237309;
Dijkstra;300;Euclidean;IfAtMostOneObstacle;Yes (1168ms );1168;2655;39,1421356237309;
Dijkstra;300;Octile;IfAtMostOneObstacle;Yes (1183ms );1183;2655;39,1421356237309;
