Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
IDA* (IDA Star);3;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);3;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);3;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;3;Random;Manhattan;OnlyWhenNoObstacles;Yes;435;4222;75,7279220613578;
Dijkstra;3;Random;Euclidean;OnlyWhenNoObstacles;Yes;432;4222;75,7279220613578;
Dijkstra;3;Random;Octile;OnlyWhenNoObstacles;Yes;436;4222;75,7279220613578;
Dijkstra;3;Random;Chebyshev;OnlyWhenNoObstacles;Yes;445;4222;75,7279220613578;
A* (A Star);4;Random;Manhattan;OnlyWhenNoObstacles;Yes;0;117;42,1421356237309;
A* (A Star);4;Random;Euclidean;OnlyWhenNoObstacles;Yes;1;222;41,556349186104;
A* (A Star);4;Random;Octile;OnlyWhenNoObstacles;Yes;0;152;41,556349186104;
A* (A Star);4;Random;Chebyshev;OnlyWhenNoObstacles;Yes;4;335;41,556349186104;
Best First Search;4;Random;Manhattan;OnlyWhenNoObstacles;Yes;0;105;44,7279220613579;
Best First Search;4;Random;Euclidean;OnlyWhenNoObstacles;Yes;0;98;42,9705627484771;
Best First Search;4;Random;Octile;OnlyWhenNoObstacles;Yes;0;98;42,9705627484771;
Best First Search;4;Random;Chebyshev;OnlyWhenNoObstacles;Yes;0;106;46,1421356237309;
IDA* (IDA Star);4;Random;Manhattan;OnlyWhenNoObstacles;Yes;0;0;46,1421356237309;
IDA* (IDA Star);4;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);4;Random;Octile;OnlyWhenNoObstacles;Yes;38;0;46,1421356237309;
IDA* (IDA Star);4;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;4;Random;Manhattan;OnlyWhenNoObstacles;Yes;94;1889;41,556349186104;
Dijkstra;4;Random;Euclidean;OnlyWhenNoObstacles;Yes;88;1889;41,556349186104;
Dijkstra;4;Random;Octile;OnlyWhenNoObstacles;Yes;91;1889;41,556349186104;
Dijkstra;4;Random;Chebyshev;OnlyWhenNoObstacles;Yes;89;1889;41,556349186104;
A* (A Star);5;Random;Manhattan;OnlyWhenNoObstacles;Yes;3;316;54,556349186104;
A* (A Star);5;Random;Euclidean;OnlyWhenNoObstacles;Yes;12;492;54,556349186104;
A* (A Star);5;Random;Octile;OnlyWhenNoObstacles;Yes;6;377;54,556349186104;
A* (A Star);5;Random;Chebyshev;OnlyWhenNoObstacles;Yes;11;586;54,556349186104;
Best First Search;5;Random;Manhattan;OnlyWhenNoObstacles;Yes;0;129;55,9705627484771;
Best First Search;5;Random;Euclidean;OnlyWhenNoObstacles;Yes;0;131;57,9705627484771;
Best First Search;5;Random;Octile;OnlyWhenNoObstacles;Yes;0;129;55,9705627484771;
Best First Search;5;Random;Chebyshev;OnlyWhenNoObstacles;Yes;0;159;67,1421356237309;
IDA* (IDA Star);5;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);5;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);5;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);5;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;5;Random;Manhattan;OnlyWhenNoObstacles;Yes;326;3564;54,556349186104;
Dijkstra;5;Random;Euclidean;OnlyWhenNoObstacles;Yes;330;3564;54,556349186104;
Dijkstra;5;Random;Octile;OnlyWhenNoObstacles;Yes;330;3564;54,556349186104;
Dijkstra;5;Random;Chebyshev;OnlyWhenNoObstacles;Yes;328;3564;54,556349186104;
A* (A Star);6;Random;Manhattan;OnlyWhenNoObstacles;Yes;2;241;62,6274169979695;
A* (A Star);6;Random;Euclidean;OnlyWhenNoObstacles;Yes;12;615;62,6274169979695;
A* (A Star);6;Random;Octile;OnlyWhenNoObstacles;Yes;8;466;62,6274169979695;
A* (A Star);6;Random;Chebyshev;OnlyWhenNoObstacles;Yes;25;916;62,6274169979695;
Best First Search;6;Random;Manhattan;OnlyWhenNoObstacles;Yes;1;181;72,2842712474619;
Best First Search;6;Random;Euclidean;OnlyWhenNoObstacles;Yes;1;173;74,0416305603426;
Best First Search;6;Random;Octile;OnlyWhenNoObstacles;Yes;1;173;74,0416305603426;
Best First Search;6;Random;Chebyshev;OnlyWhenNoObstacles;Yes;0;151;66,9705627484771;
IDA* (IDA Star);6;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);6;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);6;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);6;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;6;Random;Manhattan;OnlyWhenNoObstacles;Yes;549;4711;62,6274169979695;
Dijkstra;6;Random;Euclidean;OnlyWhenNoObstacles;Yes;558;4711;62,6274169979695;
Dijkstra;6;Random;Octile;OnlyWhenNoObstacles;Yes;556;4711;62,6274169979695;
Dijkstra;6;Random;Chebyshev;OnlyWhenNoObstacles;Yes;554;4711;62,6274169979695;
A* (A Star);7;Random;Manhattan;OnlyWhenNoObstacles;Yes;89;1618;133,526911934581;
A* (A Star);7;Random;Euclidean;OnlyWhenNoObstacles;Yes;277;3326;132,355339059327;
A* (A Star);7;Random;Octile;OnlyWhenNoObstacles;Yes;236;3015;132,355339059327;
A* (A Star);7;Random;Chebyshev;OnlyWhenNoObstacles;Yes;293;3477;132,355339059327;
Best First Search;7;Random;Manhattan;OnlyWhenNoObstacles;Yes;5;407;157,911688245431;
Best First Search;7;Random;Euclidean;OnlyWhenNoObstacles;Yes;5;389;154,39696961967;
Best First Search;7;Random;Octile;OnlyWhenNoObstacles;Yes;4;358;152,740115370178;
Best First Search;7;Random;Chebyshev;OnlyWhenNoObstacles;Yes;5;381;149,526911934581;
IDA* (IDA Star);7;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
