Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Dijkstra;10;File;Manhattan;Never;Yes;230;3678;72;
Dijkstra;10;File;Euclidean;Never;Yes;209;3678;72;
Dijkstra;10;File;Octile;Never;Yes;211;3678;72;
Dijkstra;10;File;Chebyshev;Never;Yes;238;3678;72;
A* (A Star);11;File;Manhattan;Never;Yes;16;569;56;
A* (A Star);11;File;Euclidean;Never;Yes;23;791;56;
A* (A Star);11;File;Octile;Never;Yes;19;791;56;
A* (A Star);11;File;Chebyshev;Never;Yes;23;940;56;
Best First Search;11;File;Manhattan;Never;Yes;0;940;60;
Best First Search;11;File;Euclidean;Never;Yes;0;940;58;
Best First Search;11;File;Octile;Never;Yes;0;940;58;
Best First Search;11;File;Chebyshev;Never;Yes;0;940;56;
Dijkstra;11;File;Manhattan;Never;Yes;122;2628;56;
Dijkstra;11;File;Euclidean;Never;Yes;118;2628;56;
Dijkstra;11;File;Octile;Never;Yes;131;2628;56;
Dijkstra;11;File;Chebyshev;Never;Yes;129;2628;56;
A* (A Star);12;File;Manhattan;Never;Yes;117;2005;106;
A* (A Star);12;File;Euclidean;Never;Yes;141;2471;106;
A* (A Star);12;File;Octile;Never;Yes;123;2471;106;
A* (A Star);12;File;Chebyshev;Never;Yes;160;2743;106;
Best First Search;12;File;Manhattan;Never;Yes;2;2743;106;
Best First Search;12;File;Euclidean;Never;Yes;2;2743;106;
Best First Search;12;File;Octile;Never;Yes;1;2743;106;
Best First Search;12;File;Chebyshev;Never;Yes;2;2743;106;
Dijkstra;12;File;Manhattan;Never;Yes;499;5407;106;
Dijkstra;12;File;Euclidean;Never;Yes;518;5407;106;
Dijkstra;12;File;Octile;Never;Yes;494;5407;106;
Dijkstra;12;File;Chebyshev;Never;Yes;512;5407;106;
A* (A Star);13;File;Manhattan;Never;Yes;15;581;62;
A* (A Star);13;File;Euclidean;Never;Yes;28;828;62;
A* (A Star);13;File;Octile;Never;Yes;16;828;62;
A* (A Star);13;File;Chebyshev;Never;Yes;26;971;62;
Best First Search;13;File;Manhattan;Never;Yes;0;971;62;
Best First Search;13;File;Euclidean;Never;Yes;1;971;62;
Best First Search;13;File;Octile;Never;Yes;1;971;62;
Best First Search;13;File;Chebyshev;Never;Yes;0;971;62;
Dijkstra;13;File;Manhattan;Never;Yes;140;2887;62;
Dijkstra;13;File;Euclidean;Never;Yes;146;2887;62;
Dijkstra;13;File;Octile;Never;Yes;150;2887;62;
Dijkstra;13;File;Chebyshev;Never;Yes;141;2887;62;
A* (A Star);14;File;Manhattan;Never;Yes;0;166;33;
A* (A Star);14;File;Euclidean;Never;Yes;5;264;33;
A* (A Star);14;File;Octile;Never;Yes;2;264;33;
A* (A Star);14;File;Chebyshev;Never;Yes;2;329;33;
Best First Search;14;File;Manhattan;Never;Yes;0;329;37;
Best First Search;14;File;Euclidean;Never;Yes;0;329;33;
Best First Search;14;File;Octile;Never;Yes;0;329;33;
Best First Search;14;File;Chebyshev;Never;Yes;0;329;33;
Dijkstra;14;File;Manhattan;Never;Yes;39;1210;33;
Dijkstra;14;File;Euclidean;Never;Yes;27;1210;33;
Dijkstra;14;File;Octile;Never;Yes;31;1210;33;
Dijkstra;14;File;Chebyshev;Never;Yes;28;1210;33;
A* (A Star);15;File;Manhattan;Never;Yes;2;276;71;
A* (A Star);15;File;Euclidean;Never;Yes;7;473;71;
A* (A Star);15;File;Octile;Never;Yes;4;473;71;
A* (A Star);15;File;Chebyshev;Never;Yes;14;572;71;
Best First Search;15;File;Manhattan;Never;Yes;1;572;71;
Best First Search;15;File;Euclidean;Never;Yes;1;572;71;
Best First Search;15;File;Octile;Never;Yes;1;572;71;
Best First Search;15;File;Chebyshev;Never;Yes;1;572;71;
Dijkstra;15;File;Manhattan;Never;Yes;253;3749;71;
Dijkstra;15;File;Euclidean;Never;Yes;261;3749;71;
Dijkstra;15;File;Octile;Never;Yes;243;3749;71;
Dijkstra;15;File;Chebyshev;Never;Yes;248;3749;71;
A* (A Star);16;File;Manhattan;Never;Yes;4;407;51;
A* (A Star);16;File;Euclidean;Never;Yes;11;549;51;
A* (A Star);16;File;Octile;Never;Yes;8;549;51;
A* (A Star);16;File;Chebyshev;Never;Yes;15;662;51;
Best First Search;16;File;Manhattan;Never;Yes;0;662;51;
Best First Search;16;File;Euclidean;Never;Yes;0;662;55;
Best First Search;16;File;Octile;Never;Yes;0;662;55;
Best First Search;16;File;Chebyshev;Never;Yes;0;662;55;
Dijkstra;16;File;Manhattan;Never;Yes;184;3109;51;
Dijkstra;16;File;Euclidean;Never;Yes;171;3109;51;
Dijkstra;16;File;Octile;Never;Yes;175;3109;51;
Dijkstra;16;File;Chebyshev;Never;Yes;171;3109;51;
A* (A Star);17;File;Manhattan;Never;Yes;4;278;42;
A* (A Star);17;File;Euclidean;Never;Yes;3;388;42;
A* (A Star);17;File;Octile;Never;Yes;3;388;42;
A* (A Star);17;File;Chebyshev;Never;Yes;5;467;42;
Best First Search;17;File;Manhattan;Never;Yes;0;467;46;
Best First Search;17;File;Euclidean;Never;Yes;0;467;42;
Best First Search;17;File;Octile;Never;Yes;0;467;42;
Best First Search;17;File;Chebyshev;Never;Yes;0;467;42;
Dijkstra;17;File;Manhattan;Never;Yes;67;1662;42;
Dijkstra;17;File;Euclidean;Never;Yes;57;1662;42;
Dijkstra;17;File;Octile;Never;Yes;55;1662;42;
Dijkstra;17;File;Chebyshev;Never;Yes;62;1662;42;
A* (A Star);18;File;Manhattan;Never;Yes;0;55;16;
A* (A Star);18;File;Euclidean;Never;Yes;0;59;16;
A* (A Star);18;File;Octile;Never;Yes;0;59;16;
A* (A Star);18;File;Chebyshev;Never;Yes;0;72;16;
Best First Search;18;File;Manhattan;Never;Yes;0;72;16;
Best First Search;18;File;Euclidean;Never;Yes;0;72;16;
Best First Search;18;File;Octile;Never;Yes;0;72;16;
Best First Search;18;File;Chebyshev;Never;Yes;0;72;16;
Dijkstra;18;File;Manhattan;Never;Yes;5;433;16;
Dijkstra;18;File;Euclidean;Never;Yes;4;433;16;
Dijkstra;18;File;Octile;Never;Yes;4;433;16;
Dijkstra;18;File;Chebyshev;Never;Yes;5;433;16;
A* (A Star);19;File;Manhattan;Never;Yes;394;4713;176;
A* (A Star);19;File;Euclidean;Never;Yes;440;5187;176;
A* (A Star);19;File;Octile;Never;Yes;411;5187;176;
A* (A Star);19;File;Chebyshev;Never;Yes;461;5378;176;
Best First Search;19;File;Manhattan;Never;Yes;3;5378;176;
Best First Search;19;File;Euclidean;Never;Yes;8;5378;176;
Best First Search;19;File;Octile;Never;Yes;3;5378;176;
Best First Search;19;File;Chebyshev;Never;Yes;6;5378;176;
Dijkstra;19;File;Manhattan;Never;Yes;701;6564;176;
Dijkstra;19;File;Euclidean;Never;Yes;680;6564;176;
Dijkstra;19;File;Octile;Never;Yes;597;6564;176;
Dijkstra;19;File;Chebyshev;Never;Yes;591;6564;176;
A* (A Star);20;File;Manhattan;Never;Yes;228;2715;159;
A* (A Star);20;File;Euclidean;Never;Yes;262;4022;159;
A* (A Star);20;File;Octile;Never;Yes;222;4022;159;
A* (A Star);20;File;Chebyshev;Never;Yes;250;4079;159;
Best First Search;20;File;Manhattan;Never;Yes;5;4079;253;
Best First Search;20;File;Euclidean;Never;Yes;3;4079;159;
Best First Search;20;File;Octile;Never;Yes;3;4079;159;
Best First Search;20;File;Chebyshev;Never;Yes;4;4079;159;
Dijkstra;20;File;Manhattan;Never;Yes;614;6242;159;
Dijkstra;20;File;Euclidean;Never;Yes;593;6242;159;
Dijkstra;20;File;Octile;Never;Yes;558;6242;159;
Dijkstra;20;File;Chebyshev;Never;Yes;522;6242;159;
A* (A Star);21;File;Manhattan;Never;Yes;24;947;79;
A* (A Star);21;File;Euclidean;Never;Yes;35;1279;79;
A* (A Star);21;File;Octile;Never;Yes;33;1279;79;
A* (A Star);21;File;Chebyshev;Never;Yes;55;1532;79;
Best First Search;21;File;Manhattan;Never;Yes;1;1532;103;
Best First Search;21;File;Euclidean;Never;Yes;1;1532;79;
Best First Search;21;File;Octile;Never;Yes;1;1532;79;
Best First Search;21;File;Chebyshev;Never;Yes;1;1532;79;
Dijkstra;21;File;Manhattan;Never;Yes;341;4580;79;
Dijkstra;21;File;Euclidean;Never;Yes;350;4580;79;
Dijkstra;21;File;Octile;Never;Yes;349;4580;79;
Dijkstra;21;File;Chebyshev;Never;Yes;386;4580;79;
A* (A Star);22;File;Manhattan;Never;Yes;7;541;62;
A* (A Star);22;File;Euclidean;Never;Yes;13;829;62;
A* (A Star);22;File;Octile;Never;Yes;10;829;62;
A* (A Star);22;File;Chebyshev;Never;Yes;20;1052;62;
Best First Search;22;File;Manhattan;Never;Yes;0;1052;70;
Best First Search;22;File;Euclidean;Never;Yes;0;1052;70;
Best First Search;22;File;Octile;Never;Yes;0;1052;70;
Best First Search;22;File;Chebyshev;Never;Yes;0;1052;62;
Dijkstra;22;File;Manhattan;Never;Yes;159;3307;62;
Dijkstra;22;File;Euclidean;Never;Yes;167;3307;62;
Dijkstra;22;File;Octile;Never;Yes;161;3307;62;
Dijkstra;22;File;Chebyshev;Never;Yes;167;3307;62;
A* (A Star);23;File;Manhattan;Never;Yes;32;1139;89;
A* (A Star);23;File;Euclidean;Never;Yes;51;1665;89;
A* (A Star);23;File;Octile;Never;Yes;44;1665;89;
A* (A Star);23;File;Chebyshev;Never;Yes;73;2034;89;
Best First Search;23;File;Manhattan;Never;Yes;1;2034;97;
Best First Search;23;File;Euclidean;Never;Yes;1;2034;89;
Best First Search;23;File;Octile;Never;Yes;1;2034;89;
Best First Search;23;File;Chebyshev;Never;Yes;1;2034;89;
Dijkstra;23;File;Manhattan;Never;Yes;476;5634;89;
Dijkstra;23;File;Euclidean;Never;Yes;468;5634;89;
Dijkstra;23;File;Octile;Never;Yes;460;5634;89;
Dijkstra;23;File;Chebyshev;Never;Yes;515;5634;89;
A* (A Star);24;File;Manhattan;Never;Yes;24;967;71;
A* (A Star);24;File;Euclidean;Never;Yes;31;1322;71;
A* (A Star);24;File;Octile;Never;Yes;32;1322;71;
A* (A Star);24;File;Chebyshev;Never;Yes;43;1567;71;
Best First Search;24;File;Manhattan;Never;Yes;1;1567;99;
Best First Search;24;File;Euclidean;Never;Yes;0;1567;71;
Best First Search;24;File;Octile;Never;Yes;0;1567;71;
Best First Search;24;File;Chebyshev;Never;Yes;1;1567;71;
Dijkstra;24;File;Manhattan;Never;Yes;561;5885;71;
Dijkstra;24;File;Euclidean;Never;Yes;532;5885;71;
Dijkstra;24;File;Octile;Never;Yes;535;5885;71;
Dijkstra;24;File;Chebyshev;Never;Yes;596;5885;71;
A* (A Star);25;File;Manhattan;Never;Yes;0;157;44;
A* (A Star);25;File;Euclidean;Never;Yes;0;173;44;
A* (A Star);25;File;Octile;Never;Yes;0;173;44;
A* (A Star);25;File;Chebyshev;Never;Yes;1;210;44;
Best First Search;25;File;Manhattan;Never;Yes;0;210;44;
Best First Search;25;File;Euclidean;Never;Yes;0;210;44;
Best First Search;25;File;Octile;Never;Yes;0;210;44;
Best First Search;25;File;Chebyshev;Never;Yes;0;210;44;
Dijkstra;25;File;Manhattan;Never;Yes;18;1093;44;
Dijkstra;25;File;Euclidean;Never;Yes;18;1093;44;
Dijkstra;25;File;Octile;Never;Yes;18;1093;44;
Dijkstra;25;File;Chebyshev;Never;Yes;18;1093;44;
A* (A Star);26;File;Manhattan;Never;Yes;6;580;68;
A* (A Star);26;File;Euclidean;Never;Yes;12;834;68;
A* (A Star);26;File;Octile;Never;Yes;11;834;68;
A* (A Star);26;File;Chebyshev;Never;Yes;15;967;68;
Best First Search;26;File;Manhattan;Never;Yes;0;967;68;
Best First Search;26;File;Euclidean;Never;Yes;0;967;68;
Best First Search;26;File;Octile;Never;Yes;0;967;68;
Best First Search;26;File;Chebyshev;Never;Yes;0;967;68;
Dijkstra;26;File;Manhattan;Never;Yes;74;2005;68;
Dijkstra;26;File;Euclidean;Never;Yes;63;2005;68;
Dijkstra;26;File;Octile;Never;Yes;61;2005;68;
Dijkstra;26;File;Chebyshev;Never;Yes;59;2005;68;
A* (A Star);27;File;Manhattan;Never;Yes;48;1361;92;
A* (A Star);27;File;Euclidean;Never;Yes;96;1760;92;
A* (A Star);27;File;Octile;Never;Yes;57;1760;92;
A* (A Star);27;File;Chebyshev;Never;Yes;80;2080;92;
Best First Search;27;File;Manhattan;Never;Yes;1;2080;116;
Best First Search;27;File;Euclidean;Never;Yes;2;2080;92;
Best First Search;27;File;Octile;Never;Yes;1;2080;92;
Best First Search;27;File;Chebyshev;Never;Yes;1;2080;92;
Dijkstra;27;File;Manhattan;Never;Yes;309;4588;92;
Dijkstra;27;File;Euclidean;Never;Yes;320;4588;92;
Dijkstra;27;File;Octile;Never;Yes;314;4588;92;
Dijkstra;27;File;Chebyshev;Never;Yes;305;4588;92;
A* (A Star);28;File;Manhattan;Never;Yes;2;312;53;
A* (A Star);28;File;Euclidean;Never;Yes;16;577;53;
A* (A Star);28;File;Octile;Never;Yes;5;577;53;
A* (A Star);28;File;Chebyshev;Never;Yes;11;757;53;
Best First Search;28;File;Manhattan;Never;Yes;0;757;53;
Best First Search;28;File;Euclidean;Never;Yes;0;757;53;
Best First Search;28;File;Octile;Never;Yes;0;757;53;
Best First Search;28;File;Chebyshev;Never;Yes;0;757;53;
Dijkstra;28;File;Manhattan;Never;Yes;54;1909;53;
Dijkstra;28;File;Euclidean;Never;Yes;53;1909;53;
Dijkstra;28;File;Octile;Never;Yes;77;1909;53;
Dijkstra;28;File;Chebyshev;Never;Yes;55;1909;53;
A* (A Star);29;File;Manhattan;Never;Yes;36;1189;97;
A* (A Star);29;File;Euclidean;Never;Yes;88;2213;97;
A* (A Star);29;File;Octile;Never;Yes;95;2213;97;
A* (A Star);29;File;Chebyshev;Never;Yes;131;2658;97;
Best First Search;29;File;Manhattan;Never;Yes;1;2658;101;
Best First Search;29;File;Euclidean;Never;Yes;1;2658;97;
Best First Search;29;File;Octile;Never;Yes;1;2658;97;
Best First Search;29;File;Chebyshev;Never;Yes;1;2658;97;
Dijkstra;29;File;Manhattan;Never;Yes;652;6390;97;
Dijkstra;29;File;Euclidean;Never;Yes;744;6390;97;
Dijkstra;29;File;Octile;Never;Yes;712;6390;97;
Dijkstra;29;File;Chebyshev;Never;Yes;683;6390;97;
A* (A Star);30;File;Manhattan;Never;Yes;0;113;31;
A* (A Star);30;File;Euclidean;Never;Yes;0;133;31;
A* (A Star);30;File;Octile;Never;Yes;0;133;31;
A* (A Star);30;File;Chebyshev;Never;Yes;0;152;31;
Best First Search;30;File;Manhattan;Never;Yes;0;152;31;
Best First Search;30;File;Euclidean;Never;Yes;0;152;31;
Best First Search;30;File;Octile;Never;Yes;0;152;31;
Best First Search;30;File;Chebyshev;Never;Yes;0;152;31;
Dijkstra;30;File;Manhattan;Never;Yes;32;1271;31;
Dijkstra;30;File;Euclidean;Never;Yes;30;1271;31;
Dijkstra;30;File;Octile;Never;Yes;28;1271;31;
Dijkstra;30;File;Chebyshev;Never;Yes;27;1271;31;
A* (A Star);31;File;Manhattan;Never;Yes;248;3670;139;
A* (A Star);31;File;Euclidean;Never;Yes;420;4799;139;
A* (A Star);31;File;Octile;Never;Yes;386;4799;139;
A* (A Star);31;File;Chebyshev;Never;Yes;467;5287;139;
Best First Search;31;File;Manhattan;Never;Yes;2;5287;141;
Best First Search;31;File;Euclidean;Never;Yes;4;5287;177;
Best First Search;31;File;Octile;Never;Yes;4;5287;179;
Best First Search;31;File;Chebyshev;Never;Yes;4;5287;139;
Dijkstra;31;File;Manhattan;Never;Yes;796;6992;139;
Dijkstra;31;File;Euclidean;Never;Yes;825;6992;139;
Dijkstra;31;File;Octile;Never;Yes;867;6992;139;
Dijkstra;31;File;Chebyshev;Never;Yes;828;6992;139;
A* (A Star);32;File;Manhattan;Never;Yes;52;1724;132;
A* (A Star);32;File;Euclidean;Never;Yes;138;3016;132;
A* (A Star);32;File;Octile;Never;Yes;125;3016;132;
A* (A Star);32;File;Chebyshev;Never;Yes;159;3136;132;
Best First Search;32;File;Manhattan;Never;Yes;1;3136;136;
Best First Search;32;File;Euclidean;Never;Yes;1;3136;132;
Best First Search;32;File;Octile;Never;Yes;1;3136;132;
Best First Search;32;File;Chebyshev;Never;Yes;1;3136;132;
Dijkstra;32;File;Manhattan;Never;Yes;420;5411;132;
Dijkstra;32;File;Euclidean;Never;Yes;429;5411;132;
Dijkstra;32;File;Octile;Never;Yes;412;5411;132;
Dijkstra;32;File;Chebyshev;Never;Yes;421;5411;132;
A* (A Star);33;File;Manhattan;Never;Yes;241;3126;126;
A* (A Star);33;File;Euclidean;Never;Yes;208;3575;126;
A* (A Star);33;File;Octile;Never;Yes;207;3575;126;
A* (A Star);33;File;Chebyshev;Never;Yes;222;3742;126;
Best First Search;33;File;Manhattan;Never;Yes;2;3742;126;
Best First Search;33;File;Euclidean;Never;Yes;2;3742;126;
Best First Search;33;File;Octile;Never;Yes;5;3742;126;
Best First Search;33;File;Chebyshev;Never;Yes;3;3742;126;
Dijkstra;33;File;Manhattan;Never;Yes;649;6531;126;
Dijkstra;33;File;Euclidean;Never;Yes;682;6531;126;
Dijkstra;33;File;Octile;Never;Yes;733;6531;126;
Dijkstra;33;File;Chebyshev;Never;Yes;785;6531;126;
A* (A Star);34;File;Manhattan;Never;Yes;16;760;64;
A* (A Star);34;File;Euclidean;Never;Yes;21;1019;64;
A* (A Star);34;File;Octile;Never;Yes;18;1019;64;
A* (A Star);34;File;Chebyshev;Never;Yes;37;1211;64;
Best First Search;34;File;Manhattan;Never;Yes;1;1211;78;
Best First Search;34;File;Euclidean;Never;Yes;0;1211;64;
Best First Search;34;File;Octile;Never;Yes;0;1211;64;
Best First Search;34;File;Chebyshev;Never;Yes;0;1211;64;
Dijkstra;34;File;Manhattan;Never;Yes;144;2979;64;
Dijkstra;34;File;Euclidean;Never;Yes;152;2979;64;
Dijkstra;34;File;Octile;Never;Yes;157;2979;64;
Dijkstra;34;File;Chebyshev;Never;Yes;133;2979;64;
A* (A Star);35;File;Manhattan;Never;Yes;1;201;34;
A* (A Star);35;File;Euclidean;Never;Yes;2;294;34;
A* (A Star);35;File;Octile;Never;Yes;2;294;34;
A* (A Star);35;File;Chebyshev;Never;Yes;3;364;34;
Best First Search;35;File;Manhattan;Never;Yes;0;364;44;
Best First Search;35;File;Euclidean;Never;Yes;0;364;34;
Best First Search;35;File;Octile;Never;Yes;0;364;34;
Best First Search;35;File;Chebyshev;Never;Yes;0;364;40;
Dijkstra;35;File;Manhattan;Never;Yes;79;1795;34;
Dijkstra;35;File;Euclidean;Never;Yes;70;1795;34;
Dijkstra;35;File;Octile;Never;Yes;66;1795;34;
Dijkstra;35;File;Chebyshev;Never;Yes;63;1795;34;
A* (A Star);36;File;Manhattan;Never;Yes;65;1679;100;
A* (A Star);36;File;Euclidean;Never;Yes;115;2482;100;
A* (A Star);36;File;Octile;Never;Yes;116;2482;100;
A* (A Star);36;File;Chebyshev;Never;Yes;158;2923;100;
Best First Search;36;File;Manhattan;Never;Yes;2;2923;100;
Best First Search;36;File;Euclidean;Never;Yes;1;2923;100;
Best First Search;36;File;Octile;Never;Yes;1;2923;100;
Best First Search;36;File;Chebyshev;Never;Yes;1;2923;102;
Dijkstra;36;File;Manhattan;Never;Yes;581;6229;100;
Dijkstra;36;File;Euclidean;Never;Yes;678;6229;100;
Dijkstra;36;File;Octile;Never;Yes;621;6229;100;
Dijkstra;36;File;Chebyshev;Never;Yes;612;6229;100;
A* (A Star);37;File;Manhattan;Never;Yes;26;929;72;
A* (A Star);37;File;Euclidean;Never;Yes;40;1351;72;
A* (A Star);37;File;Octile;Never;Yes;33;1351;72;
